Date,Year,Month,Day,SWRad,StDev,Max
2007-06-11,2007,6,11,985.8,2,5
2007-06-12,2007,6,12,776.5,2,5
2007-06-13,2007,6,13,1089.0,2,5
2007-06-14,2007,6,14,1008.1,2,5
2007-06-15,2007,6,15,1046.0,2,5
2007-06-16,2007,6,16,953.6,2,5
2007-06-17,2007,6,17,1102.8,2,5
2007-06-18,2007,6,18,1094.3,2,5
2007-06-19,2007,6,19,182.3,2,5
2007-06-20,2007,6,20,175.2,2,5
2007-06-21,2007,6,21,735.8,2,5
2007-06-22,2007,6,22,880.2,2,5
2007-06-23,2007,6,23,1071.5,2,5
2007-06-24,2007,6,24,1162.4,2,5
2007-06-25,2007,6,25,1071.1,2,5
2007-06-26,2007,6,26,313.5,2,5
2007-06-27,2007,6,27,1023.7,2,5
2007-06-28,2007,6,28,994.8,2,5
2007-06-29,2007,6,29,991.0,2,5
2007-06-30,2007,6,30,952.2,2,5
2007-07-01,2007,7,1,991.0,2,5
2007-07-02,2007,7,2,991.0,2,5
2007-07-03,2007,7,3,852.3,2,5
2007-07-04,2007,7,4,566.3,2,5
2007-07-05,2007,7,5,978.7,2,5
2007-07-06,2007,7,6,1052.6,2,5
2007-07-07,2007,7,7,973.5,2,5
2007-07-08,2007,7,8,976.4,2,5
2007-07-09,2007,7,9,1001.9,2,5
2007-07-10,2007,7,10,978.2,2,5
2007-07-11,2007,7,11,866.0,2,5
2007-07-12,2007,7,12,1027.0,2,5
2007-07-13,2007,7,13,1041.7,2,5
2007-07-14,2007,7,14,1000.0,2,5
2007-07-15,2007,7,15,1069.2,2,5
2007-07-16,2007,7,16,1092.4,2,5
2007-07-17,2007,7,17,959.3,2,5
2007-07-18,2007,7,18,1081.5,2,5
2007-07-19,2007,7,19,706.5,2,5
2007-07-20,2007,7,20,649.6,2,5
2007-07-21,2007,7,21,1079.1,2,5
2007-07-22,2007,7,22,929.5,2,5
2007-07-23,2007,7,23,1059.7,2,5
2007-07-24,2007,7,24,987.2,2,5
2007-07-25,2007,7,25,527.5,2,5
2007-07-26,2007,7,26,1258.6,2,5
2007-07-27,2007,7,27,1069.2,2,5
2007-07-28,2007,7,28,1047.4,2,5
2007-07-29,2007,7,29,504.3,2,5
2007-07-30,2007,7,30,1227.3,2,5
2007-07-31,2007,7,31,1031.3,2,5
2007-08-01,2007,8,1,882.1,2,5
2007-08-02,2007,8,2,1074.8,2,5
2007-08-03,2007,8,3,1237.3,2,5
2007-08-04,2007,8,4,1074.8,2,5
2007-08-05,2007,8,5,856.6,2,5
2007-08-06,2007,8,6,1130.7,2,5
2007-08-07,2007,8,7,1072.5,2,5
2007-08-08,2007,8,8,1063.5,2,5
2007-08-09,2007,8,9,1188.0,2,5
2007-08-10,2007,8,10,1040.3,2,5
2007-08-11,2007,8,11,1074.4,2,5
2007-08-12,2007,8,12,1081.5,2,5
2007-08-13,2007,8,13,1065.8,2,5
2007-08-14,2007,8,14,1016.1,2,5
2007-08-15,2007,8,15,1017.5,2,5
2007-08-16,2007,8,16,844.7,2,5
2007-08-17,2007,8,17,918.1,2,5
2007-08-18,2007,8,18,1061.1,2,5
2007-08-19,2007,8,19,1008.1,2,5
2007-08-20,2007,8,20,1164.3,2,5
2007-08-21,2007,8,21,308.2,2,5
2007-08-22,2007,8,22,936.1,2,5
2007-08-23,2007,8,23,378.8,2,5
2007-08-24,2007,8,24,570.6,2,5
2007-08-25,2007,8,25,1069.6,2,5
2007-08-26,2007,8,26,1097.1,2,5
2007-08-27,2007,8,27,1007.1,2,5
2007-08-28,2007,8,28,1210.7,2,5
2007-08-29,2007,8,29,624.1,2,5
2007-08-30,2007,8,30,1055.4,2,5
2007-08-31,2007,8,31,938.0,2,5
2007-09-01,2007,9,1,876.0,2,5
2007-09-02,2007,9,2,1012.8,2,5
2007-09-03,2007,9,3,1193.2,2,5
2007-09-04,2007,9,4,1053.5,2,5
2007-09-05,2007,9,5,1246.2,2,5
2007-09-06,2007,9,6,1143.5,2,5
2007-09-07,2007,9,7,1169.5,2,5
2007-09-08,2007,9,8,1094.7,2,5
2007-09-09,2007,9,9,1102.3,2,5
2007-09-10,2007,9,10,1062.1,2,5
2007-09-11,2007,9,11,1099.9,2,5
2007-09-12,2007,9,12,573.4,2,5
2007-09-13,2007,9,13,365.1,2,5
2007-09-14,2007,9,14,1204.1,2,5
2007-09-15,2007,9,15,425.2,2,5
2007-09-16,2007,9,16,1060.6,2,5
2007-09-17,2007,9,17,742.0,2,5
2007-09-18,2007,9,18,810.2,2,5
2007-09-19,2007,9,19,1162.4,2,5
2007-09-20,2007,9,20,934.7,2,5
2007-09-21,2007,9,21,1078.6,2,5
2007-09-22,2007,9,22,1061.1,2,5
2007-09-23,2007,9,23,1077.2,2,5
2007-09-24,2007,9,24,1188.5,2,5
2007-09-25,2007,9,25,1057.8,2,5
2007-09-26,2007,9,26,317.2,2,5
2007-09-27,2007,9,27,1173.8,2,5
2007-09-28,2007,9,28,812.5,2,5
2007-09-29,2007,9,29,1075.3,2,5
2007-09-30,2007,9,30,1047.4,2,5
2007-10-01,2007,10,1,1031.8,2,5
2007-10-02,2007,10,2,1150.6,2,5
2007-10-03,2007,10,3,462.6,2,5
2007-10-04,2007,10,4,1135.5,2,5
2007-10-05,2007,10,5,810.2,2,5
2007-10-06,2007,10,6,1193.7,2,5
2007-10-07,2007,10,7,1115.1,2,5
2007-10-08,2007,10,8,1067.3,2,5
2007-10-09,2007,10,9,,0,0
2007-10-10,2007,10,10,1046.4,2,5
2007-10-11,2007,10,11,1020.4,2,5
2007-10-12,2007,10,12,1076.9,2,5
2007-10-13,2007,10,13,1126.0,2,5
2007-10-14,2007,10,14,440.3,2,5
2007-10-15,2007,10,15,1196.2,2,5
2007-10-16,2007,10,16,1075.0,2,5
2007-10-17,2007,10,17,1055.0,2,5
2007-10-18,2007,10,18,1037.7,2,5
2007-10-19,2007,10,19,1066.4,2,5
2007-10-20,2007,10,20,1054.5,2,5
2007-10-21,2007,10,21,1036.3,2,5
2007-10-22,2007,10,22,1218.0,2,5
2007-10-23,2007,10,23,1079.1,2,5
2007-10-24,2007,10,24,1134.2,2,5
2007-10-25,2007,10,25,717.6,2,5
2007-10-26,2007,10,26,1217.6,2,5
2007-10-27,2007,10,27,421.1,2,5
2007-10-28,2007,10,28,,0,0
2007-10-29,2007,10,29,182.5,2,5
2007-10-30,2007,10,30,885.6,2,5
2007-10-31,2007,10,31,1081.9,2,5
2007-11-01,2007,11,1,1053.2,2,5
2007-11-02,2007,11,2,1168.4,2,5
2007-11-03,2007,11,3,1057.7,2,5
2007-11-04,2007,11,4,1026.3,2,5
2007-11-05,2007,11,5,1198.5,2,5
2007-11-06,2007,11,6,1052.3,2,5
2007-11-07,2007,11,7,1071.4,2,5
2007-11-08,2007,11,8,1124.2,2,5
2007-11-09,2007,11,9,974.0,2,5
2007-11-10,2007,11,10,800.5,2,5
2007-11-11,2007,11,11,1079.1,2,5
2007-11-12,2007,11,12,1021.3,2,5
2007-11-13,2007,11,13,1012.7,2,5
2007-11-14,2007,11,14,954.8,2,5
2007-11-15,2007,11,15,1009.9,2,5
2007-11-16,2007,11,16,959.4,2,5
2007-11-17,2007,11,17,1168.8,2,5
2007-11-18,2007,11,18,988.5,2,5
2007-11-19,2007,11,19,945.7,2,5
2007-11-20,2007,11,20,1109.7,2,5
2007-11-21,2007,11,21,1146.1,2,5
2007-11-22,2007,11,22,1102.4,2,5
2007-11-23,2007,11,23,968.5,2,5
2007-11-24,2007,11,24,1007.6,2,5
2007-11-25,2007,11,25,930.7,2,5
2007-11-26,2007,11,26,1009.0,2,5
2007-11-27,2007,11,27,924.8,2,5
2007-11-28,2007,11,28,1220.3,2,5
2007-11-29,2007,11,29,1028.6,2,5
2007-11-30,2007,11,30,1084.2,2,5
2007-12-01,2007,12,1,952.1,2,5
2007-12-02,2007,12,2,1139.2,2,5
2007-12-03,2007,12,3,969.4,2,5
2007-12-04,2007,12,4,1052.3,2,5
2007-12-05,2007,12,5,1037.7,2,5
2007-12-06,2007,12,6,969.4,2,5
2007-12-07,2007,12,7,946.6,2,5
2007-12-08,2007,12,8,503.1,2,5
2007-12-09,2007,12,9,541.8,2,5
2007-12-10,2007,12,10,508.1,2,5
2007-12-11,2007,12,11,974.4,2,5
2007-12-12,2007,12,12,975.3,2,5
2007-12-13,2007,12,13,898.8,2,5
2007-12-14,2007,12,14,1134.7,2,5
2007-12-15,2007,12,15,558.2,2,5
2007-12-16,2007,12,16,974.9,2,5
2007-12-17,2007,12,17,929.8,2,5
2007-12-18,2007,12,18,831.0,2,5
2007-12-19,2007,12,19,1023.1,2,5
2007-12-20,2007,12,20,973.5,2,5
2007-12-21,2007,12,21,1071.0,2,5
2007-12-22,2007,12,22,962.6,2,5
2007-12-23,2007,12,23,1080.0,2,5
2007-12-24,2007,12,24,1059.6,2,5
2007-12-25,2007,12,25,1008.1,2,5
2007-12-26,2007,12,26,1052.3,2,5
2007-12-27,2007,12,27,1024.0,2,5
2007-12-28,2007,12,28,1035.0,2,5
2007-12-29,2007,12,29,914.8,2,5
2007-12-30,2007,12,30,1067.3,2,5
2007-12-31,2007,12,31,1080.5,2,5
2008-01-01,2008,1,1,887.0,2,5
2008-01-02,2008,1,2,1054.5,2,5
2008-01-03,2008,1,3,1013.6,2,5
2008-01-04,2008,1,4,1178.0,2,5
2008-01-05,2008,1,5,1042.3,2,5
2008-01-06,2008,1,6,1031.8,2,5
2008-01-07,2008,1,7,959.8,2,5
2008-01-08,2008,1,8,985.3,2,5
2008-01-09,2008,1,9,1131.0,2,5
2008-01-10,2008,1,10,1003.1,2,5
2008-01-11,2008,1,11,1118.8,2,5
2008-01-12,2008,1,12,1089.6,2,5
2008-01-13,2008,1,13,985.8,2,5
2008-01-14,2008,1,14,1083.7,2,5
2008-01-15,2008,1,15,971.7,2,5
2008-01-16,2008,1,16,1025.4,2,5
2008-01-17,2008,1,17,1045.4,2,5
2008-01-18,2008,1,18,955.3,2,5
2008-01-19,2008,1,19,872.9,2,5
2008-01-20,2008,1,20,1072.3,2,5
2008-01-21,2008,1,21,968.0,2,5
2008-01-22,2008,1,22,981.2,2,5
2008-01-23,2008,1,23,1091.0,2,5
2008-01-24,2008,1,24,1144.7,2,5
2008-01-25,2008,1,25,1032.7,2,5
2008-01-26,2008,1,26,973.5,2,5
2008-01-27,2008,1,27,975.8,2,5
2008-01-28,2008,1,28,1111.0,2,5
2008-01-29,2008,1,29,963.5,2,5
2008-01-30,2008,1,30,1384.7,2,5
2008-01-31,2008,1,31,1009.0,2,5
2008-02-01,2008,2,1,1100.5,2,5
2008-02-02,2008,2,2,1163.4,2,5
2008-02-03,2008,2,3,1073.2,2,5
2008-02-04,2008,2,4,1084.2,2,5
2008-02-05,2008,2,5,1017.7,2,5
2008-02-06,2008,2,6,1117.8,2,5
2008-02-07,2008,2,7,1076.9,2,5
2008-02-08,2008,2,8,970.3,2,5
2008-02-09,2008,2,9,955.3,2,5
2008-02-10,2008,2,10,987.6,2,5
2008-02-11,2008,2,11,1029.0,2,5
2008-02-12,2008,2,12,1055.5,2,5
2008-02-13,2008,2,13,990.4,2,5
2008-02-14,2008,2,14,1020.4,2,5
2008-02-15,2008,2,15,1035.4,2,5
2008-02-16,2008,2,16,1045.4,2,5
2008-02-17,2008,2,17,1122.4,2,5
2008-02-18,2008,2,18,1108.3,2,5
2008-02-19,2008,2,19,1094.2,2,5
2008-02-20,2008,2,20,1100.1,2,5
2008-02-21,2008,2,21,1075.5,2,5
2008-02-22,2008,2,22,1091.4,2,5
2008-02-23,2008,2,23,1173.0,2,5
2008-02-24,2008,2,24,677.0,2,5
2008-02-25,2008,2,25,1041.3,2,5
2008-02-26,2008,2,26,1073.7,2,5
2008-02-27,2008,2,27,1102.4,2,5
2008-02-28,2008,2,28,1034.5,2,5
2008-02-29,2008,2,29,1142.0,2,5
2008-03-01,2008,3,1,1145.6,2,5
2008-03-02,2008,3,2,1218.0,2,5
2008-03-03,2008,3,3,791.4,2,5
2008-03-04,2008,3,4,1261.3,2,5
2008-03-05,2008,3,5,1173.0,2,5
2008-03-06,2008,3,6,1037.2,2,5
2008-03-07,2008,3,7,587.4,2,5
2008-03-08,2008,3,8,1095.1,2,5
2008-03-09,2008,3,9,1391.1,2,5
2008-03-10,2008,3,10,1190.2,2,5
2008-03-11,2008,3,11,1120.1,2,5
2008-03-12,2008,3,12,1158.8,2,5
2008-03-13,2008,3,13,1282.2,2,5
2008-03-14,2008,3,14,1091.9,2,5
2008-03-15,2008,3,15,1170.7,2,5
2008-03-16,2008,3,16,940.7,2,5
2008-03-17,2008,3,17,1148.8,2,5
2008-03-18,2008,3,18,1266.8,2,5
2008-03-19,2008,3,19,1105.1,2,5
2008-03-20,2008,3,20,1047.3,2,5
2008-03-21,2008,3,21,1182.5,2,5
2008-03-22,2008,3,22,1136.5,2,5
2008-03-23,2008,3,23,1134.7,2,5
2008-03-24,2008,3,24,1166.6,2,5
2008-03-25,2008,3,25,786.3,2,5
2008-03-26,2008,3,26,176.6,2,5
2008-03-27,2008,3,27,1045.4,2,5
2008-03-28,2008,3,28,842.4,2,5
2008-03-29,2008,3,29,1318.7,2,5
2008-03-30,2008,3,30,1056.8,2,5
2008-03-31,2008,3,31,1150.6,2,5
2008-04-01,2008,4,1,1258.1,2,5
2008-04-02,2008,4,2,1278.1,2,5
2008-04-03,2008,4,3,1154.7,2,5
2008-04-04,2008,4,4,1146.1,2,5
2008-04-05,2008,4,5,1411.6,2,5
2008-04-06,2008,4,6,1035.4,2,5
2008-04-07,2008,4,7,1181.1,2,5
2008-04-08,2008,4,8,1098.3,2,5
2008-04-09,2008,4,9,1270.4,2,5
2008-04-10,2008,4,10,1132.4,2,5
2008-04-11,2008,4,11,1364.2,2,5
2008-04-12,2008,4,12,1187.1,2,5
2008-04-13,2008,4,13,1344.2,2,5
2008-04-14,2008,4,14,968.9,2,5
2008-04-15,2008,4,15,1183.0,2,5
2008-04-16,2008,4,16,1116.5,2,5
2008-04-17,2008,4,17,1204.8,2,5
2008-04-18,2008,4,18,1016.8,2,5
2008-04-19,2008,4,19,1058.2,2,5
2008-04-20,2008,4,20,726.2,2,5
2008-04-21,2008,4,21,971.7,2,5
2008-04-22,2008,4,22,1108.7,2,5
2008-04-23,2008,4,23,1110.1,2,5
2008-04-24,2008,4,24,308.2,2,5
2008-04-25,2008,4,25,895.6,2,5
2008-04-26,2008,4,26,1184.8,2,5
2008-04-27,2008,4,27,1144.3,2,5
2008-04-28,2008,4,28,673.0,2,5
2008-04-29,2008,4,29,296.4,2,5
2008-04-30,2008,4,30,1020.9,2,5
2008-05-01,2008,5,1,1161.6,2,5
2008-05-02,2008,5,2,1033.6,2,5
2008-05-03,2008,5,3,828.2,2,5
2008-05-04,2008,5,4,1013.1,2,5
2008-05-05,2008,5,5,1030.4,2,5
2008-05-06,2008,5,6,995.8,2,5
2008-05-07,2008,5,7,1049.1,2,5
2008-05-08,2008,5,8,1010.8,2,5
2008-05-09,2008,5,9,1076.4,2,5
2008-05-10,2008,5,10,1087.3,2,5
2008-05-11,2008,5,11,1107.4,2,5
2008-05-12,2008,5,12,1025.0,2,5
2008-05-13,2008,5,13,1022.2,2,5
2008-05-14,2008,5,14,1106.5,2,5
2008-05-15,2008,5,15,1054.1,2,5
2008-05-16,2008,5,16,994.9,2,5
2008-05-17,2008,5,17,1035.4,2,5
2008-05-18,2008,5,18,1024.5,2,5
2008-05-19,2008,5,19,971.7,2,5
2008-05-20,2008,5,20,868.3,2,5
2008-05-21,2008,5,21,1065.9,2,5
2008-05-22,2008,5,22,974.4,2,5
2008-05-23,2008,5,23,1096.9,2,5
2008-05-24,2008,5,24,1112.4,2,5
2008-05-25,2008,5,25,458.0,2,5
2008-05-26,2008,5,26,989.4,2,5
2008-05-27,2008,5,27,1063.7,2,5
2008-05-28,2008,5,28,1048.6,2,5
2008-05-29,2008,5,29,1035.0,2,5
2008-05-30,2008,5,30,1031.3,2,5
2008-05-31,2008,5,31,458.5,2,5
2008-06-01,2008,6,1,78.2,2,5
2008-06-02,2008,6,2,1069.1,2,5
2008-06-03,2008,6,3,1045.9,2,5
2008-06-04,2008,6,4,1269.0,2,5
2008-06-05,2008,6,5,1046.8,2,5
2008-06-06,2008,6,6,876.5,2,5
2008-06-07,2008,6,7,595.5,2,5
2008-06-08,2008,6,8,1013.6,2,5
2008-06-09,2008,6,9,333.7,2,5
2008-06-10,2008,6,10,943.9,2,5
2008-06-11,2008,6,11,723.5,2,5
2008-06-12,2008,6,12,1001.3,2,5
2008-06-13,2008,6,13,1017.7,2,5
2008-06-14,2008,6,14,1015.9,2,5
2008-06-15,2008,6,15,1076.4,2,5
2008-06-16,2008,6,16,1125.6,2,5
2008-06-17,2008,6,17,1021.8,2,5
2008-06-18,2008,6,18,1041.8,2,5
2008-06-19,2008,6,19,1226.7,2,5
2008-06-20,2008,6,20,989.4,2,5
2008-06-21,2008,6,21,1030.0,2,5
2008-06-22,2008,6,22,1082.8,2,5
2008-06-23,2008,6,23,963.9,2,5
2008-06-24,2008,6,24,999.9,2,5
2008-06-25,2008,6,25,809.6,2,5
2008-06-26,2008,6,26,841.9,2,5
2008-06-27,2008,6,27,1035.0,2,5
2008-06-28,2008,6,28,1052.7,2,5
2008-06-29,2008,6,29,1126.5,2,5
2008-06-30,2008,6,30,988.1,2,5
2008-07-01,2008,7,1,1061.4,2,5
2008-07-02,2008,7,2,818.7,2,5
2008-07-03,2008,7,3,1056.8,2,5
2008-07-04,2008,7,4,1127.9,2,5
2008-07-05,2008,7,5,1075.5,2,5
2008-07-06,2008,7,6,1040.4,2,5
2008-07-07,2008,7,7,1046.4,2,5
2008-07-08,2008,7,8,1024.0,2,5
2008-07-09,2008,7,9,1032.7,2,5
2008-07-10,2008,7,10,1080.0,2,5
2008-07-11,2008,7,11,757.6,2,5
2008-07-12,2008,7,12,1021.3,2,5
2008-07-13,2008,7,13,1045.4,2,5
2008-07-14,2008,7,14,982.1,2,5
2008-07-15,2008,7,15,1090.1,2,5
2008-07-16,2008,7,16,934.3,2,5
2008-07-17,2008,7,17,1172.0,2,5
2008-07-18,2008,7,18,585.5,2,5
2008-07-19,2008,7,19,195.3,2,5
2008-07-20,2008,7,20,992.6,2,5
2008-07-21,2008,7,21,614.2,2,5
2008-07-22,2008,7,22,1065.5,2,5
2008-07-23,2008,7,23,1019.0,2,5
2008-07-24,2008,7,24,680.7,2,5
2008-07-25,2008,7,25,1119.7,2,5
2008-07-26,2008,7,26,1047.3,2,5
2008-07-27,2008,7,27,1012.7,2,5
2008-07-28,2008,7,28,706.6,2,5
2008-07-29,2008,7,29,1207.1,2,5
2008-07-30,2008,7,30,943.0,2,5
2008-07-31,2008,7,31,1047.7,2,5
2008-08-01,2008,8,1,377.4,2,5
2008-08-02,2008,8,2,626.0,2,5
2008-08-03,2008,8,3,804.1,2,5
2008-08-04,2008,8,4,1047.7,2,5
2008-08-05,2008,8,5,1095.5,2,5
2008-08-06,2008,8,6,1048.2,2,5
2008-08-07,2008,8,7,1078.7,2,5
2008-08-08,2008,8,8,1060.0,2,5
2008-08-09,2008,8,9,1078.2,2,5
2008-08-10,2008,8,10,1125.1,2,5
2008-08-11,2008,8,11,1138.3,2,5
2008-08-12,2008,8,12,801.4,2,5
2008-08-13,2008,8,13,961.2,2,5
2008-08-14,2008,8,14,1123.3,2,5
2008-08-15,2008,8,15,1053.2,2,5
2008-08-16,2008,8,16,1402.5,2,5
2008-08-17,2008,8,17,1041.3,2,5
2008-08-18,2008,8,18,1047.7,2,5
2008-08-19,2008,8,19,1057.3,2,5
2008-08-20,2008,8,20,1101.5,2,5
2008-08-21,2008,8,21,1159.3,2,5
2008-08-22,2008,8,22,1102.4,2,5
2008-08-23,2008,8,23,1050.5,2,5
2008-08-24,2008,8,24,550.0,2,5
2008-08-25,2008,8,25,1193.9,2,5
2008-08-26,2008,8,26,1093.7,2,5
2008-08-27,2008,8,27,1072.3,2,5
2008-08-28,2008,8,28,435.7,2,5
2008-08-29,2008,8,29,1061.4,2,5
