Date,Year,month,day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
2023-01-01,2023,1,1,21.9,30.4,26.8,78,0,6.7,7,80,3,E 
2023-01-02,2023,1,2,22.7,30.4,26.2,82,0,8,7,80,2,SE
2023-01-03,2023,1,3,22,30,26.5,84,1,9.2,6,70,3,E 
2023-01-04,2023,1,4,22.7,30.4,27.1,84,8888,2.5,5,70,2,E 
2023-01-05,2023,1,5,23.9,32.4,27.3,76,1.1,5.9,7,70,3,SE
2023-01-06,2023,1,6,22.3,32,26.9,81,0,8.9,5,50,2,NE
2023-01-07,2023,1,7,22.2,29.8,25.4,88,0,8.8,5,30,2,N 
2023-01-08,2023,1,8,22.9,29.4,25.8,86,0.1,2.8,5,230,2,SW
2023-01-09,2023,1,9,22.4,30,26.7,82,2,3.6,4,10,2,N 
2023-01-10,2023,1,10,22,29.4,26.3,82,,9.3,4,340,2,SW
2023-01-11,2023,1,11,22.2,30.4,26.7,83,0,6,3,20,2,N 
2023-01-12,2023,1,12,,30.2,26.6,84,0,8.2,4,30,2,C 
2023-01-13,2023,1,13,23,31,26.6,83,2.3,6.8,5,220,2,NE
2023-01-14,2023,1,14,23,31.1,26.1,86,0,6.7,5,350,2,SW
2023-01-15,2023,1,15,22.6,31,26.7,84,0,4.8,4,330,2,NW
2023-01-16,2023,1,16,22.7,30.8,25.9,86,0,6.6,4,320,2,SW
2023-01-17,2023,1,17,,30.4,25,82,4.5,5.8,4,10,2,SW
2023-01-18,2023,1,18,19.8,29.4,25.3,86,0,5.2,3,10,2,SW
2023-01-19,2023,1,19,19.7,31.6,27,76,1.2,4.8,8,80,3,E 
2023-01-20,2023,1,20,22,31.1,26.6,85,0,9.4,6,80,3,E 
2023-01-21,2023,1,21,22.3,27.4,24.2,98,45,3.7,5,50,3,S 
2023-01-22,2023,1,22,22.8,29.6,25.8,90,71.6,0.2,3,60,2,SE
2023-01-23,2023,1,23,22.8,30,25.9,88,24.1,2.7,4,70,2,S 
2023-01-24,2023,1,24,22,27.8,24.8,89,9.8,0.8,4,140,3,SE
2023-01-25,2023,1,25,22.5,31,27.2,81,4.7,1.1,12,70,4,SE
2023-01-26,2023,1,26,22.4,29,26,86,0,9.3,6,100,3,SE
2023-01-27,2023,1,27,23.4,30.6,26,88,1.2,2.8,6,60,3,E 
2023-01-28,2023,1,28,23.2,32,27.7,76,1.8,6.2,7,130,4,SE
2023-01-29,2023,1,29,23.6,32,26.9,87,0,7.2,7,80,4,SE
2023-01-30,2023,1,30,24.3,29,26.4,88,0,2.3,8,80,4,SE
2023-01-31,2023,1,31,23.6,29.5,25.8,89,1,,5,80,2,E 
2023-02-01,2023,2,1,22.3,28.9,25.8,89,4.4,1.1,5,80,2,C 
2023-02-02,2023,2,2,22.3,31,26.5,86,0,1.7,4,40,2,SW
2023-02-03,2023,2,3,23,29.6,26.3,88,0,7.1,4,20,2,SW
2023-02-04,2023,2,4,23.5,29.8,26.3,90,17.9,4.2,4,20,2,SW
2023-02-05,2023,2,5,23.2,30,26.1,88,0,7.7,4,100,2,SW
2023-02-06,2023,2,6,23.2,29,26.1,90,0,0.7,4,70,2,SW
2023-02-07,2023,2,7,23.6,31.2,27.4,83,0,0.2,6,80,2,SW
2023-02-08,2023,2,8,24.4,29.2,25.2,91,0,7.5,3,80,1,SE
2023-02-09,2023,2,9,22,30.2,26.6,86,1.5,0,6,210,2,SW
2023-02-10,2023,2,10,21.8,30.5,25.7,90,3.6,6.9,4,20,2,SW
2023-02-11,2023,2,11,22.4,29.2,26,90,10.6,6.1,3,30,1,SW
2023-02-12,2023,2,12,22.4,30.4,27,87,0,2.5,3,340,2,N 
2023-02-13,2023,2,13,22.8,30.2,26.5,87,0.1,7.8,4,10,2,SW
2023-02-13,2023,2,13,22.8,30.2,26.5,87,0.1,7.8,4,10,2,SW
2023-02-14,2023,2,14,22.4,30.2,26.7,84,0,2.1,4,320,2,NW
2023-02-15,2023,2,15,23.1,31.5,26.5,80,0,4,9,80,3,E 
2023-02-16,2023,2,16,22.2,31.3,27.4,80,0,6.9,7,70,4,E 
2023-02-17,2023,2,17,23.2,30.6,26.7,82,0,8.8,6,70,3,E 
2023-02-18,2023,2,18,22.8,31.3,26.6,85,0,4,5,50,2,SW
2023-02-19,2023,2,19,22.8,31.4,26,85,0,7.5,5,150,2,SW
2023-02-20,2023,2,20,22,31,26.8,83,5.8,2,5,20,2,NE
2023-02-21,2023,2,21,22,30.8,27,83,4,10.1,4,40,2,SW
2023-02-22,2023,2,22,22.7,31,26.9,85,0,10.1,5,70,2,C 
2023-02-23,2023,2,23,23.4,31,27,82,3.5,6.7,5,10,2,SW
2023-02-24,2023,2,24,22.8,31,25.9,82,0,7.9,4,20,2,SW
2023-02-25,2023,2,25,20.8,30.8,26.7,79,0,5.5,4,50,2,SE
2023-02-26,2023,2,26,20.8,29,26,82,8888,10.5,5,90,3,SE
2023-02-27,2023,2,27,23.4,31.8,27.3,74,1.5,1.7,9,80,4,E 
2023-02-28,2023,2,28,23,31.2,27,80,0,7.2,7,70,3,E 
2023-03-01,2023,3,1,22.5,29.7,25.3,88,4,6,6,130,3,SE
2023-03-02,2023,3,2,22.8,31.6,27.2,80,0.7,,8,80,3,E 
2023-03-03,2023,3,3,23.3,31,26.6,81,0,9.9,8,150,2,SE
2023-03-04,2023,3,4,22.6,32,26.9,76,2,4.6,7,80,3,E 
2023-03-04,2023,3,4,22.6,32,26.9,76,2,4.6,7,80,3,E 
2023-03-05,2023,3,5,21.9,31.6,26.2,78,0,6.8,7,80,3,E 
2023-03-06,2023,3,6,20.4,31.6,26.1,77,0,9.1,7,70,3,E 
2023-03-06,2023,3,6,20.4,31.6,26.1,77,0,9.1,7,70,3,E 
2023-03-07,2023,3,7,20,31,27.2,76,,9.9,6,60,3,NE
2023-03-08,2023,3,8,21.3,32.2,27.5,80,0,9.8,7,80,3,E 
2023-03-09,2023,3,9,21,31.5,26.6,86,,8.7,5,80,2,E 
2023-03-10,2023,3,10,23.6,31.6,27.1,83,11.3,3.3,7,70,2,E 
2023-03-11,2023,3,11,23.6,30.9,27.1,84,0,7.5,5,50,2,SW
2023-03-12,2023,3,12,23.7,30.8,27.5,85,0,3.6,5,30,2,NE
2023-03-13,2023,3,13,24.2,31.5,27.2,79,0,7.1,6,70,2,SE
2023-03-14,2023,3,14,22.6,31.4,26.8,78,0,6.5,5,70,2,E 
2023-03-15,2023,3,15,23,31,27.2,82,0,5.7,6,80,3,E 
2023-03-16,2023,3,16,23.4,32,27.4,80,0,4.3,6,70,3,E 
2023-03-17,2023,3,17,23.4,31.3,27.6,82,0,,6,60,3,SE
2023-03-18,2023,3,18,23.4,33,27,85,0,8.3,6,70,3,NE
2023-03-19,2023,3,19,22.8,32,27.4,84,10.2,6.6,6,60,2,SW
