Date,Year,month,day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
2025-01-01,2025,1,1,22.9,31.2,26.2,87,13,3.5,4,40,2,NE
2025-01-02,2025,1,2,23,30.8,26.4,89,1.3,8,5,190,2,NE
2025-01-03,2025,1,3,23.7,28.4,25.6,93,10.6,8,3,220,1,SW
2025-01-04,2025,1,4,24,29.5,26.7,89,0,0,5,90,2,C
2025-01-05,2025,1,5,23.6,31.5,26.7,88,0,0.9,5,60,2,SE
2025-01-06,2025,1,6,23.6,31.2,25.7,92,1.3,8,5,220,3,SE
2025-01-07,2025,1,7,22.4,29.8,26,87,24.3,1.9,3,140,2,SE
2025-01-08,2025,1,8,22.9,31.8,27.2,89,0,3.7,5,60,3,S
2025-01-09,2025,1,9,23.5,32.1,26.7,85,10.5,7.9,5,70,2,E
2025-01-10,2025,1,10,21.9,31.6,25.9,85,0,8,5,80,3,E
2025-01-11,2025,1,11,23.5,29.4,25.7,88,0,8,5,140,3,SE
2025-01-12,2025,1,12,23.2,29.1,24.5,95,31.5,0.5,6,150,3,SE
2025-01-13,2025,1,13,23.2,28.9,25.4,92,11.8,0.3,8,80,3,SE
2025-01-14,2025,1,14,23.7,31.7,26.6,87,11.4,0.9,6,90,3,E
2025-01-15,2025,1,15,23.3,30.5,25.3,93,8888,6,6,80,3,E
2025-01-16,2025,1,16,23.6,29.5,26,90,12.7,5.1,6,140,3,SE
2025-01-17,2025,1,17,23.5,31,26.4,88,4.3,0.7,5,120,3,SE
2025-01-18,2025,1,18,23.6,29.7,26.8,85,8888,3.5,4,100,2,SE
2025-01-19,2025,1,19,23.8,30.8,26.8,82,8.8,0.1,5,110,3,SE
2025-01-20,2025,1,20,23,31.3,26.4,86,0,5.6,5,70,2,SE
2025-01-21,2025,1,21,22.5,30.8,26,84,0,8,5,70,3,SE
2025-01-22,2025,1,22,22.1,30.4,24.4,89,0,8,4,80,2,SE
2025-01-23,2025,1,23,22.2,30.3,25.3,90,2,1.6,5,50,2,SW
2025-01-24,2025,1,24,22.2,30.5,26.4,88,8888,0.9,4,50,2,SE
2025-01-25,2025,1,25,22.8,32.7,26.8,88,0.4,0,5,60,2,SE
2025-01-26,2025,1,26,23.5,28.2,25.2,94,0,4.6,3,130,1,SE
2025-01-27,2025,1,27,22.4,31.2,25.9,88,4.1,0,5,40,2,NE
2025-01-28,2025,1,28,22.5,29.5,25.9,90,7.4,8,6,120,3,SE
2025-01-29,2025,1,29,22.8,31.4,25.8,89,8888,0.9,6,60,3,SE
2025-01-30,2025,1,30,23,30.9,27.1,75,0,7.2,7,70,3,E
2025-01-31,2025,1,31,21.6,31.1,25.5,84,0,8,4,40,2,NE
2025-02-01,2025,2,1,21.1,30.7,26.2,86,0,8,4,40,2,SW
2025-02-02,2025,2,2,23.7,30.8,27,84,0,3.2,4,340,2,SW
2025-02-03,2025,2,3,22.5,31,26.2,85,0,3,4,30,2,NE
2025-02-04,2025,2,4,22.4,31,26,87,0,8,4,40,2,S
2025-02-05,2025,2,5,22.1,32.4,26.3,85,0,8,5,80,2,E
2025-02-06,2025,2,6,22.1,31.5,26.4,87,0,8,4,30,2,NE
2025-02-07,2025,2,7,23.4,32.8,27,80,0,8,5,70,2,NE
2025-02-08,2025,2,8,22.6,32.1,26.5,83,0,8,6,80,3,E
2025-02-09,2025,2,9,22.7,32.4,27,76,0,8,5,80,3,SE
