Date,Year,month,day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
2020-03-15,2020,3,15,23.2,33.8,27.7,86,0,10.5,7,70,3,W 
2020-03-16,2020,3,16,23.2,32.8,28.7,82,15.8,7,9,70,4,SW
2020-03-17,2020,3,17,,33.1,27.6,80,,8.6,6,70,2,C 
2020-03-18,2020,3,18,22.4,31.8,27.2,79,8888,4,4,350,2,N 
2020-03-19,2020,3,19,21,32.2,27.2,77,0,10.4,3,70,2,SW
2020-03-20,2020,3,20,21.2,32.3,27.9,79,,9.6,4,30,2,C 
2020-03-21,2020,3,21,23.6,32.6,27.5,77,0,,5,20,2,N 
2020-03-22,2020,3,22,23,32.5,28.1,78,0,7.4,4,10,2,N 
2020-03-23,2020,3,23,23,32.4,28.4,78,,10.5,4,350,2,SE
2020-03-24,2020,3,24,25,32.7,28.1,76,0,8.9,4,40,2,C 
2020-03-25,2020,3,25,23.2,33.4,28.3,79,0,9.5,5,260,3,SW
2020-03-26,2020,3,26,23.2,33.4,26.8,88,2,8.9,5,360,2,S 
2020-03-27,2020,3,27,23.8,33.5,28.2,82,2,3.2,4,20,2,SE
2020-03-28,2020,3,28,23.8,32.7,28.5,82,0,8.1,5,350,2,SE
2020-03-29,2020,3,29,,32.9,28.5,82,,8.7,4,360,2,SE
2020-03-30,2020,3,30,,32.6,27.8,80,0,7,5,350,2,SE
2020-03-31,2020,3,31,23.9,32.8,28,79,8888,5.1,3,130,2,SW
2020-04-01,2020,4,1,23.5,32.8,28.4,80,,9,4,360,2,S 
2020-04-02,2020,4,2,23.6,31.8,27.8,84,0,7,3,360,1,C 
2020-04-03,2020,4,3,23.6,32.6,28.2,81,0,1,5,20,2,SW
2020-04-04,2020,4,4,,31.6,27.4,83,,6,4,30,2,SW
2020-04-05,2020,4,5,22.9,33.4,27.9,80,0,6.5,5,30,2,SW
2020-04-06,2020,4,6,23,33.2,26.2,87,4.7,7.1,6,20,2,S 
2020-04-07,2020,4,7,22.5,33,27.1,83,18.2,5.1,5,350,2,N 
2020-04-08,2020,4,8,22.6,33.3,27.3,84,22,8.7,5,360,2,SW
2020-04-09,2020,4,9,22.8,32.2,27.2,86,1,7.9,4,360,2,SW
2020-04-10,2020,4,10,23,32.6,28.3,83,,6.1,5,20,2,SW
2020-04-11,2020,4,11,23.8,32.8,28.1,82,0,7.9,5,20,2,SW
2020-04-12,2020,4,12,24,33.6,27.3,83,0,9.7,6,30,2,SW
2020-04-13,2020,4,13,24.1,33.6,27.8,82,0.6,4.1,5,360,2,N 
2020-04-14,2020,4,14,23.6,31.6,27.5,87,29.1,6.6,4,90,2,S 
2020-04-15,2020,4,15,23.6,31.8,28.5,84,0.2,0.6,5,20,2,SW
2020-04-16,2020,4,16,,32.2,28.5,84,,8.2,4,360,2,SW
2020-04-17,2020,4,17,25.4,31.4,27,90,0,6.2,5,340,2,SW
2020-04-18,2020,4,18,25,31.6,28.4,84,63.5,4.7,6,360,2,SW
2020-04-19,2020,4,19,24.6,32.2,27.4,85,0,9.5,6,180,2,SW
2020-04-20,2020,4,20,24.6,32.8,28.4,84,5,8.9,6,60,3,SW
2020-04-21,2020,4,21,24.6,32.2,28.1,87,,9.7,4,40,2,SW
2020-04-22,2020,4,22,24.2,32.1,27.9,84,0.2,6.5,7,110,2,SW
2020-04-23,2020,4,23,24,31.5,27.4,85,1,5.7,6,80,2,SE
2020-04-24,2020,4,24,24.6,32.4,27.1,84,8888,3.6,5,90,2,SW
2020-04-25,2020,4,25,22.8,32.4,27.5,81,,4.2,6,60,3,SW
2020-04-26,2020,4,26,22.8,32.6,27.4,85,0,9.2,5,10,2,SW
2020-04-27,2020,4,27,23,30.5,27.2,87,24,5.5,4,360,2,SW
2020-04-28,2020,4,28,23,31.3,26.5,89,0.4,1.8,4,250,2,SW
2020-04-29,2020,4,29,24.2,31.6,27.2,86,1.3,4.4,4,350,2,SW
2020-04-30,2020,4,30,24.4,31.4,27.2,86,12.4,9.5,4,350,2,SW
2020-05-01,2020,5,1,24.3,31.3,26.5,90,4,7,4,230,2,SW
2020-05-02,2020,5,2,24.2,31.5,26.6,92,8888,4.4,4,2,2,SE
2020-05-03,2020,5,3,24.4,32.3,26.5,91,38,4.7,8,170,2,SE
2020-05-04,2020,5,4,,31.9,27.2,88,26,6,5,60,2,SW
2020-05-05,2020,5,5,23.2,31.8,27.1,88,2.8,5.1,5,10,2,N 
2020-05-06,2020,5,6,24,32.6,28,84,22.9,9.3,4,30,2,SE
2020-05-07,2020,5,7,24.5,32.6,26.7,88,0,5.5,5,70,2,S 
2020-05-08,2020,5,8,24.4,31.8,26,92,22.4,5.9,4,30,2,W 
2020-05-09,2020,5,9,,30.6,26,91,58.5,2.5,5,300,2,SW
2020-05-10,2020,5,10,,30.9,27.2,90,93.3,1,4,30,2,SW
2020-05-11,2020,5,11,24.6,30,25.7,95,4.8,5,6,210,2,SE
2020-05-12,2020,5,12,23.3,31.6,27.5,86,25,1.1,3,50,2,C 
2020-05-13,2020,5,13,,32.9,27,89,0.1,4.3,4,90,2,SW
2020-05-14,2020,5,14,23.5,31.8,27.6,89,21,7.5,4,50,2,S 
2020-05-15,2020,5,15,23.6,32.2,27.8,88,18,6.1,4,30,2,SW
2020-05-16,2020,5,16,23.6,31.8,28.1,86,10.7,9.4,4,260,2,N 
2020-05-17,2020,5,17,25.2,32.2,27.6,87,2.2,8.3,4,110,2,E 
2020-05-18,2020,5,18,25,32.4,29,86,0,1.1,5,90,3,E 
2020-05-19,2020,5,19,25.1,33.1,27.2,86,0,5.1,3,350,2,E 
2020-05-20,2020,5,20,23.6,32.8,29,83,26.8,5.6,3,10,1,N 
2020-05-21,2020,5,21,25.3,32.2,28.3,83,0,6.1,2,210,1,S 
2020-05-22,2020,5,22,24.2,32,27.3,82,,1.3,5,290,2,S 
2020-05-23,2020,5,23,24.2,31.8,28.2,85,0,7.9,3,270,1,SW
2020-05-24,2020,5,24,25,31.8,26.9,90,0,1.6,5,180,2,SE
2020-05-25,2020,5,25,24.7,31.8,27.8,89,1.6,4.1,4,30,2,SW
2020-05-26,2020,5,26,24.9,31.6,28.5,90,4.2,8.4,2,320,1,E 
2020-05-27,2020,5,27,25.3,32,28.6,83,0,1.2,4,20,2,N 
2020-05-28,2020,5,28,25,32.4,28.2,81,,9.9,4,360,2,N 
2020-05-29,2020,5,29,23.8,29.7,25.7,94,50.7,8.3,3,130,1,SE
2020-05-30,2020,5,30,24.6,32.1,27.9,82,0.6,0,4,60,2,E 
2020-05-31,2020,5,31,24.8,31.9,27.4,85,0,9,4,20,2,SW
2020-06-01,2020,6,1,24.1,32.4,27.8,84,0.7,9.4,4,10,2,N 
2020-06-02,2020,6,2,,30.8,27,86,28,11.5,3,10,2,SW
2020-06-03,2020,6,3,23.4,31.5,27.6,84,,0.5,4,350,2,S 
2020-06-04,2020,6,4,24.2,31.1,26.3,89,0.2,10.5,4,230,2,S 
2020-06-05,2020,6,5,23.9,31.7,27.6,83,5.4,3.4,3,350,2,SE
2020-06-06,2020,6,6,23.4,31.4,27,86,0.7,8.7,5,130,2,SE
2020-06-07,2020,6,7,23.6,31.8,27.2,83,0.2,2,4,20,2,SW
2020-06-08,2020,6,8,23.6,32.4,28.2,79,0,7.9,4,130,2,SE
2020-06-09,2020,6,9,23.4,32.9,28,82,0,9.9,4,60,2,SW
2020-06-10,2020,6,10,24.5,31.9,27.8,86,0,10.1,5,60,2,NE
2020-06-11,2020,6,11,24.6,32.5,27.4,86,0,8,8,330,3,SW
2020-06-12,2020,6,12,23.1,32.5,26.4,87,23.3,6.3,3,200,1,C 
2020-06-13,2020,6,13,23.4,32,28.4,82,0.1,0.9,3,280,2,SW
2020-06-14,2020,6,14,23.6,32.2,28.6,82,0,10.3,3,40,2,SE
2020-06-15,2020,6,15,23.4,32.2,27.3,85,0.8,6.3,5,130,3,SE
2020-06-16,2020,6,16,23.2,30.6,27.1,85,24,7.4,3,360,1,N 
2020-06-17,2020,6,17,24,32,27.3,82,0,4,5,70,2,SW
2020-06-18,2020,6,18,24,31.8,26.6,88,,6.6,4,130,1,SE
2020-06-19,2020,6,19,23.8,32,27.5,82,8888,0.7,4,30,2,NE
2020-06-20,2020,6,20,23.9,31.8,27.1,85,0,10.5,5,50,2,SW
2020-06-21,2020,6,21,23.6,31.4,26.1,86,38,9.9,7,220,2,SW
2020-06-22,2020,6,22,23.4,31.7,27.1,86,8888,6.8,4,20,2,S 
2020-06-23,2020,6,23,23.8,31.7,27.7,86,4.1,6.9,4,70,2,SE
2020-06-24,2020,6,24,24.8,32,28.3,82,,3.6,5,70,2,E 
2020-06-25,2020,6,25,24.8,32.3,26.4,87,0,8.7,6,200,2,S 
2020-06-26,2020,6,26,23.5,31.2,27.2,87,23,7.7,5,70,2,S 
2020-06-27,2020,6,27,23.4,32,28,83,1.2,6,4,20,2,S 
2020-06-28,2020,6,28,23.7,32.2,28.2,82,0,10.5,5,20,2,NE
2020-06-29,2020,6,29,23.8,31.4,27.6,81,0,8,2,210,1,SW
2020-06-30,2020,6,30,23.5,31.6,27.2,84,0,2.5,15,20,3,SE
2020-07-01,2020,7,1,23.7,31.8,26.7,84,15.2,8.5,4,10,2,N 
2020-07-02,2020,7,2,23.5,31.6,28,83,10.1,7,4,350,2,N 
2020-07-03,2020,7,3,,32.2,28,82,,9.9,4,10,2,E 
2020-07-04,2020,7,4,,32.4,27.9,80,0,7.5,5,70,2,SW
2020-07-05,2020,7,5,24.2,32.6,28.6,80,0,8.4,5,110,2,E 
2020-07-06,2020,7,6,24.2,32.1,26.3,87,14.5,11.3,5,140,2,SW
2020-07-07,2020,7,7,23.3,31.6,27.3,79,4.3,1,3,60,2,S 
2020-07-08,2020,7,8,23.4,30.8,26.7,84,0,4.2,5,140,3,SE
2020-07-09,2020,7,9,23.4,31.2,27,82,1,8.9,3,140,2,E 
2020-07-10,2020,7,10,,31.6,26.7,83,0,8.4,5,40,2,S 
2020-07-11,2020,7,11,23.4,31.2,26.8,86,8888,6.2,4,30,2,S 
2020-07-12,2020,7,12,23.6,31.1,26.5,86,8888,6.2,4,30,2,S 
2020-07-13,2020,7,13,24.2,30.6,26.6,85,0.8,3.5,4,130,2,SE
2020-07-14,2020,7,14,23.2,32.8,27.8,80,0,1.1,5,60,2,SE
2020-07-15,2020,7,15,23.2,31.8,27.7,82,,8.3,4,350,2,SW
2020-07-16,2020,7,16,24.2,31.8,27.6,80,0,9.3,4,30,2,E 
2020-07-17,2020,7,17,21.4,30.6,26.4,84,0,8.7,4,210,2,SW
2020-07-18,2020,7,18,23.6,31.9,27.1,85,8888,3.2,4,60,2,S 
2020-07-19,2020,7,19,23.7,31.8,26.9,84,0,5.1,5,10,2,SW
2020-07-20,2020,7,20,23.1,31.5,27.5,84,0,9.3,5,40,2,SW
2020-07-21,2020,7,21,23,30.4,25.7,90,,6.9,5,360,2,SW
2020-07-22,2020,7,22,23.2,30.2,26.7,85,16.7,2.7,3,240,2,SW
2020-07-23,2020,7,23,,31,26.4,87,8888,3.7,4,360,2,SW
2020-07-24,2020,7,24,23,30.8,27.1,85,6.8,8.9,4,360,2,SW
2020-07-25,2020,7,25,23.1,31.2,26.2,86,0,7.6,4,50,2,SW
2020-07-26,2020,7,26,23.5,31.2,25.6,91,0,4,4,350,2,SW
2020-07-27,2020,7,27,,31.2,26.5,88,42.5,4.1,5,140,2,SE
2020-07-28,2020,7,28,23.2,30.4,26.2,90,15,7.7,4,50,2,SE
2020-07-29,2020,7,29,23.9,31.4,27.6,85,10.3,0.9,6,80,2,SE
2020-07-30,2020,7,30,,31.6,27.5,84,0,6.1,5,300,2,SW
2020-07-31,2020,7,31,24.4,31.5,28.2,78,0,6.4,3,360,2,SE
2020-08-01,2020,8,1,25.1,32.2,28.4,81,0,5.9,4,350,2,N 
2020-08-02,2020,8,2,25.1,32.2,28,82,0,7.9,5,60,2,SE
2020-08-03,2020,8,3,,32.6,28.5,80,,3.3,4,10,2,SE
2020-08-04,2020,8,4,24.4,31.6,28.1,82,0,8.5,4,130,2,SE
2020-08-05,2020,8,5,24.5,32.8,28.3,77,0,1.6,3,70,1,SW
2020-08-06,2020,8,6,24.5,32.7,28.5,78,,7.6,4,50,2,SW
2020-08-07,2020,8,7,24.6,32.5,28.2,82,0,8.1,4,30,2,S 
2020-08-08,2020,8,8,24.7,32.6,27.9,83,0,8.7,5,330,2,C 
2020-08-09,2020,8,9,24.5,32,28.3,86,0,6.7,4,80,2,NE
2020-08-10,2020,8,10,24.4,32.2,28.3,80,,3.1,5,330,2,S 
2020-08-11,2020,8,11,24.3,32.4,29,80,0,7.3,5,50,2,NE
2020-08-12,2020,8,12,24.6,31.4,27.7,86,0,8.7,4,130,2,SE
2020-08-13,2020,8,13,24.4,32,27.8,84,,0.9,3,320,2,SE
2020-08-14,2020,8,14,24.4,33.5,28.3,76,0,3.5,4,130,2,SE
2020-08-15,2020,8,15,24.5,32.6,28.4,79,0,6.4,5,30,2,NE
2020-08-16,2020,8,16,24.1,32.4,28.4,78,0,9.2,5,30,2,NE
2020-08-17,2020,8,17,24,32,28.2,81,,10.7,5,20,2,NE
2020-08-18,2020,8,18,24.1,31,27.3,85,8888,10.6,4,50,2,E 
2020-08-19,2020,8,19,23.8,32.1,27.6,80,8888,2.5,5,30,2,SE
2020-08-20,2020,8,20,24.1,32.7,28,80,,9.4,6,60,3,SE
2020-08-21,2020,8,21,24.2,31.9,27.6,85,0,7.3,5,10,3,SW
2020-08-22,2020,8,22,24.5,32,27.3,82,0.4,8.1,4,170,2,N 
2020-08-23,2020,8,23,23.8,31.2,26.9,86,2,7,5,10,2,SW
2020-08-24,2020,8,24,23.4,32.2,27.3,82,,9.7,5,40,2,NE
2020-08-25,2020,8,25,23.8,31.6,27.6,82,0.4,9.7,5,70,2,SW
2020-08-26,2020,8,26,24.2,30.6,26.9,85,0,8.3,3,20,2,SW
2020-08-27,2020,8,27,24,31.2,27,82,8888,0.5,4,360,2,SW
2020-08-28,2020,8,28,23.2,31.7,27.5,82,0,5.8,5,360,2,SW
2020-08-29,2020,8,29,23.9,31.6,27.7,83,0.6,9.5,4,360,2,SW
2020-08-30,2020,8,30,23.8,31.6,27.1,84,0,8,5,10,2,SW
2020-08-31,2020,8,31,23.4,31,26.4,87,,6,5,20,2,SW
2020-09-01,2020,9,1,23.4,30.8,26.8,84,20,4,4,80,2,S 
2020-09-02,2020,9,2,23.3,31.6,27.6,84,0,3.5,3,20,1,SW
2020-09-03,2020,9,3,23.5,32,27.8,83,8888,4.6,5,330,2,SW
2020-09-04,2020,9,4,24.4,32.4,27.3,84,8888,4.7,3,360,2,S 
2020-09-05,2020,9,5,24.2,31.8,27.6,82,8888,1.8,5,360,2,N 
2020-09-06,2020,9,6,24,30.2,26.6,88,3.2,10.2,3,320,2,S 
2020-09-07,2020,9,7,24.2,31.8,27.5,84,0.2,2.6,5,40,2,NE
2020-09-08,2020,9,8,23,31.3,26.9,85,0.6,6.7,5,240,2,SW
2020-09-09,2020,9,9,24.4,31.7,26.9,83,0.4,4.3,4,150,2,SE
2020-09-10,2020,9,10,23.1,30.5,26.9,81,8888,2.3,5,310,2,NW
2020-09-11,2020,9,11,23.2,28.2,25.6,86,0,2.3,4,280,2,SW
2020-09-12,2020,9,12,23.2,27,25.1,94,0.4,0,3,150,2,S 
2020-09-13,2020,9,13,23.2,31,26.9,84,5,,4,320,1,S 
2020-09-14,2020,9,14,23.2,31.2,27.3,83,8888,2.5,4,350,2,SE
2020-09-15,2020,9,15,24.1,30.5,27.1,83,8888,4.6,4,190,2,SE
2020-09-16,2020,9,16,24.2,33.2,28.1,80,0,0.4,4,60,2,NE
2020-09-17,2020,9,17,23.7,34.6,28.1,77,0,6.8,6,210,2,SE
2020-09-18,2020,9,18,23.4,32,27.9,80,,7.9,4,350,2,SE
2020-09-19,2020,9,19,24,33.1,28.2,76,0,4.2,7,210,3,SE
2020-09-20,2020,9,20,24.8,34.2,28.3,76,2,4.6,7,130,3,SE
2020-09-21,2020,9,21,24.3,32.8,28.2,82,0.5,1.8,4,350,2,SW
2020-09-22,2020,9,22,24.3,33,28.3,81,8888,3.7,5,40,2,N 
2020-09-23,2020,9,23,23.9,31.5,26.8,87,0,6.8,3,140,1,SW
2020-09-24,2020,9,24,23.2,31.5,26.8,86,0.7,1.2,4,140,2,N 
2020-09-25,2020,9,25,23.5,30.2,26.1,89,30,1,4,20,2,C 
2020-09-26,2020,9,26,23.6,30.7,27.1,86,2.3,5,3,150,2,N 
2020-09-27,2020,9,27,23.7,32.2,27.5,82,0.1,1,3,120,2,SW
2020-09-28,2020,9,28,23.3,31.8,27.3,81,0,2.6,3,40,2,NE
2020-09-29,2020,9,29,23.3,32.5,27.1,80,0,2,6,50,3,SW
2020-09-30,2020,9,30,23.2,30.6,26.5,87,0,9,3,40,2,SW
2020-10-01,2020,10,1,23.4,31.6,27.6,82,0.2,3,4,320,2,N 
2020-10-02,2020,10,2,23.4,30.5,27.1,85,7,9.7,3,130,1,C 
2020-10-03,2020,10,3,24,30.1,24.7,89,0.1,0.5,6,310,2,SW
2020-10-04,2020,10,4,22.6,31.2,26.7,84,0.6,,5,340,2,N 
2020-10-05,2020,10,5,23.2,31.8,27.9,82,9.7,8.3,4,360,2,N 
2020-10-06,2020,10,6,23,30.8,26.8,88,1.3,9.8,4,60,2,SW
2020-10-07,2020,10,7,24.2,31.4,27.5,79,2,2.9,6,290,3,W 
2020-10-07,2020,10,7,24.2,31.4,27.5,79,2,2.9,6,290,3,W 
2020-10-08,2020,10,8,24.3,31.4,27.9,69,1.9,1.9,6,320,3,NW
2020-10-09,2020,10,9,23.2,32.4,28.1,74,0,4.1,5,330,2,C 
2020-10-10,2020,10,10,24,32.6,27.6,76,0,4.1,4,330,2,NW
2020-10-10,2020,10,10,24,32.6,27.6,76,0,4.1,4,330,2,NW
2020-10-11,2020,10,11,24.2,31.9,27.6,81,0,1,4,20,2,SE
2020-10-12,2020,10,12,24,30.4,27.2,83,0,2.1,3,360,2,S 
2020-10-12,2020,10,12,24,30.4,27.2,83,0,2.1,3,360,2,S 
2020-10-13,2020,10,13,24.4,31.2,27.3,82,0,0.6,3,360,2,SE
2020-10-13,2020,10,13,24.4,31.2,27.3,82,0,0.6,3,360,2,SE
2020-10-14,2020,10,14,24.2,32,27.8,80,0,0.4,4,360,2,N 
2020-10-14,2020,10,14,24.2,32,27.8,80,0,0.4,4,360,2,N 
2020-10-15,2020,10,15,23.9,32.8,28.4,79,0,6.2,4,10,2,N 
2020-10-15,2020,10,15,23.9,32.8,28.4,79,0,6.2,4,10,2,N 
2020-10-16,2020,10,16,24.1,32.8,28.5,78,0,5.7,5,130,2,SE
2020-10-17,2020,10,17,24.2,32.5,27.7,81,0,7.9,3,270,2,S 
2020-10-18,2020,10,18,24,33.7,28.5,78,0.1,2.9,4,30,2,E 
2020-10-18,2020,10,18,24,33.7,28.5,78,0.1,2.9,4,30,2,E 
2020-10-19,2020,10,19,24.9,33,26.8,86,0,6.7,4,40,2,S 
2020-10-19,2020,10,19,24.9,33,26.8,86,0,6.7,4,40,2,S 
2020-10-20,2020,10,20,22.8,32.8,28.2,81,31.1,5,5,50,2,NE
2020-10-21,2020,10,21,23,31.4,26.7,86,8888,5.4,5,10,2,SW
2020-10-22,2020,10,22,23.1,31.6,27.5,83,0,3.4,4,350,2,S 
2020-10-23,2020,10,23,23.3,31,26.7,88,4,,3,20,2,SW
2020-10-24,2020,10,24,23.3,30.5,26.3,89,12,0.9,5,10,1,SW
2020-10-24,2020,10,24,23.3,30.5,26.3,89,12,0.9,5,10,1,SW
2020-10-25,2020,10,25,23.8,29.2,26.6,88,0.6,3.5,3,120,1,S 
2020-10-25,2020,10,25,23.8,29.2,26.6,88,0.6,3.5,3,120,1,S 
2020-10-26,2020,10,26,23.6,30,26.5,87,8888,,4,120,2,SE
2020-10-26,2020,10,26,23.6,30,26.5,87,8888,,4,120,2,SE
2020-10-27,2020,10,27,23,31.8,27,84,8888,,5,20,2,S 
2020-10-28,2020,10,28,23.2,31.6,27.8,84,0,6.7,4,10,2,S 
2020-10-29,2020,10,29,24.1,31.4,27.4,84,0,,5,360,2,SE
2020-10-30,2020,10,30,24,32.2,27.4,82,0,5.9,4,130,2,SE
2020-10-31,2020,10,31,24.1,31.2,25.6,88,5.2,3.9,3,360,2,SW
2020-11-01,2020,11,1,23.4,29.7,25.8,89,0.6,5.1,3,310,2,SW
2020-11-02,2020,11,2,23,29.4,26.5,88,0,1.6,4,320,1,SW
2020-11-03,2020,11,3,23.2,29.3,25.5,91,0,0.9,4,30,1,SW
2020-11-04,2020,11,4,23.2,30.8,26.4,88,1.6,0.8,4,60,2,SW
2020-11-05,2020,11,5,23.1,30.8,26.9,84,5.5,3.7,4,20,2,SW
2020-11-06,2020,11,6,23.4,32,26.9,84,0,6.9,6,50,2,NE
2020-11-07,2020,11,7,23.4,28.9,25.8,91,58.6,8.3,3,70,1,SW
2020-11-08,2020,11,8,23.4,31,26.5,88,0,,4,20,2,S 
2020-11-09,2020,11,9,23,30.2,26.5,84,6.5,6.6,4,70,2,SW
2020-11-10,2020,11,10,23.4,31.4,27.1,86,11.2,0.6,5,110,2,E 
2020-11-11,2020,11,11,23.2,31.3,27.4,84,0,6.9,5,20,2,SW
2020-11-11,2020,11,11,23.2,31.3,27.4,84,0,6.9,5,20,2,SW
2020-11-12,2020,11,12,23.2,31.2,26.6,88,0.2,7.8,5,50,2,S 
