Date,Year,month,day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
2021-01-01,2021,1,1,22.1,30.3,25.9,87,1,3.4,6,150,4,SE
2021-01-01,2021,1,1,22.1,30.3,25.9,87,1,3.4,6,150,4,SE
2021-01-02,2021,1,2,22.4,28.6,25.3,89,25.1,1.4,5,130,3,SE
2021-01-03,2021,1,3,22.6,26.4,24.3,93,24.2,0.1,4,130,3,SE
2021-01-03,2021,1,3,22.6,26.4,24.3,93,24.2,0.1,4,130,3,SE
2021-01-04,2021,1,4,23,29.8,26.2,87,15.9,,4,80,2,C 
2021-01-04,2021,1,4,23,29.8,26.2,87,15.9,,4,80,2,C 
2021-01-05,2021,1,5,23,28.6,25.7,90,0.2,5,4,50,2,SW
2021-01-06,2021,1,6,23.6,31.1,26.6,86,2.1,,4,110,2,SE
2021-01-06,2021,1,6,23.6,31.1,26.6,86,2.1,,4,110,2,SE
2021-01-07,2021,1,7,23.7,31.2,27.2,83,0,0.7,5,80,3,E 
2021-01-07,2021,1,7,23.7,31.2,27.2,83,0,0.7,5,80,3,E 
2021-01-08,2021,1,8,23.6,29.9,26.5,84,8888,8.2,4,130,2,SE
2021-01-08,2021,1,8,23.6,29.9,26.5,84,8888,8.2,4,130,2,SE
2021-01-09,2021,1,9,24.3,30.5,26.4,86,0,1.5,7,70,4,SE
2021-01-09,2021,1,9,24.3,30.5,26.4,86,0,1.5,7,70,4,SE
2021-01-10,2021,1,10,24,28.8,25.8,88,8888,3.6,5,70,3,E 
2021-01-10,2021,1,10,24,28.8,25.8,88,8888,3.6,5,70,3,E 
2021-01-11,2021,1,11,23.7,29.1,25.5,90,7.3,3.1,4,70,2,SE
2021-01-11,2021,1,11,23.7,29.1,25.5,90,7.3,3.1,4,70,2,SE
2021-01-12,2021,1,12,23.4,29.4,25.6,90,14.1,1.4,4,100,2,SE
2021-01-13,2021,1,13,23.6,28.9,25.5,87,11.9,1.1,6,80,3,E 
2021-01-13,2021,1,13,23.6,28.9,25.5,87,11.9,1.1,6,80,3,E 
2021-01-14,2021,1,14,23.1,29.2,25.5,87,8.2,1.1,5,80,3,SE
2021-01-14,2021,1,14,23.1,29.2,25.5,87,8.2,1.1,5,80,3,SE
2021-01-15,2021,1,15,22.6,30.2,26.3,86,8888,3,4,50,2,E 
2021-01-15,2021,1,15,22.6,30.2,26.3,86,8888,3,4,50,2,E 
2021-01-16,2021,1,16,22.4,29,25.3,92,1.3,2.7,3,160,2,SE
2021-01-16,2021,1,16,22.4,29,25.3,92,1.3,2.7,3,160,2,SE
2021-01-17,2021,1,17,23,30.2,26.8,83,8.2,0.1,6,70,4,E 
2021-01-18,2021,1,18,23.2,30.5,26.4,80,1,4.8,7,110,4,SE
2021-01-19,2021,1,19,22.6,30,26.3,84,8888,5.7,7,80,3,E 
2021-01-20,2021,1,20,22.6,30,25.8,82,0,6.4,4,60,2,E 
2021-01-21,2021,1,21,22.4,29.8,26.6,81,0,1.1,4,10,2,N 
2021-01-21,2021,1,21,22.4,29.8,26.6,81,0,1.1,4,10,2,N 
2021-01-22,2021,1,22,22.2,30.3,26.2,83,8888,7.1,4,360,2,N 
2021-01-23,2021,1,23,22.9,29.9,26.7,83,0.9,7.8,4,50,2,NE
2021-01-24,2021,1,24,23.1,32,27.2,79,0,6.2,4,50,2,SW
2021-01-24,2021,1,24,23.1,32,27.2,79,0,6.2,4,50,2,SW
2021-01-25,2021,1,25,23.7,30.3,26.2,85,13.3,8.6,4,50,2,SW
2021-01-25,2021,1,25,23.7,30.3,26.2,85,13.3,8.6,4,50,2,SW
2021-01-26,2021,1,26,22.8,30.8,26.6,85,8888,4.1,5,70,2,SE
2021-01-26,2021,1,26,22.8,30.8,26.6,85,8888,4.1,5,70,2,SE
2021-01-27,2021,1,27,22.7,30.9,26.2,84,0.1,8.3,4,50,2,NE
2021-01-27,2021,1,27,22.7,30.9,26.2,84,0.1,8.3,4,50,2,NE
2021-01-28,2021,1,28,22.5,30.2,26.3,87,0,7.3,4,140,2,E 
2021-01-29,2021,1,29,23,29.4,25.6,86,8888,0.3,6,120,2,C 
2021-01-29,2021,1,29,23,29.4,25.6,86,8888,0.3,6,120,2,C 
2021-01-30,2021,1,30,22,31,26.1,81,0,0.5,5,80,2,E 
2021-01-31,2021,1,31,21.9,30.2,26.2,81,0,8.1,6,80,3,E 
2021-02-01,2021,2,1,22,30.2,26.1,84,0,7.2,5,140,2,SE
2021-02-01,2021,2,1,22,30.2,26.1,84,0,7.2,5,140,2,SE
2021-02-02,2021,2,2,23.1,30,26.4,86,2.7,1.1,4,80,2,NE
2021-02-02,2021,2,2,23.1,30,26.4,86,2.7,1.1,4,80,2,NE
