Date,Year,Month,Day,Prec,StDev,%Time,Q,S,is_outlier_Prec
2010-10-26,2010,Oktober,26,0.06,0.72,1.4,1,5,False
2010-10-27,2010,Oktober,27,1.29,3.46,26.9,1,5,False
2010-10-28,2010,Oktober,28,0.33,1.45,5.6,1,5,False
2010-10-29,2010,Oktober,29,0.27,0.93,9.0,1,5,False
2010-10-30,2010,Oktober,30,0.14,0.71,5.6,1,5,False
2010-10-31,2010,Oktober,31,0.48,2.31,8.3,1,5,False
2010-11-01,2010,November,1,0.71,3.99,13.9,1,5,False
2010-11-02,2010,November,2,0.74,3.0,11.1,1,5,False
2010-11-03,2010,November,3,0.15,0.95,4.2,1,5,False
2010-11-04,2010,November,4,0.07,0.49,3.5,1,5,False
2010-11-05,2010,November,5,0.19,1.09,6.2,1,5,False
2010-11-06,2010,November,6,0.0,0.21,1.4,1,5,False
2010-11-07,2010,November,7,0.38,2.17,4.2,1,5,False
2010-11-08,2010,November,8,-0.01,0.04,0.0,1,5,False
2010-11-09,2010,November,9,0.04,0.26,1.4,1,5,False
2010-11-10,2010,November,10,,4.3,31.9,1,5,True
2010-11-11,2010,November,11,0.35,1.11,11.8,1,5,False
2010-11-12,2010,November,12,-0.01,0.05,0.0,1,5,False
2010-11-13,2010,November,13,0.0,0.01,0.0,1,5,False
2010-11-14,2010,November,14,0.09,0.35,2.1,1,5,False
2010-11-15,2010,November,15,-0.01,0.01,0.0,1,5,False
2010-11-16,2010,November,16,0.0,0.01,0.0,1,5,False
2010-11-17,2010,November,17,0.0,0.05,0.0,1,5,False
2010-11-18,2010,November,18,0.58,3.27,5.6,1,5,False
2010-11-19,2010,November,19,0.21,1.01,5.6,1,5,False
2010-11-20,2010,November,20,0.22,1.58,3.5,1,5,False
2010-11-21,2010,November,21,0.02,0.12,0.0,1,5,False
2010-11-22,2010,November,22,0.73,2.04,16.0,1,5,False
2010-11-23,2010,November,23,0.94,2.08,23.6,1,5,False
2010-11-24,2010,November,24,1.38,2.98,25.7,1,5,False
2010-11-25,2010,November,25,0.35,1.68,7.6,1,5,False
2010-11-26,2010,November,26,,5.16,34.0,1,5,True
2010-11-27,2010,November,27,-0.02,0.04,0.0,1,5,False
2010-11-28,2010,November,28,0.02,0.13,0.0,1,5,False
2010-11-29,2010,November,29,0.18,1.01,2.8,1,5,False
2010-11-30,2010,November,30,0.1,0.55,3.5,1,5,False
2010-12-01,2010,Desember,1,0.71,3.59,8.3,1,5,False
2010-12-02,2010,Desember,2,1.37,3.12,29.2,1,5,False
2010-12-03,2010,Desember,3,0.26,1.88,2.1,1,5,False
2010-12-04,2010,Desember,4,0.61,1.89,14.6,1,5,False
2010-12-05,2010,Desember,5,0.47,1.76,11.1,1,5,False
2010-12-06,2010,Desember,6,0.34,0.93,11.8,1,5,False
2010-12-07,2010,Desember,7,0.0,0.07,0.0,1,5,False
2010-12-08,2010,Desember,8,0.0,0.02,0.0,1,5,False
2010-12-09,2010,Desember,9,-0.01,0.02,0.0,1,5,False
2010-12-10,2010,Desember,10,-0.01,0.07,0.0,1,5,False
2010-12-11,2010,Desember,11,0.78,3.29,7.9,1,5,False
2010-12-12,2010,Desember,12,-0.01,0.02,0.0,1,5,False
2010-12-13,2010,Desember,13,0.11,0.95,2.1,1,5,False
2010-12-14,2010,Desember,14,-0.01,0.04,0.0,1,5,False
2010-12-15,2010,Desember,15,-0.01,0.04,0.0,1,5,False
2010-12-16,2010,Desember,16,-0.01,0.04,0.0,1,5,False
2010-12-17,2010,Desember,17,-0.02,0.02,0.0,1,5,False
2010-12-18,2010,Desember,18,0.25,2.1,2.1,1,5,False
2010-12-19,2010,Desember,19,0.34,2.12,4.2,1,5,False
2010-12-20,2010,Desember,20,0.32,1.56,4.2,1,5,False
2010-12-21,2010,Desember,21,-0.01,0.02,0.0,1,5,False
2010-12-22,2010,Desember,22,-0.01,0.02,0.0,1,5,False
2010-12-23,2010,Desember,23,0.28,1.36,5.6,1,5,False
2010-12-24,2010,Desember,24,0.44,1.79,9.0,1,5,False
2010-12-25,2010,Desember,25,0.15,0.63,5.6,1,5,False
2010-12-26,2010,Desember,26,0.0,0.05,0.0,1,5,False
2010-12-27,2010,Desember,27,0.13,1.02,2.1,1,5,False
2010-12-28,2010,Desember,28,-0.01,0.03,0.0,1,5,False
2010-12-29,2010,Desember,29,-0.01,0.02,0.0,1,5,False
2010-12-30,2010,Desember,30,0.27,2.35,2.8,1,5,False
2010-12-31,2010,Desember,31,0.0,0.01,0.0,1,5,False
2011-01-01,2011,Januari,1,0.0,0.01,0.0,1,5,False
2011-01-02,2011,Januari,2,0.01,0.07,0.0,1,5,False
2011-01-03,2011,Januari,3,1.44,3.8,20.8,1,5,False
2011-01-04,2011,Januari,4,1.82,5.85,16.7,1,5,False
2011-01-05,2011,Januari,5,0.36,1.8,6.9,1,5,False
2011-01-06,2011,Januari,6,0.46,2.3,15.1,1,5,False
2011-01-07,2011,Januari,7,0.29,1.39,21.4,1,5,False
2011-01-08,2011,Januari,8,0.04,0.36,1.4,1,5,False
2011-01-09,2011,Januari,9,0.32,2.02,4.9,1,5,False
2011-01-10,2011,Januari,10,0.08,0.43,2.8,1,5,False
2011-01-11,2011,Januari,11,0.24,1.47,4.9,1,5,False
2011-01-12,2011,Januari,12,0.06,0.61,2.1,1,5,False
2011-01-13,2011,Januari,13,-0.01,0.02,0.0,1,5,False
2011-01-14,2011,Januari,14,0.0,0.03,0.0,1,5,False
2011-01-15,2011,Januari,15,0.0,0.03,0.0,1,5,False
2011-01-16,2011,Januari,16,-0.01,0.07,0.0,1,5,False
2011-01-17,2011,Januari,17,-0.01,0.02,0.0,1,5,False
2011-01-18,2011,Januari,18,-0.02,0.06,0.0,1,5,False
2011-01-19,2011,Januari,19,-0.02,0.03,0.0,1,5,False
2011-01-20,2011,Januari,20,-0.02,0.01,0.0,1,5,False
2011-01-21,2011,Januari,21,-0.01,0.01,0.0,1,5,False
2011-01-22,2011,Januari,22,-0.02,0.01,0.0,1,5,False
2011-01-23,2011,Januari,23,0.05,0.53,1.4,1,5,False
2011-01-24,2011,Januari,24,0.01,0.25,1.4,1,5,False
2011-01-25,2011,Januari,25,0.01,0.25,0.7,1,5,False
2011-01-26,2011,Januari,26,0.01,0.15,0.7,1,5,False
2011-01-27,2011,Januari,27,0.0,0.02,0.0,1,5,False
2011-01-28,2011,Januari,28,0.74,3.11,5.6,1,5,False
2011-01-29,2011,Januari,29,-0.01,0.08,0.0,1,5,False
2011-01-30,2011,Januari,30,-0.02,0.06,0.0,1,5,False
2011-01-31,2011,Januari,31,,8.43,19.0,1,5,True
2011-02-01,2011,Februari,1,0.46,0.92,20.1,1,5,False
2011-02-02,2011,Februari,2,0.18,1.44,3.5,1,5,False
2011-02-03,2011,Februari,3,0.0,0.02,0.0,1,5,False
2011-02-04,2011,Februari,4,0.0,0.01,0.0,1,5,False
2011-02-05,2011,Februari,5,-0.01,0.05,0.0,1,5,False
2011-02-06,2011,Februari,6,-0.02,0.05,0.0,1,5,False
2011-02-07,2011,Februari,7,-0.01,0.04,0.0,1,5,False
2011-02-08,2011,Februari,8,-0.01,0.04,0.0,1,5,False
2011-02-09,2011,Februari,9,0.99,4.89,9.2,1,5,False
2011-02-10,2011,Februari,10,0.94,1.73,23.6,1,5,False
2011-02-11,2011,Februari,11,0.02,0.26,0.7,1,5,False
2011-02-12,2011,Februari,12,1.08,3.09,19.0,1,5,False
2011-02-13,2011,Februari,13,0.35,1.46,7.7,1,5,False
2011-02-14,2011,Februari,14,1.59,6.03,27.8,1,5,False
2011-02-15,2011,Februari,15,0.61,3.95,4.9,1,5,False
2011-02-16,2011,Februari,16,0.02,0.21,0.7,1,5,False
2011-02-17,2011,Februari,17,0.0,0.01,0.0,1,5,False
2011-02-18,2011,Februari,18,0.47,3.86,2.1,1,5,False
2011-02-19,2011,Februari,19,0.0,0.07,0.0,1,5,False
2011-02-20,2011,Februari,20,-0.01,0.03,0.0,1,5,False
2011-02-21,2011,Februari,21,0.89,2.86,15.9,1,5,False
2011-02-22,2011,Februari,22,0.03,0.3,2.1,1,5,False
2011-02-23,2011,Februari,23,0.33,1.52,5.8,1,5,False
2011-02-24,2011,Februari,24,0.24,1.26,4.9,1,5,False
2011-02-25,2011,Februari,25,1.17,3.73,13.2,1,5,False
2011-02-26,2011,Februari,26,,10.1,16.7,1,5,True
2011-02-27,2011,Februari,27,0.3,0.75,13.2,1,5,False
2011-02-28,2011,Februari,28,0.0,0.04,0.0,1,5,False
2011-03-01,2011,Maret,1,0.0,0.04,0.0,1,5,False
2011-03-02,2011,Maret,2,0.01,0.05,0.0,1,5,False
2011-03-03,2011,Maret,3,-0.02,0.06,0.0,1,5,False
2011-03-04,2011,Maret,4,-0.01,0.02,0.0,1,5,False
2011-03-05,2011,Maret,5,0.06,0.35,3.5,1,5,False
2011-03-06,2011,Maret,6,0.03,0.29,2.1,1,5,False
2011-03-07,2011,Maret,7,0.03,0.32,2.1,1,5,False
2011-03-08,2011,Maret,8,0.03,0.32,2.1,1,5,False
2011-03-09,2011,Maret,9,0.26,1.0,11.1,1,5,False
2011-03-10,2011,Maret,10,-0.01,0.05,0.0,1,5,False
2011-03-11,2011,Maret,11,-0.01,0.04,0.0,1,5,False
2011-03-12,2011,Maret,12,-0.01,0.02,0.0,1,5,False
2011-03-13,2011,Maret,13,0.0,0.07,0.0,1,5,False
2011-03-14,2011,Maret,14,-0.01,0.06,0.0,1,5,False
2011-03-15,2011,Maret,15,-0.01,0.03,0.0,1,5,False
2011-03-16,2011,Maret,16,-0.01,0.06,0.0,1,5,False
2011-03-17,2011,Maret,17,-0.02,0.04,0.0,1,5,False
2011-03-18,2011,Maret,18,-0.02,0.04,0.0,1,5,False
2011-03-19,2011,Maret,19,-0.02,0.06,0.0,1,5,False
2011-03-20,2011,Maret,20,-0.01,0.01,0.0,1,5,False
2011-03-21,2011,Maret,21,-0.01,0.04,0.0,1,5,False
2011-03-22,2011,Maret,22,0.0,0.07,0.0,1,5,False
2011-03-23,2011,Maret,23,-0.01,0.07,0.0,1,5,False
2011-03-24,2011,Maret,24,0.42,3.19,3.5,1,5,False
2011-03-25,2011,Maret,25,0.63,2.34,11.8,1,5,False
2011-03-26,2011,Maret,26,0.04,0.21,1.4,1,5,False
2011-03-27,2011,Maret,27,0.07,0.31,3.5,1,5,False
2011-03-28,2011,Maret,28,0.07,0.67,1.4,1,5,False
2011-03-29,2011,Maret,29,0.6,3.67,4.2,1,5,False
2011-03-30,2011,Maret,30,-0.02,0.01,0.0,1,5,False
2011-03-31,2011,Maret,31,0.0,0.1,0.7,1,5,False
2011-04-01,2011,April,1,0.38,3.28,2.8,1,5,False
2011-04-02,2011,April,2,-0.01,0.07,0.0,1,5,False
2011-04-03,2011,April,3,-0.03,0.03,0.0,1,5,False
2011-04-04,2011,April,4,-0.01,0.07,0.0,1,5,False
2011-04-05,2011,April,5,-0.01,0.05,0.0,1,5,False
2011-04-06,2011,April,6,0.0,0.02,0.0,1,5,False
2011-04-07,2011,April,7,-0.01,0.02,0.0,1,5,False
2011-04-08,2011,April,8,-0.01,0.02,0.0,1,5,False
2011-04-09,2011,April,9,0.0,0.06,0.0,1,5,False
2011-04-10,2011,April,10,-0.02,0.05,0.0,1,5,False
2011-04-11,2011,April,11,0.46,2.2,4.9,1,5,False
2011-04-12,2011,April,12,1.06,4.91,9.7,1,5,False
2011-04-13,2011,April,13,0.58,2.25,9.0,1,5,False
2011-04-14,2011,April,14,0.61,3.86,3.6,1,5,False
2011-04-15,2011,April,15,-0.01,0.08,0.0,1,5,False
2011-04-16,2011,April,16,0.0,0.09,0.0,1,5,False
2011-04-17,2011,April,17,1.28,4.61,12.7,1,5,False
2011-04-18,2011,April,18,0.14,0.6,6.2,1,5,False
2011-04-19,2011,April,19,-0.01,0.03,0.0,1,5,False
2011-04-20,2011,April,20,-0.01,0.08,0.0,1,5,False
2011-04-21,2011,April,21,0.0,0.02,0.0,1,5,False
2011-04-22,2011,April,22,-0.01,0.02,0.0,1,5,False
2011-04-23,2011,April,23,1.41,7.02,7.6,1,5,False
2011-04-24,2011,April,24,0.11,0.39,6.9,1,5,False
2011-04-25,2011,April,25,0.02,0.31,0.7,1,5,False
2011-04-26,2011,April,26,0.07,0.39,2.8,1,5,False
2011-04-27,2011,April,27,0.08,0.6,2.8,1,5,False
2011-04-28,2011,April,28,1.07,2.96,16.7,1,5,False
2011-04-29,2011,April,29,0.49,2.35,6.2,1,5,False
2011-04-30,2011,April,30,0.05,0.7,1.4,1,5,False
2011-05-01,2011,Mei,1,-0.02,0.05,0.0,1,5,False
2011-05-02,2011,Mei,2,0.0,0.05,0.0,1,5,False
2011-05-03,2011,Mei,3,0.17,1.34,2.1,1,5,False
2011-05-04,2011,Mei,4,0.53,2.74,6.9,1,5,False
2011-05-05,2011,Mei,5,0.0,0.24,1.4,1,5,False
2011-05-06,2011,Mei,6,,6.87,42.3,1,5,True
2011-05-07,2011,Mei,7,0.24,1.36,5.1,1,5,False
2011-05-08,2011,Mei,8,0.0,0.27,0.7,1,5,False
2011-05-09,2011,Mei,9,0.28,1.87,3.5,1,5,False
2011-05-10,2011,Mei,10,0.01,0.22,0.7,1,5,False
2011-05-11,2011,Mei,11,0.01,0.19,0.7,1,5,False
2011-05-12,2011,Mei,12,-0.01,0.04,0.0,1,5,False
2011-05-13,2011,Mei,13,-0.01,0.03,0.0,1,5,False
2011-05-14,2011,Mei,14,0.12,0.94,2.1,1,5,False
2011-05-15,2011,Mei,15,0.39,2.5,3.5,1,5,False
2011-05-16,2011,Mei,16,0.0,0.09,0.0,1,5,False
2011-05-17,2011,Mei,17,0.0,0.01,0.0,1,5,False
2011-05-18,2011,Mei,18,-0.01,0.07,0.0,1,5,False
2011-05-19,2011,Mei,19,0.0,0.01,0.0,1,5,False
2011-05-20,2011,Mei,20,-0.01,0.02,0.0,1,5,False
2011-05-21,2011,Mei,21,-0.01,0.03,0.0,1,5,False
2011-05-22,2011,Mei,22,0.0,0.02,0.0,1,5,False
2011-05-23,2011,Mei,23,0.0,0.02,0.0,1,5,False
2011-05-24,2011,Mei,24,0.0,0.03,0.0,1,5,False
2011-05-25,2011,Mei,25,-0.01,0.06,0.0,1,5,False
2011-05-26,2011,Mei,26,0.0,0.12,0.0,1,5,False
2011-05-27,2011,Mei,27,0.28,1.09,8.5,1,5,False
2011-05-28,2011,Mei,28,1.99,4.86,34.0,1,5,False
2011-05-29,2011,Mei,29,0.1,1.08,2.1,1,5,False
2011-05-30,2011,Mei,30,0.24,1.04,6.9,1,5,False
2011-05-31,2011,Mei,31,0.04,0.48,1.4,1,5,False
2011-06-01,2011,Juni,1,0.27,1.81,2.8,1,5,False
2011-06-02,2011,Juni,2,0.0,0.13,0.7,1,5,False
2011-06-03,2011,Juni,3,0.0,0.22,0.7,1,5,False
2011-06-04,2011,Juni,4,-0.02,0.02,0.0,1,5,False
2011-06-06,2011,Juni,6,0.0,3.47,0.0,1,1,False
2011-06-07,2011,Juni,7,0.0,6.21,0.0,1,1,False
2011-06-09,2011,Juni,9,0.0,3.29,2.0,1,1,False
2011-06-10,2011,Juni,10,0.0,2.74,1.0,1,1,False
2011-06-11,2011,Juni,11,0.0,5.79,2.0,1,1,False
2011-06-12,2011,Juni,12,0.0,4.87,0.0,1,1,False
2011-06-13,2011,Juni,13,0.0,3.11,2.0,1,1,False
2011-06-14,2011,Juni,14,,8.1,3.0,1,1,True
2011-06-15,2011,Juni,15,0.0,6.27,0.0,1,1,False
2011-06-16,2011,Juni,16,0.0,2.01,0.0,1,1,False
2011-06-17,2011,Juni,17,0.0,2.38,0.0,1,1,False
2011-06-18,2011,Juni,18,0.0,4.81,0.0,1,1,False
2011-06-19,2011,Juni,19,0.0,4.14,1.0,1,1,False
2011-06-20,2011,Juni,20,0.0,5.42,1.0,1,1,False
2011-06-21,2011,Juni,21,0.0,1.77,1.0,1,1,False
2011-06-22,2011,Juni,22,0.0,2.25,1.0,1,1,False
2011-06-23,2011,Juni,23,0.0,1.71,1.0,1,1,False
2011-06-24,2011,Juni,24,0.0,5.91,1.0,1,1,False
2011-06-25,2011,Juni,25,0.18,5.3,4.0,1,1,False
2011-06-26,2011,Juni,26,0.61,6.15,5.0,1,1,False
2011-06-27,2011,Juni,27,0.06,2.92,1.0,1,1,False
2011-06-28,2011,Juni,28,0.0,2.98,1.0,1,1,False
2011-06-29,2011,Juni,29,0.24,4.57,6.0,1,1,False
2011-06-30,2011,Juni,30,0.18,3.9,1.0,1,1,False
2011-07-01,2011,Juli,1,0.18,3.29,2.0,1,1,False
2011-07-02,2011,Juli,2,0.06,1.16,7.0,1,1,False
2011-07-03,2011,Juli,3,0.0,0.55,4.0,1,1,False
2011-07-05,2011,Juli,5,0.0,0.91,1.0,1,1,False
2011-07-06,2011,Juli,6,0.0,0.49,0.0,1,1,False
2011-07-07,2011,Juli,7,0.0,0.37,0.0,1,1,False
2011-07-08,2011,Juli,8,0.0,0.67,0.0,1,1,False
2011-07-09,2011,Juli,9,0.3,3.11,4.0,1,1,False
2011-07-10,2011,Juli,10,1.1,7.06,7.0,1,1,False
2011-07-11,2011,Juli,11,0.0,2.19,0.0,1,1,False
2011-07-12,2011,Juli,12,0.24,2.98,3.0,1,1,False
2011-07-13,2011,Juli,13,0.12,1.4,5.0,1,1,False
2011-07-14,2011,Juli,14,0.24,4.99,3.0,1,1,False
2011-07-15,2011,Juli,15,0.0,3.11,1.0,1,1,False
2011-07-16,2011,Juli,16,0.0,0.79,1.0,1,1,False
2011-07-17,2011,Juli,17,0.0,1.28,0.0,1,1,False
2011-07-18,2011,Juli,18,0.0,3.05,0.0,1,1,False
2011-07-19,2011,Juli,19,0.0,1.46,0.0,1,1,False
2011-07-20,2011,Juli,20,0.12,2.74,1.0,1,1,False
2011-07-21,2011,Juli,21,0.06,1.28,2.0,1,1,False
2011-07-22,2011,Juli,22,0.0,0.37,0.0,1,1,False
2011-07-23,2011,Juli,23,0.0,0.43,0.0,1,1,False
2011-07-24,2011,Juli,24,0.97,47.32,19.0,1,1,False
2011-07-25,2011,Juli,25,0.37,38.19,4.0,1,1,False
2011-07-26,2011,Juli,26,0.61,4.02,8.0,1,1,False
2011-07-27,2011,Juli,27,0.06,2.25,2.0,1,1,False
2011-07-28,2011,Juli,28,0.0,0.73,1.0,1,1,False
2011-07-29,2011,Juli,29,0.0,0.37,0.0,1,1,False
2011-07-30,2011,Juli,30,0.0,0.43,0.0,1,1,False
2011-07-31,2011,Juli,31,0.0,0.37,0.0,1,1,False
2011-08-01,2011,Agustus,1,0.55,5.12,3.0,1,1,False
2011-08-02,2011,Agustus,2,0.06,3.47,2.0,1,1,False
2011-08-03,2011,Agustus,3,0.0,2.44,0.0,1,1,False
2011-08-04,2011,Agustus,4,0.0,3.65,0.0,1,1,False
2011-08-05,2011,Agustus,5,0.0,1.52,1.0,1,1,False
2011-08-06,2011,Agustus,6,0.0,5.3,1.0,1,1,False
2011-08-07,2011,Agustus,7,0.12,4.57,2.0,1,1,False
2011-08-08,2011,Agustus,8,0.0,2.86,0.0,1,1,False
2011-08-09,2011,Agustus,9,0.0,1.52,0.0,1,1,False
2011-08-10,2011,Agustus,10,0.0,4.2,0.0,1,1,False
2011-08-11,2011,Agustus,11,0.0,4.57,0.0,1,1,False
2011-08-12,2011,Agustus,12,0.43,2.98,9.0,1,1,False
2011-08-13,2011,Agustus,13,0.0,3.47,1.0,1,1,False
2011-08-14,2011,Agustus,14,0.55,4.81,5.0,1,1,False
2011-08-15,2011,Agustus,15,0.06,1.89,2.0,1,1,False
2011-08-16,2011,Agustus,16,0.0,3.47,0.0,1,1,False
2011-08-17,2011,Agustus,17,0.0,4.2,0.0,1,1,False
2011-08-18,2011,Agustus,18,0.0,2.38,0.0,1,1,False
2011-08-19,2011,Agustus,19,0.43,3.84,5.0,1,1,False
2011-08-20,2011,Agustus,20,0.0,2.31,13.0,1,1,False
2011-08-22,2011,Agustus,22,0.0,1.1,0.0,1,1,False
2011-08-23,2011,Agustus,23,,19.91,29.0,1,1,True
2011-08-24,2011,Agustus,24,0.12,2.98,4.0,1,1,False
2011-08-25,2011,Agustus,25,0.0,1.4,0.0,1,1,False
2011-08-26,2011,Agustus,26,0.0,3.71,0.0,1,1,False
2011-08-27,2011,Agustus,27,,0.0,12.0,1,1,True
2011-08-28,2011,Agustus,28,0.18,1.4,9.0,1,1,False
2011-08-29,2011,Agustus,29,0.0,1.52,10.0,1,1,False
2011-08-30,2011,Agustus,30,0.0,1.16,13.0,1,1,False
2011-08-31,2011,Agustus,31,0.0,0.97,10.0,1,1,False
2011-09-01,2011,September,1,0.0,1.34,10.0,1,1,False
2011-09-03,2011,September,3,0.12,1.77,3.0,1,1,False
2011-09-04,2011,September,4,0.37,15.96,6.0,1,1,False
2011-09-05,2011,September,5,0.24,2.5,3.0,1,1,False
2011-09-06,2011,September,6,0.0,1.95,1.0,1,1,False
2011-09-07,2011,September,7,0.0,2.25,0.0,1,1,False
2011-09-08,2011,September,8,0.12,3.41,1.0,1,1,False
2011-09-09,2011,September,9,0.12,2.44,3.0,1,1,False
2011-09-10,2011,September,10,1.16,5.6,20.0,1,1,False
2011-09-11,2011,September,11,0.37,5.36,6.0,1,1,False
2011-09-12,2011,September,12,0.0,1.34,0.0,1,1,False
2011-09-13,2011,September,13,0.12,3.41,2.0,1,1,False
2011-09-14,2011,September,14,0.0,2.5,1.0,1,1,False
2011-09-15,2011,September,15,0.18,3.47,3.0,1,1,False
2011-09-16,2011,September,16,0.0,1.95,0.0,1,1,False
2011-09-17,2011,September,17,0.0,2.19,0.0,1,1,False
2011-09-18,2011,September,18,0.55,2.86,10.0,1,1,False
2011-09-19,2011,September,19,0.0,4.2,0.0,1,1,False
2011-09-20,2011,September,20,0.06,1.83,2.0,1,1,False
2011-09-21,2011,September,21,0.0,2.19,0.0,1,1,False
2011-09-22,2011,September,22,0.0,6.21,0.0,1,1,False
2011-09-23,2011,September,23,0.0,2.19,0.0,1,1,False
2011-09-24,2011,September,24,0.0,1.71,0.0,1,1,False
2011-09-25,2011,September,25,0.0,1.52,0.0,1,1,False
2011-09-26,2011,September,26,0.24,2.74,2.0,1,1,False
2011-09-27,2011,September,27,0.0,4.08,0.0,1,1,False
2011-09-28,2011,September,28,0.06,2.74,1.0,1,1,False
2011-09-29,2011,September,29,0.06,3.05,1.0,1,1,False
2011-09-30,2011,September,30,0.18,4.63,3.0,1,1,False
2011-10-01,2011,Oktober,1,0.3,2.68,4.0,1,1,False
2011-10-02,2011,Oktober,2,0.49,4.87,2.0,1,1,False
2011-10-03,2011,Oktober,3,0.0,4.02,0.0,1,1,False
2011-10-04,2011,Oktober,4,1.83,10.35,10.0,1,1,False
2011-10-05,2011,Oktober,5,0.18,7.13,1.0,1,1,False
2011-10-06,2011,Oktober,6,0.0,1.95,0.0,1,1,False
2011-10-07,2011,Oktober,7,0.18,3.65,2.0,1,1,False
2011-10-08,2011,Oktober,8,0.73,33.8,4.0,1,1,False
2011-10-10,2011,Oktober,10,,8.77,36.0,1,1,True
2011-10-11,2011,Oktober,11,0.12,2.31,3.0,1,1,False
2011-10-12,2011,Oktober,12,0.3,5.36,2.0,1,1,False
2011-10-13,2011,Oktober,13,0.0,3.05,0.0,1,1,False
2011-10-14,2011,Oktober,14,0.0,2.44,0.0,1,1,False
2011-10-15,2011,Oktober,15,0.0,1.34,0.0,1,1,False
2011-10-16,2011,Oktober,16,0.0,1.71,0.0,1,1,False
2011-10-17,2011,Oktober,17,0.0,2.62,0.0,1,1,False
2011-10-18,2011,Oktober,18,0.0,1.95,1.0,1,1,False
2011-10-19,2011,Oktober,19,0.43,5.66,6.0,1,1,False
2011-10-20,2011,Oktober,20,1.58,6.7,17.0,1,1,False
2011-10-21,2011,Oktober,21,0.0,1.34,0.0,1,1,False
2011-10-22,2011,Oktober,22,0.12,2.31,2.0,1,1,False
2011-10-23,2011,Oktober,23,0.43,4.14,8.0,1,1,False
2011-10-24,2011,Oktober,24,0.0,1.58,0.0,1,1,False
2011-10-25,2011,Oktober,25,0.24,2.07,3.0,1,1,False
2011-10-26,2011,Oktober,26,0.91,15.65,15.0,1,1,False
2011-10-27,2011,Oktober,27,0.0,2.92,1.0,1,1,False
2011-10-28,2011,Oktober,28,0.0,2.25,0.0,1,1,False
2011-10-29,2011,Oktober,29,0.06,2.56,3.0,1,1,False
2011-10-30,2011,Oktober,30,0.0,1.83,1.0,1,1,False
2011-10-31,2011,Oktober,31,0.61,5.24,5.0,1,1,False
2011-11-01,2011,November,1,1.46,6.27,13.0,1,1,False
2011-11-02,2011,November,2,,12.12,26.0,1,1,True
2011-11-03,2011,November,3,0.18,2.68,1.0,1,1,False
2011-11-04,2011,November,4,0.0,2.38,0.0,1,1,False
2011-11-05,2011,November,5,0.06,3.05,1.0,1,1,False
2011-11-06,2011,November,6,0.0,3.53,0.0,1,1,False
2011-11-07,2011,November,7,0.06,7.8,1.0,1,1,False
2011-11-08,2011,November,8,0.0,1.95,0.0,1,1,False
2011-11-09,2011,November,9,0.0,2.01,0.0,1,1,False
2011-11-10,2011,November,10,1.22,7.98,10.0,1,1,False
2011-11-11,2011,November,11,0.73,4.57,8.0,1,1,False
2011-11-12,2011,November,12,0.0,2.56,1.0,1,1,False
2011-11-13,2011,November,13,0.0,2.13,0.0,1,1,False
2011-11-14,2011,November,14,0.0,3.71,0.0,1,1,False
2011-11-15,2011,November,15,0.0,2.74,0.0,1,1,False
2011-11-16,2011,November,16,0.0,1.46,0.0,1,1,False
2011-11-17,2011,November,17,0.0,0.85,0.0,1,1,False
2011-11-18,2011,November,18,0.0,3.05,0.0,1,1,False
2011-11-19,2011,November,19,0.0,1.46,0.0,1,1,False
2011-11-20,2011,November,20,0.91,10.35,5.0,1,1,False
2011-11-21,2011,November,21,0.06,2.5,2.0,1,1,False
2011-11-22,2011,November,22,0.0,3.29,1.0,1,1,False
2011-11-23,2011,November,23,,46.29,22.0,1,1,True
2011-11-24,2011,November,24,0.43,3.78,4.0,1,1,False
2011-11-25,2011,November,25,0.91,5.24,9.0,1,1,False
2011-11-26,2011,November,26,0.55,2.31,15.0,1,1,False
2011-11-27,2011,November,27,0.0,2.5,0.0,1,1,False
2011-11-28,2011,November,28,0.18,8.34,1.0,1,1,False
2011-11-30,2011,November,30,1.34,62.24,18.0,1,1,False
2011-12-01,2011,Desember,1,0.55,7.43,2.0,1,1,False
2011-12-02,2011,Desember,2,0.0,1.52,0.0,1,1,False
2011-12-03,2011,Desember,3,0.0,1.77,0.0,1,1,False
2011-12-04,2011,Desember,4,0.0,5.18,0.0,1,1,False
2011-12-05,2011,Desember,5,0.0,4.45,0.0,1,1,False
2011-12-06,2011,Desember,6,0.0,2.92,0.0,1,1,False
2011-12-07,2011,Desember,7,0.0,5.72,0.0,1,1,False
2011-12-08,2011,Desember,8,0.12,9.26,2.0,1,1,False
2011-12-09,2011,Desember,9,0.0,3.05,0.0,1,1,False
2011-12-10,2011,Desember,10,0.0,2.68,0.0,1,1,False
2011-12-11,2011,Desember,11,0.24,13.76,3.0,1,1,False
2011-12-12,2011,Desember,12,0.12,2.92,5.0,1,1,False
2011-12-13,2011,Desember,13,0.0,6.94,0.0,1,1,False
2011-12-14,2011,Desember,14,0.0,1.83,0.0,1,1,False
2011-12-15,2011,Desember,15,0.49,4.14,8.0,1,1,False
2011-12-16,2011,Desember,16,0.06,0.85,2.0,1,1,False
2011-12-17,2011,Desember,17,0.43,3.17,8.0,1,1,False
2011-12-18,2011,Desember,18,0.24,3.11,3.0,1,1,False
2011-12-19,2011,Desember,19,0.06,6.15,4.0,1,1,False
2011-12-20,2011,Desember,20,0.97,11.21,10.0,1,1,False
