_id,Date,Year,Month,Day,TN,TX,TAVG,__v
689175a03cfdbc8f3403cc46,2009-12-30,2009,12,30,23,32.8,27.9,0
689175a03cfdbc8f3403cc47,2009-12-31,2009,12,31,23,32.6,27.8,0
689175a03cfdbc8f3403cc48,2010-01-01,2010,1,1,23,32.4,27.7,0
689175a03cfdbc8f3403cc49,2010-01-02,2010,1,2,23,31.2,27.1,0
689175a03cfdbc8f3403cc4a,2010-01-03,2010,1,3,24,29,26.5,0
689175a03cfdbc8f3403cc4b,2010-01-04,2010,1,4,24,31.2,27.6,0
689175a03cfdbc8f3403cc4c,2010-01-05,2010,1,5,23,32.6,27.8,0
689175a03cfdbc8f3403cc4d,2010-01-06,2010,1,6,24,31.2,27.6,0
689175a03cfdbc8f3403cc4e,2010-01-07,2010,1,7,24,29.6,26.8,0
689175a03cfdbc8f3403cc4f,2010-01-08,2010,1,8,23,32.2,27.6,0
689175a03cfdbc8f3403cc50,2010-01-09,2010,1,9,23,32.2,27.6,0
689175a03cfdbc8f3403cc51,2010-01-10,2010,1,10,22,32.4,27.2,0
689175a03cfdbc8f3403cc52,2010-01-11,2010,1,11,23,32.4,27.7,0
689175a03cfdbc8f3403cc53,2010-01-12,2010,1,12,22,31.8,26.9,0
689175a03cfdbc8f3403cc54,2010-01-13,2010,1,13,22,33.2,27.6,0
689175a03cfdbc8f3403cc55,2010-01-14,2010,1,14,22,33.2,27.6,0
689175a03cfdbc8f3403cc56,2010-01-15,2010,1,15,22,33,27.5,0
689175a03cfdbc8f3403cc57,2010-01-16,2010,1,16,20,33,26.5,0
689175a03cfdbc8f3403cc58,2010-01-17,2010,1,17,20,32,26,0
689175a03cfdbc8f3403cc59,2010-01-18,2010,1,18,20,33.2,26.6,0
689175a03cfdbc8f3403cc5a,2010-01-19,2010,1,19,20,32,26,0
689175a03cfdbc8f3403cc5b,2010-01-20,2010,1,20,20,31.8,25.9,0
689175a03cfdbc8f3403cc5c,2010-01-21,2010,1,21,21,31.6,26.3,0
689175a03cfdbc8f3403cc5d,2010-01-22,2010,1,22,21,32.8,26.9,0
689175a03cfdbc8f3403cc5e,2010-01-23,2010,1,23,21,33.6,27.3,0
689175a03cfdbc8f3403cc5f,2010-01-24,2010,1,24,23,33,28,0
689175a03cfdbc8f3403cc60,2010-01-25,2010,1,25,21,33,27,0
689175a03cfdbc8f3403cc61,2010-01-26,2010,1,26,24,33,28.5,0
689175a03cfdbc8f3403cc62,2010-01-27,2010,1,27,23,32.2,27.6,0
689175a03cfdbc8f3403cc63,2010-01-28,2010,1,28,21,32.4,26.7,0
689175a03cfdbc8f3403cc64,2010-01-29,2010,1,29,21,32,26.5,0
689175a03cfdbc8f3403cc65,2010-01-30,2010,1,30,22,32.6,27.3,0
689175a03cfdbc8f3403cc66,2010-01-31,2010,1,31,22.16693113772455,32.375427286356825,27.271179212040686,0
689175a03cfdbc8f3403cc67,2010-02-01,2010,2,1,22,32.6,27.3,0
689175a03cfdbc8f3403cc68,2010-02-02,2010,2,2,24,33.6,28.8,0
689175a03cfdbc8f3403cc69,2010-02-03,2010,2,3,23,34,28.5,0
689175a03cfdbc8f3403cc6a,2010-02-04,2010,2,4,23,34,28.5,0
689175a03cfdbc8f3403cc6b,2010-02-05,2010,2,5,23,34,28.5,0
689175a03cfdbc8f3403cc6c,2010-02-06,2010,2,6,23,34,28.5,0
689175a03cfdbc8f3403cc6d,2010-02-07,2010,2,7,23,33.4,28.2,0
689175a03cfdbc8f3403cc6e,2010-02-08,2010,2,8,23,34.2,28.6,0
689175a03cfdbc8f3403cc6f,2010-02-09,2010,2,9,24,33.8,28.9,0
689175a03cfdbc8f3403cc70,2010-02-10,2010,2,10,24,33.8,28.9,0
689175a03cfdbc8f3403cc71,2010-02-11,2010,2,11,23,34.2,28.6,0
689175a03cfdbc8f3403cc72,2010-02-12,2010,2,12,24,34.2,29.1,0
689175a03cfdbc8f3403cc73,2010-02-13,2010,2,13,23,31.4,27.2,0
689175a03cfdbc8f3403cc74,2010-02-14,2010,2,14,24,34.4,29.2,0
689175a03cfdbc8f3403cc75,2010-02-15,2010,2,15,24,33.2,28.6,0
689175a03cfdbc8f3403cc76,2010-02-16,2010,2,16,23,34,28.5,0
689175a03cfdbc8f3403cc77,2010-02-17,2010,2,17,21,34,27.5,0
689175a03cfdbc8f3403cc78,2010-02-18,2010,2,18,21,34.2,27.6,0
689175a03cfdbc8f3403cc79,2010-02-19,2010,2,19,21,32.6,26.8,0
689175a03cfdbc8f3403cc7a,2010-02-20,2010,2,20,22,32.6,27.3,0
689175a03cfdbc8f3403cc7b,2010-02-21,2010,2,21,22,35.4,28.7,0
689175a03cfdbc8f3403cc7c,2010-02-22,2010,2,22,21,35.2,28.1,0
689175a03cfdbc8f3403cc7d,2010-02-23,2010,2,23,21,34,27.5,0
689175a03cfdbc8f3403cc7e,2010-02-24,2010,2,24,21,33,27,0
689175a03cfdbc8f3403cc7f,2010-02-25,2010,2,25,23,33,28,0
689175a03cfdbc8f3403cc80,2010-02-26,2010,2,26,23,32.2,27.6,0
689175a03cfdbc8f3403cc81,2010-02-27,2010,2,27,24,32.2,28.1,0
689175a03cfdbc8f3403cc82,2010-02-28,2010,2,28,24,33,28.5,0
689175a03cfdbc8f3403cc83,2010-03-01,2010,3,1,24,32,28,0
689175a03cfdbc8f3403cc84,2010-03-02,2010,3,2,24,32.8,28.4,0
689175a03cfdbc8f3403cc85,2010-03-03,2010,3,3,24,34.2,29.1,0
689175a03cfdbc8f3403cc86,2010-03-04,2010,3,4,23,33,28,0
689175a03cfdbc8f3403cc87,2010-03-05,2010,3,5,23,32.2,27.6,0
689175a03cfdbc8f3403cc88,2010-03-06,2010,3,6,23,33,28,0
689175a03cfdbc8f3403cc89,2010-03-07,2010,3,7,20,33.2,26.6,0
689175a03cfdbc8f3403cc8a,2010-03-08,2010,3,8,20,33.2,26.6,0
689175a03cfdbc8f3403cc8b,2010-03-09,2010,3,9,20,32.2,26.1,0
689175a03cfdbc8f3403cc8c,2010-03-10,2010,3,10,23,30.8,26.9,0
689175a03cfdbc8f3403cc8d,2010-03-11,2010,3,11,23,33.2,28.1,0
689175a03cfdbc8f3403cc8e,2010-03-12,2010,3,12,23,33.2,28.1,0
689175a03cfdbc8f3403cc8f,2010-03-13,2010,3,13,23,33.2,28.1,0
689175a03cfdbc8f3403cc90,2010-03-14,2010,3,14,20,33.4,26.7,0
689175a03cfdbc8f3403cc91,2010-03-15,2010,3,15,20,29.6,24.8,0
689175a03cfdbc8f3403cc92,2010-03-16,2010,3,16,20,32.4,26.2,0
689175a03cfdbc8f3403cc93,2010-03-17,2010,3,17,23,33,28,0
689175a03cfdbc8f3403cc94,2010-03-18,2010,3,18,22,33,27.5,0
689175a03cfdbc8f3403cc95,2010-03-19,2010,3,19,23,34,28.5,0
689175a03cfdbc8f3403cc96,2010-03-20,2010,3,20,22,34,28,0
689175a03cfdbc8f3403cc97,2010-03-21,2010,3,21,22,33.4,27.7,0
689175a03cfdbc8f3403cc98,2010-03-22,2010,3,22,24,33.2,28.6,0
689175a03cfdbc8f3403cc99,2010-03-23,2010,3,23,24,33.2,28.6,0
689175a03cfdbc8f3403cc9a,2010-03-24,2010,3,24,24,34.2,29.1,0
689175a03cfdbc8f3403cc9b,2010-03-25,2010,3,25,24,32.8,28.4,0
689175a03cfdbc8f3403cc9c,2010-03-26,2010,3,26,24,33.8,28.9,0
689175a03cfdbc8f3403cc9d,2010-03-27,2010,3,27,23,33,28,0
689175a03cfdbc8f3403cc9e,2010-03-28,2010,3,28,22,35.4,28.7,0
689175a03cfdbc8f3403cc9f,2010-03-29,2010,3,29,23,33.4,28.2,0
689175a03cfdbc8f3403cca0,2010-03-30,2010,3,30,23,33.2,28.1,0
689175a03cfdbc8f3403cca1,2010-03-31,2010,3,31,23,33,28,0
689175a03cfdbc8f3403cca2,2010-04-01,2010,4,1,24,32.8,28.4,0
689175a03cfdbc8f3403cca3,2010-04-02,2010,4,2,23,31.4,27.2,0
689175a03cfdbc8f3403cca4,2010-04-03,2010,4,3,23,32.2,27.6,0
689175a03cfdbc8f3403cca5,2010-04-04,2010,4,4,24,34,29,0
689175a03cfdbc8f3403cca6,2010-04-05,2010,4,5,20,34.2,27.1,0
689175a03cfdbc8f3403cca7,2010-04-06,2010,4,6,21,33.6,27.3,0
689175a03cfdbc8f3403cca8,2010-04-07,2010,4,7,24,34.8,29.4,0
689175a03cfdbc8f3403cca9,2010-04-08,2010,4,8,24,31.4,27.7,0
689175a03cfdbc8f3403ccaa,2010-04-09,2010,4,9,23,31.2,27.1,0
689175a03cfdbc8f3403ccab,2010-04-10,2010,4,10,23,34.2,28.6,0
689175a03cfdbc8f3403ccac,2010-04-11,2010,4,11,23,33.6,28.3,0
689175a03cfdbc8f3403ccad,2010-04-12,2010,4,12,22,33.8,27.9,0
689175a03cfdbc8f3403ccae,2010-04-13,2010,4,13,22,33.8,27.9,0
689175a03cfdbc8f3403ccaf,2010-04-14,2010,4,14,22,34.4,28.2,0
689175a03cfdbc8f3403ccb0,2010-04-15,2010,4,15,24,33.4,28.7,0
689175a03cfdbc8f3403ccb1,2010-04-16,2010,4,16,24,34.2,29.1,0
689175a03cfdbc8f3403ccb2,2010-04-17,2010,4,17,23,34.2,28.6,0
689175a03cfdbc8f3403ccb3,2010-04-18,2010,4,18,23,34,28.5,0
689175a03cfdbc8f3403ccb4,2010-04-19,2010,4,19,23,34.2,28.6,0
689175a03cfdbc8f3403ccb5,2010-04-20,2010,4,20,23,34.6,28.8,0
689175a03cfdbc8f3403ccb6,2010-04-21,2010,4,21,23,34.2,28.6,0
689175a03cfdbc8f3403ccb7,2010-04-22,2010,4,22,23,33.6,28.3,0
689175a03cfdbc8f3403ccb8,2010-04-23,2010,4,23,24,33.6,28.8,0
689175a03cfdbc8f3403ccb9,2010-04-24,2010,4,24,23,33.6,28.3,0
689175a03cfdbc8f3403ccba,2010-04-25,2010,4,25,23,35.2,29.1,0
689175a03cfdbc8f3403ccbb,2010-04-26,2010,4,26,23,35,29,0
689175a03cfdbc8f3403ccbc,2010-04-27,2010,4,27,24,32,28,0
689175a03cfdbc8f3403ccbd,2010-04-28,2010,4,28,24,33,28.5,0
689175a03cfdbc8f3403ccbe,2010-04-29,2010,4,29,24,33,28.5,0
689175a03cfdbc8f3403ccbf,2010-04-30,2010,4,30,21,32.2,26.6,0
689175a03cfdbc8f3403ccc0,2010-05-01,2010,5,1,24,33.2,28.6,0
689175a03cfdbc8f3403ccc1,2010-05-02,2010,5,2,23,34.4,28.7,0
689175a03cfdbc8f3403ccc2,2010-05-03,2010,5,3,26,33.4,29.7,0
689175a03cfdbc8f3403ccc3,2010-05-04,2010,5,4,24,33.2,28.6,0
689175a03cfdbc8f3403ccc4,2010-05-05,2010,5,5,24,33.4,28.7,0
689175a03cfdbc8f3403ccc5,2010-05-06,2010,5,6,25,35,30,0
689175a03cfdbc8f3403ccc6,2010-05-07,2010,5,7,24,35,29.5,0
689175a03cfdbc8f3403ccc7,2010-05-08,2010,5,8,21,34.8,27.9,0
689175a03cfdbc8f3403ccc8,2010-05-09,2010,5,9,24,33.8,28.9,0
689175a03cfdbc8f3403ccc9,2010-05-10,2010,5,10,24,33,28.5,0
689175a03cfdbc8f3403ccca,2010-05-11,2010,5,11,24,34,29,0
689175a03cfdbc8f3403cccb,2010-05-12,2010,5,12,24,34,29,0
689175a03cfdbc8f3403cccc,2010-05-13,2010,5,13,24,34,29,0
689175a03cfdbc8f3403cccd,2010-05-14,2010,5,14,24,33.8,28.9,0
689175a03cfdbc8f3403ccce,2010-05-15,2010,5,15,24,33.2,28.6,0
689175a03cfdbc8f3403cccf,2010-05-16,2010,5,16,24,33.6,28.8,0
689175a03cfdbc8f3403ccd0,2010-05-17,2010,5,17,25,33.6,29.3,0
689175a03cfdbc8f3403ccd1,2010-05-18,2010,5,18,24,33.6,28.8,0
689175a03cfdbc8f3403ccd2,2010-05-19,2010,5,19,24,34,29,0
689175a03cfdbc8f3403ccd3,2010-05-20,2010,5,20,25,35.4,30.2,0
689175a03cfdbc8f3403ccd4,2010-05-21,2010,5,21,22,33.4,27.7,0
689175a03cfdbc8f3403ccd5,2010-05-22,2010,5,22,23,31.2,27.1,0
689175a03cfdbc8f3403ccd6,2010-05-23,2010,5,23,24,35.2,29.6,0
689175a03cfdbc8f3403ccd7,2010-05-24,2010,5,24,24,34.2,29.1,0
689175a03cfdbc8f3403ccd8,2010-05-25,2010,5,25,24,35.3,29.65,0
689175a03cfdbc8f3403ccd9,2010-05-26,2010,5,26,22,35.4,28.7,0
689175a03cfdbc8f3403ccda,2010-05-27,2010,5,27,22,36.2,29.1,0
689175a03cfdbc8f3403ccdb,2010-05-28,2010,5,28,23,34.8,28.9,0
689175a03cfdbc8f3403ccdc,2010-05-29,2010,5,29,22,34.4,28.2,0
689175a03cfdbc8f3403ccdd,2010-05-30,2010,5,30,22,35,28.5,0
689175a03cfdbc8f3403ccde,2010-05-31,2010,5,31,23,34.8,28.9,0
689175a03cfdbc8f3403ccdf,2010-06-01,2010,6,1,22,33,27.5,0
689175a03cfdbc8f3403cce0,2010-06-02,2010,6,2,24,34.2,29.1,0
689175a03cfdbc8f3403cce1,2010-06-03,2010,6,3,24,34,29,0
689175a03cfdbc8f3403cce2,2010-06-04,2010,6,4,24,34.2,29.1,0
689175a03cfdbc8f3403cce3,2010-06-05,2010,6,5,24,33.6,28.8,0
689175a03cfdbc8f3403cce4,2010-06-06,2010,6,6,23,29.8,26.4,0
689175a03cfdbc8f3403cce5,2010-06-07,2010,6,7,24,31,27.5,0
689175a03cfdbc8f3403cce6,2010-06-08,2010,6,8,25,30,27.5,0
689175a03cfdbc8f3403cce7,2010-06-09,2010,6,9,25,32.4,28.7,0
689175a03cfdbc8f3403cce8,2010-06-10,2010,6,10,25,33.4,29.2,0
689175a03cfdbc8f3403cce9,2010-06-11,2010,6,11,23,33.4,28.2,0
689175a03cfdbc8f3403ccea,2010-06-12,2010,6,12,23,34,28.5,0
689175a03cfdbc8f3403cceb,2010-06-13,2010,6,13,23,34.6,28.8,0
689175a03cfdbc8f3403ccec,2010-06-14,2010,6,14,25,32.2,28.6,0
689175a03cfdbc8f3403cced,2010-06-15,2010,6,15,24,32.6,28.3,0
689175a03cfdbc8f3403ccee,2010-06-16,2010,6,16,23,32.6,27.8,0
689175a03cfdbc8f3403ccef,2010-06-17,2010,6,17,24,30.8,27.4,0
689175a03cfdbc8f3403ccf0,2010-06-18,2010,6,18,23,33.4,28.2,0
689175a03cfdbc8f3403ccf1,2010-06-19,2010,6,19,22,33.4,27.7,0
689175a03cfdbc8f3403ccf2,2010-06-20,2010,6,20,22,33.2,27.6,0
689175a03cfdbc8f3403ccf3,2010-06-21,2010,6,21,23,33.2,28.1,0
689175a03cfdbc8f3403ccf4,2010-06-22,2010,6,22,23,33,28,0
689175a03cfdbc8f3403ccf5,2010-06-23,2010,6,23,23,33.2,28.1,0
689175a03cfdbc8f3403ccf6,2010-06-24,2010,6,24,23,34.2,28.6,0
689175a03cfdbc8f3403ccf7,2010-06-25,2010,6,25,23,32.8,27.9,0
689175a03cfdbc8f3403ccf8,2010-06-26,2010,6,26,24,34,29,0
689175a03cfdbc8f3403ccf9,2010-06-27,2010,6,27,24,34.2,29.1,0
689175a03cfdbc8f3403ccfa,2010-06-28,2010,6,28,24,34.2,29.1,0
689175a03cfdbc8f3403ccfb,2010-06-29,2010,6,29,23,32.8,27.9,0
689175a03cfdbc8f3403ccfc,2010-06-30,2010,6,30,23,31.6,27.3,0
689175a03cfdbc8f3403ccfd,2010-07-01,2010,7,1,23,31.4,27.2,0
689175a03cfdbc8f3403ccfe,2010-07-02,2010,7,2,24,33.2,28.6,0
689175a03cfdbc8f3403ccff,2010-07-03,2010,7,3,23,33.6,28.3,0
689175a03cfdbc8f3403cd00,2010-07-04,2010,7,4,23,33.8,28.4,0
689175a03cfdbc8f3403cd01,2010-07-05,2010,7,5,24,33.6,28.8,0
689175a03cfdbc8f3403cd02,2010-07-06,2010,7,6,25,34.4,29.7,0
689175a03cfdbc8f3403cd03,2010-07-07,2010,7,7,24,31.4,27.7,0
689175a03cfdbc8f3403cd04,2010-07-08,2010,7,8,23,33.6,28.3,0
689175a03cfdbc8f3403cd05,2010-07-09,2010,7,9,23,33.6,28.3,0
689175a03cfdbc8f3403cd06,2010-07-10,2010,7,10,23,33.6,28.3,0
689175a03cfdbc8f3403cd07,2010-07-11,2010,7,11,23,30.4,26.7,0
689175a03cfdbc8f3403cd08,2010-07-12,2010,7,12,23,31.8,27.4,0
689175a03cfdbc8f3403cd09,2010-07-13,2010,7,13,23,32.8,27.9,0
689175a03cfdbc8f3403cd0a,2010-07-14,2010,7,14,24,31.4,27.7,0
689175a03cfdbc8f3403cd0b,2010-07-15,2010,7,15,23,31.2,27.1,0
689175a03cfdbc8f3403cd0c,2010-07-16,2010,7,16,23,31.8,27.4,0
689175a03cfdbc8f3403cd0d,2010-07-17,2010,7,17,23,32.2,27.6,0
689175a03cfdbc8f3403cd0e,2010-07-18,2010,7,18,23,32.8,27.9,0
689175a03cfdbc8f3403cd0f,2010-07-19,2010,7,19,22,33,27.5,0
689175a03cfdbc8f3403cd10,2010-07-20,2010,7,20,23,34.8,28.9,0
689175a03cfdbc8f3403cd11,2010-07-21,2010,7,21,23,33.6,28.3,0
689175a03cfdbc8f3403cd12,2010-07-22,2010,7,22,23,29.8,26.4,0
689175a03cfdbc8f3403cd13,2010-07-23,2010,7,23,24,30.4,27.2,0
689175a03cfdbc8f3403cd14,2010-07-24,2010,7,24,24,28.2,26.1,0
689175a03cfdbc8f3403cd15,2010-07-25,2010,7,25,24,26.2,25.1,0
689175a03cfdbc8f3403cd16,2010-07-26,2010,7,26,24,32.2,28.1,0
689175a03cfdbc8f3403cd17,2010-07-27,2010,7,27,22.99729857819905,31.93163751987281,27.46446804903593,0
689175a03cfdbc8f3403cd18,2010-07-28,2010,7,28,22,30.2,26.1,0
689175a03cfdbc8f3403cd19,2010-07-29,2010,7,29,22,33.6,27.8,0
689175a03cfdbc8f3403cd1a,2010-07-30,2010,7,30,23,33.6,28.3,0
689175a03cfdbc8f3403cd1b,2010-07-31,2010,7,31,23,31.4,27.2,0
689175a03cfdbc8f3403cd1c,2010-08-01,2010,8,1,23,34.4,28.7,0
689175a03cfdbc8f3403cd1d,2010-08-02,2010,8,2,23,34.2,28.6,0
689175a03cfdbc8f3403cd1e,2010-08-03,2010,8,3,23,33.4,28.2,0
689175a03cfdbc8f3403cd1f,2010-08-04,2010,8,4,23,33.4,28.2,0
689175a03cfdbc8f3403cd20,2010-08-05,2010,8,5,23,34,28.5,0
689175a03cfdbc8f3403cd21,2010-08-06,2010,8,6,23,33,28,0
689175a03cfdbc8f3403cd22,2010-08-07,2010,8,7,22,33.6,27.8,0
689175a03cfdbc8f3403cd23,2010-08-08,2010,8,8,23,35.2,29.1,0
689175a03cfdbc8f3403cd24,2010-08-09,2010,8,9,24,35,29.5,0
689175a03cfdbc8f3403cd25,2010-08-10,2010,8,10,23,33,28,0
689175a03cfdbc8f3403cd26,2010-08-11,2010,8,11,24,32.6,28.3,0
689175a03cfdbc8f3403cd27,2010-08-12,2010,8,12,24,31,27.5,0
689175a03cfdbc8f3403cd28,2010-08-13,2010,8,13,24,31.4,27.7,0
689175a03cfdbc8f3403cd29,2010-08-14,2010,8,14,24,32.6,28.3,0
689175a03cfdbc8f3403cd2a,2010-08-15,2010,8,15,23,32.4,27.7,0
689175a03cfdbc8f3403cd2b,2010-08-16,2010,8,16,23,34,28.5,0
689175a03cfdbc8f3403cd2c,2010-08-17,2010,8,17,23,33.4,28.2,0
689175a03cfdbc8f3403cd2d,2010-08-18,2010,8,18,24,33.6,28.8,0
689175a03cfdbc8f3403cd2e,2010-08-19,2010,8,19,23,32,27.5,0
689175a03cfdbc8f3403cd2f,2010-08-20,2010,8,20,23,31.2,27.1,0
689175a03cfdbc8f3403cd30,2010-08-21,2010,8,21,23,31,27,0
689175a03cfdbc8f3403cd31,2010-08-22,2010,8,22,23,34.4,28.7,0
689175a03cfdbc8f3403cd32,2010-08-23,2010,8,23,23,34.4,28.7,0
689175a03cfdbc8f3403cd33,2010-08-24,2010,8,24,23,33.6,28.3,0
689175a03cfdbc8f3403cd34,2010-08-25,2010,8,25,24,33.6,28.8,0
689175a03cfdbc8f3403cd35,2010-08-26,2010,8,26,23,36,29.5,0
689175a03cfdbc8f3403cd36,2010-08-27,2010,8,27,23,36,29.5,0
689175a03cfdbc8f3403cd37,2010-08-28,2010,8,28,22,36,29,0
689175a03cfdbc8f3403cd38,2010-08-29,2010,8,29,22,35.8,28.9,0
689175a03cfdbc8f3403cd39,2010-08-30,2010,8,30,22,33.4,27.7,0
689175a03cfdbc8f3403cd3a,2010-08-31,2010,8,31,23,32,27.5,0
689175a03cfdbc8f3403cd3b,2010-09-01,2010,9,1,23,35.8,29.4,0
689175a03cfdbc8f3403cd3c,2010-09-02,2010,9,2,23,35.2,29.1,0
689175a03cfdbc8f3403cd3d,2010-09-03,2010,9,3,23,33.2,28.1,0
689175a03cfdbc8f3403cd3e,2010-09-04,2010,9,4,23,33,28,0
689175a03cfdbc8f3403cd3f,2010-09-05,2010,9,5,23,35,29,0
689175a03cfdbc8f3403cd40,2010-09-06,2010,9,6,23,33.6,28.3,0
689175a03cfdbc8f3403cd41,2010-09-07,2010,9,7,23,33.4,28.2,0
689175a03cfdbc8f3403cd42,2010-09-08,2010,9,8,23,35.2,29.1,0
689175a03cfdbc8f3403cd43,2010-09-09,2010,9,9,23,35.2,29.1,0
689175a03cfdbc8f3403cd44,2010-09-10,2010,9,10,22,35.2,28.6,0
689175a03cfdbc8f3403cd45,2010-09-11,2010,9,11,22,34.8,28.4,0
689175a03cfdbc8f3403cd46,2010-09-12,2010,9,12,22,35,28.5,0
689175a03cfdbc8f3403cd47,2010-09-13,2010,9,13,22,33.4,27.7,0
689175a03cfdbc8f3403cd48,2010-09-14,2010,9,14,23,33.4,28.2,0
689175a03cfdbc8f3403cd49,2010-09-15,2010,9,15,23,33.8,28.4,0
689175a03cfdbc8f3403cd4a,2010-09-16,2010,9,16,23,34,28.5,0
689175a03cfdbc8f3403cd4b,2010-09-17,2010,9,17,24,34.4,29.2,0
689175a03cfdbc8f3403cd4c,2010-09-18,2010,9,18,22,34.6,28.3,0
689175a03cfdbc8f3403cd4d,2010-09-19,2010,9,19,23,33.4,28.2,0
689175a03cfdbc8f3403cd4e,2010-09-20,2010,9,20,24,32.6,28.3,0
689175a03cfdbc8f3403cd4f,2010-09-21,2010,9,21,22,32.6,27.3,0
689175a03cfdbc8f3403cd50,2010-09-22,2010,9,22,23,31.6,27.3,0
689175a03cfdbc8f3403cd51,2010-09-23,2010,9,23,23,32.2,27.6,0
689175a03cfdbc8f3403cd52,2010-09-24,2010,9,24,23,33,28,0
689175a03cfdbc8f3403cd53,2010-09-25,2010,9,25,23,33.2,28.1,0
689175a03cfdbc8f3403cd54,2010-09-26,2010,9,26,24,33,28.5,0
689175a03cfdbc8f3403cd55,2010-09-27,2010,9,27,23,33.2,28.1,0
689175a03cfdbc8f3403cd56,2010-09-28,2010,9,28,23,30,26.5,0
689175a03cfdbc8f3403cd57,2010-09-29,2010,9,29,23,30.8,26.9,0
689175a03cfdbc8f3403cd58,2010-09-30,2010,9,30,24,32.4,28.2,0
689175a03cfdbc8f3403cd59,2010-10-01,2010,10,1,23,32.4,27.7,0
689175a03cfdbc8f3403cd5a,2010-10-02,2010,10,2,23,33.6,28.3,0
689175a03cfdbc8f3403cd5b,2010-10-03,2010,10,3,23,32,27.5,0
689175a03cfdbc8f3403cd5c,2010-10-04,2010,10,4,24,32.4,28.2,0
689175a03cfdbc8f3403cd5d,2010-10-05,2010,10,5,24,29.2,26.6,0
689175a03cfdbc8f3403cd5e,2010-10-06,2010,10,6,24,33.4,28.7,0
689175a03cfdbc8f3403cd5f,2010-10-07,2010,10,7,23,35,29,0
689175a03cfdbc8f3403cd60,2010-10-08,2010,10,8,23,34.8,28.9,0
689175a03cfdbc8f3403cd61,2010-10-09,2010,10,9,22,35,28.5,0
689175a03cfdbc8f3403cd62,2010-10-10,2010,10,10,27,33.6,30.3,0
689175a03cfdbc8f3403cd63,2010-10-11,2010,10,11,26,34.2,30.1,0
689175a03cfdbc8f3403cd64,2010-10-12,2010,10,12,23,33.4,28.2,0
689175a03cfdbc8f3403cd65,2010-10-13,2010,10,13,23,32,27.5,0
689175a03cfdbc8f3403cd66,2010-10-14,2010,10,14,23,33.2,28.1,0
689175a03cfdbc8f3403cd67,2010-10-15,2010,10,15,23,33.4,28.2,0
689175a03cfdbc8f3403cd68,2010-10-16,2010,10,16,24,33.6,28.8,0
689175a03cfdbc8f3403cd69,2010-10-17,2010,10,17,22,33.4,27.7,0
689175a03cfdbc8f3403cd6a,2010-10-18,2010,10,18,20,33,26.5,0
689175a03cfdbc8f3403cd6b,2010-10-19,2010,10,19,21,35,28,0
689175a03cfdbc8f3403cd6c,2010-10-20,2010,10,20,21,35.2,28.1,0
689175a03cfdbc8f3403cd6d,2010-10-21,2010,10,21,21,34.4,27.7,0
689175a03cfdbc8f3403cd6e,2010-10-22,2010,10,22,22,34.2,28.1,0
689175a03cfdbc8f3403cd6f,2010-10-23,2010,10,23,21,33.4,27.2,0
689175a03cfdbc8f3403cd70,2010-10-24,2010,10,24,20,34.2,27.1,0
689175a03cfdbc8f3403cd71,2010-10-25,2010,10,25,22,33,27.5,0
689175a03cfdbc8f3403cd72,2010-10-26,2010,10,26,21,34.4,27.7,0
689175a03cfdbc8f3403cd73,2010-10-27,2010,10,27,22,32,27,0
689175a03cfdbc8f3403cd74,2010-10-28,2010,10,28,22,33.4,27.7,0
689175a03cfdbc8f3403cd75,2010-10-29,2010,10,29,23,30.2,26.6,0
689175a03cfdbc8f3403cd76,2010-10-30,2010,10,30,23,31.2,27.1,0
689175a03cfdbc8f3403cd77,2010-10-31,2010,10,31,23,31,27,0
689175a03cfdbc8f3403cd78,2010-11-01,2010,11,1,23,31,27,0
689175a03cfdbc8f3403cd79,2010-11-02,2010,11,2,23,26.4,24.7,0
689175a03cfdbc8f3403cd7a,2010-11-03,2010,11,3,23,30.6,26.8,0
689175a03cfdbc8f3403cd7b,2010-11-04,2010,11,4,24,31,27.5,0
689175a03cfdbc8f3403cd7c,2010-11-05,2010,11,5,24,30.6,27.3,0
689175a03cfdbc8f3403cd7d,2010-11-06,2010,11,6,22,33.6,27.8,0
689175a03cfdbc8f3403cd7e,2010-11-07,2010,11,7,22,31.4,26.7,0
689175a03cfdbc8f3403cd7f,2010-11-08,2010,11,8,23,31.2,27.1,0
689175a03cfdbc8f3403cd80,2010-11-09,2010,11,9,24,29.2,26.6,0
689175a03cfdbc8f3403cd81,2010-11-10,2010,11,10,23,31.8,27.4,0
689175a03cfdbc8f3403cd82,2010-11-11,2010,11,11,23,31.6,27.3,0
689175a03cfdbc8f3403cd83,2010-11-12,2010,11,12,23,29.2,26.1,0
689175a03cfdbc8f3403cd84,2010-11-13,2010,11,13,23,32.4,27.7,0
689175a03cfdbc8f3403cd85,2010-11-14,2010,11,14,23,30.2,26.6,0
689175a03cfdbc8f3403cd86,2010-11-15,2010,11,15,23,30.6,26.8,0
689175a03cfdbc8f3403cd87,2010-11-16,2010,11,16,23,30.6,26.8,0
689175a03cfdbc8f3403cd88,2010-11-17,2010,11,17,23,31.4,27.2,0
689175a03cfdbc8f3403cd89,2010-11-18,2010,11,18,23,32.8,27.9,0
689175a03cfdbc8f3403cd8a,2010-11-19,2010,11,19,23,31.2,27.1,0
689175a03cfdbc8f3403cd8b,2010-11-20,2010,11,20,23,31,27,0
