system:index,NDVI,date,.geo
1_1_1_1_1_2_20200217T035821_20200217T040431_T46NGL,0.22420287283299337,2020-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200222T035759_20200222T040947_T46NGL,0.45082425369464496,2020-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200222T035759_20200222T040947_T46NGM,0.41978193053740553,2020-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200224T034731_20200224T035208_T46NGL,0.31159678826273707,2020-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200224T034731_20200224T035208_T46NHM,0.19937742547625925,2020-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200227T035721_20200227T040223_T46NGL,0.6274223392182698,2020-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200227T035721_20200227T040223_T46NGM,0.496324676678389,2020-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200229T034659_20200229T040415_T46NGM,0.4043049485971951,2020-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200229T034659_20200229T040415_T46NHM,0.36837854412339466,2020-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200303T035639_20200303T041325_T46NGL,0.527932922077164,2020-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200308T035611_20200308T035808_T46NGM,0.3653257949648742,2020-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200308T035611_20200308T041639_T46NGM,0.4545235578479755,2020-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200313T035539_20200313T041213_T46NGL,0.532902006899637,2020-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_20200313T035539_20200313T041213_T46NGM,0.4045105131201417,2020-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
