Date,Prec
2013-03-17,0.0
2013-03-18,0.43
2013-03-19,0.12
2013-03-20,0.06
2013-03-21,0.0
2013-03-22,0.0
2013-03-23,0.06
2013-03-24,0.06
2013-03-25,0.06
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,0.0
2013-03-29,0.0
2013-03-30,0.0
2013-03-31,0.0
2013-04-01,0.0
2013-04-02,0.61
2013-04-03,0.0
2013-04-04,0.24
2013-04-05,0.3
2013-04-06,0.12
2013-04-07,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-13,0.0
2013-04-14,0.0
2013-04-15,0.12
2013-04-16,0.24
2013-04-17,0.06
2013-04-18,
2013-04-19,0.0
2013-04-20,0.0
2013-04-21,0.0
2013-04-22,0.12
2013-04-23,0.0
2013-04-24,0.18
2013-04-25,0.06
2013-04-26,0.0
2013-04-27,0.0
2013-04-28,
2013-04-29,0.12
2013-04-30,0.0
2013-05-01,0.06
2013-05-02,0.18
2013-05-03,0.12
2013-05-04,0.3
2013-05-05,1.52
2013-05-06,0.0
2013-05-07,0.12
2013-05-08,1.7
2013-05-09,
2013-05-10,0.0
2013-05-11,0.18
2013-05-12,0.24
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-18,0.0
2013-05-19,0.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,0.0
2013-05-25,0.0
2013-05-26,0.0
2013-05-27,0.0
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,0.0
2013-06-01,0.06
2013-06-02,0.37
2013-06-03,0.18
2013-06-04,0.43
2013-06-05,0.0
2013-06-06,0.91
2013-06-07,0.18
2013-06-08,1.28
2013-06-09,0.0
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,0.12
2013-06-13,0.0
2013-06-14,0.0
2013-06-15,0.0
2013-06-16,0.0
2013-06-17,0.24
2013-06-18,0.24
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,0.0
2013-06-22,0.37
2013-06-23,0.18
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-06-28,0.0
2013-06-29,0.0
2013-06-30,0.0
2013-07-01,0.43
2013-07-02,0.0
2013-07-03,0.24
2013-07-04,0.0
2013-07-05,0.0
2013-07-06,0.18
2013-07-07,0.0
2013-07-08,0.0
2013-07-09,0.12
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-13,0.0
2013-07-14,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-20,0.0
2013-07-21,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-27,0.0
2013-07-28,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-03,0.0
2013-08-04,0.67
2013-08-05,0.79
2013-08-06,0.18
2013-08-07,0.18
2013-08-08,1.76
2013-08-09,0.0
2013-08-10,0.12
2013-08-11,0.06
2013-08-12,0.43
2013-08-13,0.43
2013-08-14,0.3
2013-08-15,0.0
2013-08-16,0.0
2013-08-17,0.0
2013-08-18,0.0
2013-08-19,0.12
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-24,0.24
2013-08-25,0.0
2013-08-26,0.06
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,
2013-08-30,1.46
2013-08-31,0.67
2013-09-01,0.37
2013-09-02,0.49
2013-09-03,0.12
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-07,0.0
2013-09-08,0.12
2013-09-09,0.37
2013-09-10,0.24
2013-09-11,0.24
2013-09-12,0.0
2013-09-13,0.0
2013-09-14,0.0
2013-09-15,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-21,0.0
2013-09-22,0.0
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,0.18
2013-09-27,0.0
2013-09-28,0.0
2013-09-29,0.12
2013-09-30,0.06
2013-10-01,0.0
2013-10-02,0.3
2013-10-03,0.43
2013-10-04,0.0
2013-10-05,0.0
2013-10-06,0.0
2013-10-07,0.0
2013-10-08,0.06
2013-10-09,0.37
2013-10-10,0.0
2013-10-11,0.06
2013-10-12,0.0
2013-10-13,0.0
2013-10-14,0.0
2013-10-15,0.12
2013-10-16,0.18
2013-10-17,
2013-10-18,0.37
2013-10-19,0.61
2013-10-20,0.18
2013-10-21,0.0
2013-10-22,0.24
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-26,0.0
2013-10-27,0.06
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.06
2013-10-31,0.06
2013-11-01,0.18
2013-11-02,0.0
2013-11-03,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,0.43
2013-11-07,
2013-11-08,0.3
2013-11-09,0.3
2013-11-10,0.12
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,1.22
2013-11-15,0.43
2013-11-16,0.12
2013-11-17,0.0
2013-11-18,0.43
2013-11-19,0.3
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-23,0.06
2013-11-24,0.0
2013-11-25,0.0
2013-11-26,0.67
2013-11-27,0.0
2013-11-28,0.0
2013-11-29,0.0
2013-11-30,
2013-12-01,0.73
2013-12-02,0.49
2013-12-03,0.0
2013-12-04,0.12
2013-12-05,0.06
2013-12-06,0.12
2013-12-07,0.55
2013-12-08,0.06
2013-12-09,0.06
2013-12-10,0.12
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-14,0.3
2013-12-15,0.12
2013-12-16,0.0
2013-12-17,0.49
2013-12-18,0.0
2013-12-19,0.0
2014-12-01,0.052374689568036245
2014-12-02,0.12537892363403302
2014-12-03,0.01
2014-12-04,0.19
2014-12-05,0.02
2014-12-06,0.01
2014-12-07,0.0969232181484281
2014-12-08,0.03
2014-12-09,0.29
2014-12-10,0.0
2014-12-11,0.04
2014-12-12,0.02
2014-12-13,0.03703578613295684
2014-12-14,0.19215485829791187
2014-12-15,0.0
2014-12-16,0.39
2014-12-17,0.02
2014-12-18,0.23
2014-12-19,0.06046295757380683
2014-12-20,0.68
2014-12-21,0.09
2014-12-22,0.05
2014-12-23,0.4528997159127423
2014-12-24,1.21
2014-12-25,0.51
2014-12-26,0.43
2014-12-27,0.0818784499499156
2014-12-28,0.0
2014-12-29,0.0
2014-12-30,0.21
2014-12-31,0.01860647497674947
2015-01-01,0.02384922092292634
2015-01-02,0.0
2015-01-03,1.54
2015-01-04,0.02
2015-01-05,0.0
2015-01-06,1.18
2015-01-07,0.02
2015-01-08,0.0
2015-01-09,0.0
2015-01-10,0.04
2015-01-11,0.98
2015-01-12,0.0
2015-01-13,0.020728953470054292
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,0.01
2015-01-17,0.0
2015-01-18,0.45
2015-01-19,0.01
2015-01-20,0.01738444007381209
2015-01-21,0.05
2015-01-22,0.030974425787675744
2015-01-23,0.99
2015-01-24,0.01
2015-01-25,0.01
2015-01-26,0.12
2015-01-27,0.0
2015-01-28,0.01
2015-01-29,0.01
2015-05-10,0.0
2015-05-11,0.07
2015-05-12,0.08
2015-05-13,0.04
2015-05-14,0.08
2015-05-15,0.07954467012390698
2015-05-16,0.01
2015-05-17,0.03
2015-05-18,0.02
2015-05-19,0.02377624883103137
2015-05-20,0.03
2015-05-21,0.014588769478713418
2015-05-22,0.33444141438408836
2015-05-23,0.0
2015-05-24,0.28
2015-05-25,0.04
2015-05-26,0.0
2015-05-27,0.08544951568604064
2015-05-28,0.0
2015-05-29,0.023926816717785373
2015-05-30,0.13
2015-05-31,0.03
2015-06-01,0.0
2015-06-02,0.05283967002513224
2015-06-03,0.05947847616631588
2015-06-04,0.0
2015-06-05,0.01
2015-06-06,0.05
2015-06-07,0.19680905250850336
2015-06-08,0.02
2015-06-09,0.12
2015-06-10,0.0
2015-06-11,0.04
2015-06-12,0.89
2015-06-13,0.07
2015-06-14,0.01
2015-06-15,0.0
2015-06-16,0.35
2015-06-17,0.2
2015-06-18,0.01
2015-06-19,0.0
2015-06-20,0.030751012330004813
2015-06-21,0.04881081212328952
2015-06-22,0.026255282228090066
2015-06-23,0.03075050927854547
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.02252504547907567
2015-06-27,0.01455728201961879
2015-06-28,0.05
2015-06-29,0.32
2015-06-30,0.04088931030216001
2015-07-01,0.02522391452179441
2015-07-02,0.62
2015-07-03,0.01
2015-07-04,1.24
2015-07-05,1.83
2015-07-06,1.46
2015-07-07,0.2
2015-07-08,0.12
2015-07-09,0.22
2015-07-10,0.05
2015-07-11,0.046556643213419395
2015-07-12,0.45
2015-07-13,0.08
2015-07-14,0.15
2015-07-15,0.41
2015-07-16,0.37
2015-07-17,0.04
2015-07-18,0.15
2015-07-19,0.17177893563059918
2015-07-20,0.18633457161434847
2015-07-21,0.16856901490989165
2015-07-22,0.06976647767486002
2015-07-23,0.0
2015-07-24,0.038165399319542895
2015-07-25,0.01
2015-07-26,0.011509691190630117
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,0.09622566868907997
2015-08-01,0.05950754580644115
2015-08-02,0.01
2015-08-03,0.01
2015-08-04,0.028307898979343476
2015-08-05,0.03547874338497472
2015-08-06,0.02
2015-08-07,0.25237126556176454
2015-08-08,0.05
2015-08-09,1.85
2015-08-10,0.22
2015-08-11,0.015985054428807467
2015-08-12,0.17
2015-08-13,0.03617967210417833
2015-08-14,0.0
2015-08-15,1.06
2015-08-16,0.04
2015-08-17,0.010369991076651828
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.01
2015-08-21,0.0
2015-08-22,0.106969586980373
2015-08-23,0.01
2015-08-24,0.02
2015-08-25,0.0
2015-08-26,0.06999910459631206
2015-08-27,1.84
2015-08-28,0.7
2015-08-29,0.02538575152103419
2015-08-30,0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.08796434935027765
2015-09-03,0.56
2015-09-04,0.16715270933030765
2015-09-05,0.08
2015-09-06,0.011466074279018159
2015-09-07,0.05
2015-09-08,0.13924107725942708
2015-09-09,0.2452803957683675
2015-09-10,0.05622272173184536
2015-09-11,0.21621979731014343
2015-09-12,0.3485947545449811
2015-09-13,0.77
2015-09-14,0.0
2015-09-15,0.0
2015-09-16,1.05
2015-09-17,0.02
2015-09-18,0.02787716370023757
2015-09-19,0.0
2015-09-20,0.0
2015-09-21,0.03
2015-09-22,0.03
2015-09-23,1.1
2015-09-24,0.03
2015-09-25,0.65
2015-09-26,0.51
2015-09-27,0.28
2015-09-28,0.3
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-03,0.0
2015-10-04,0.07021988586177515
2015-10-05,0.05
2015-10-06,0.09
2015-10-07,0.54
2015-10-08,0.54
2015-10-09,0.06499148400434077
2015-10-10,0.13273699776395942
2015-10-11,0.01
2015-10-12,0.0
2015-10-13,0.1598376605616605
2015-10-14,0.98
2015-10-15,0.75
2015-10-16,0.0
2015-10-17,0.03230345686789168
2015-10-18,0.03496958580771219
2015-10-19,0.06
2015-10-20,0.13
2015-10-21,0.19
2015-10-22,0.62
2015-10-23,0.66
2015-10-24,0.09
2015-10-25,1.66
2015-10-26,0.12
2015-10-27,0.85
2015-10-28,0.56
2015-10-29,0.13500356309666067
2015-10-30,0.06814807655548771
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,0.25
2015-11-03,0.07
2015-11-04,1.45
2015-11-05,0.95
2015-11-06,1.87
2015-11-07,0.3
2015-11-08,0.13802520937629667
2015-11-09,0.08
2015-11-10,0.26
2015-11-11,0.16
2015-11-12,0.71
2015-11-13,0.11
2015-11-14,0.24
2015-11-15,0.06
2015-11-16,0.28
2015-11-17,0.0
2015-11-18,0.57
2015-11-19,1.25
2015-11-20,0.11
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,0.0
2015-11-24,0.03
2015-11-25,0.4015685920480485
2015-11-26,0.19
2015-11-27,0.0
2015-11-28,0.11
2015-11-29,0.76
2015-11-30,0.23
2015-12-01,0.01
2016-03-09,1.56
2016-03-26,0.42
2016-03-27,0.01
2016-03-28,0.02
2016-03-29,0.0
2016-03-30,0.28
2016-03-31,0.01
2016-04-01,0.0
2016-04-02,0.32
2016-04-03,0.06
2016-04-04,0.01
2016-04-05,0.01
2016-04-06,1.99
2016-04-07,0.13
2016-04-08,0.0
2016-04-09,0.9
2016-04-10,0.34
2016-04-11,0.39
2016-04-12,0.01
2016-04-13,0.01
2016-04-14,0.31
2016-04-15,0.01
2016-04-16,0.09
2016-04-17,0.04
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.02
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.05
2018-06-09,0.32
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.11
2018-06-18,0.0
2018-06-19,0.11
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.05
2018-06-26,0.0
2018-06-27,0.05
2018-06-28,0.11
2018-06-29,0.43
2018-06-30,0.0
2018-07-01,0.9
2018-07-02,0.0
2018-07-03,0.05
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.11
2018-07-07,0.11
2018-07-08,0.05
2018-07-09,0.21
2018-07-10,0.53
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.27
2018-07-14,0.05
2018-07-15,0.05
2018-07-16,0.11
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.05
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.21
2018-07-26,0.37
2018-07-27,0.0
2018-07-28,0.05
2018-07-29,0.48
2018-07-30,0.0
2018-07-31,0.0
