Date,Year,Month,Day,SWRad,StDev,Max,Q,S
2006-03-29,2006,3,29,251.15,324.24,932.09,2,5
2006-03-30,2006,3,30,315.73,408.49,1119.87,2,5
2006-03-31,2006,3,31,277.99,359.09,1071.12,2,5
2006-04-01,2006,4,1,290.3,382.18,1190.29,2,5
2006-04-02,2006,4,2,302.14,398.05,1176.75,2,5
2006-04-03,2006,4,3,298.86,381.5,1167.27,2,5
2006-04-04,2006,4,4,314.22,401.63,1129.8,2,5
2006-04-05,2006,4,5,309.63,397.0,1188.48,2,5
2006-04-06,2006,4,6,301.23,397.24,1183.06,2,5
2006-04-07,2006,4,7,299.74,394.57,1101.36,2,5
2006-04-08,2006,4,8,212.34,300.68,1058.93,2,5
2006-04-09,2006,4,9,199.45,265.23,1010.18,2,5
2006-04-10,2006,4,10,308.53,396.67,1180.81,2,5
2006-04-11,2006,4,11,311.91,395.69,1123.03,2,5
2006-04-12,2006,4,12,246.1,323.61,1167.27,2,5
2006-04-13,2006,4,13,225.28,324.06,1144.7,2,5
2006-04-14,2006,4,14,293.53,400.14,1166.36,2,5
2006-04-15,2006,4,15,279.38,372.92,1165.46,2,5
2006-04-16,2006,4,16,85.17,188.64,1300.43,2,5
2006-04-17,2006,4,17,228.14,333.23,1301.33,2,5
2006-04-18,2006,4,18,281.11,370.95,1115.81,2,5
2006-04-19,2006,4,19,101.27,152.61,555.62,2,5
2006-04-20,2006,4,20,58.12,85.48,303.74,2,5
2006-04-21,2006,4,21,239.6,328.4,1166.81,2,5
2006-04-22,2006,4,22,51.18,70.14,255.44,2,5
2006-04-23,2006,4,23,102.89,136.66,635.07,2,5
2006-04-24,2006,4,24,179.35,256.15,957.82,2,5
2006-04-25,2006,4,25,117.11,208.49,949.24,2,5
2006-04-26,2006,4,26,265.44,345.05,1133.41,2,5
2006-04-27,2006,4,27,295.01,381.07,1073.83,2,5
2006-04-28,2006,4,28,273.37,381.43,1124.83,2,5
2006-04-29,2006,4,29,278.97,367.74,1161.85,2,5
2006-04-30,2006,4,30,298.26,381.92,1065.25,2,5
2006-05-01,2006,5,1,288.02,368.69,1001.6,2,5
2006-05-02,2006,5,2,259.4,357.76,1158.69,2,5
2006-05-03,2006,5,3,284.63,368.25,1106.78,2,5
2006-05-04,2006,5,4,294.51,375.01,1097.75,2,5
2006-05-05,2006,5,5,288.37,373.51,1040.87,2,5
2006-05-06,2006,5,6,283.17,381.25,1094.59,2,5
2006-05-07,2006,5,7,290.02,375.62,1027.33,2,5
2006-05-08,2006,5,8,84.44,143.59,816.98,2,5
2006-05-09,2006,5,9,278.88,368.59,1190.74,2,5
2006-05-10,2006,5,10,277.89,376.49,1016.05,2,5
2006-05-11,2006,5,11,279.31,363.82,988.06,2,5
2006-05-12,2006,5,12,259.17,348.76,1207.44,2,5
2006-05-13,2006,5,13,258.1,338.09,1055.77,2,5
2006-05-14,2006,5,14,259.52,349.72,1138.83,2,5
2006-05-15,2006,5,15,263.92,334.59,1021.46,2,5
2006-05-16,2006,5,16,255.09,336.93,1053.97,2,5
2006-05-17,2006,5,17,34.84,55.93,268.08,2,5
2006-05-18,2006,5,18,274.1,357.35,1121.22,2,5
2006-05-19,2006,5,19,289.84,361.39,990.77,2,5
2006-05-20,2006,5,20,165.34,216.1,750.63,2,5
2006-05-21,2006,5,21,182.98,246.58,844.07,2,5
2006-05-22,2006,5,22,265.93,347.21,1033.65,2,5
2006-09-12,2006,9,12,208.03,308.43,1317.65,2,1
2006-09-13,2006,9,13,118.47,186.74,816.05,2,1
2006-09-14,2006,9,14,264.25,368.27,1211.63,2,1
2006-09-15,2006,9,15,114.46,163.45,901.99,2,1
2006-09-16,2006,9,16,138.95,209.23,986.33,2,1
2006-09-17,2006,9,17,276.3,377.91,1178.7,2,1
2006-09-18,2006,9,18,274.29,369.47,1069.46,2,1
2006-09-19,2006,9,19,283.53,369.07,1077.09,2,1
2006-09-20,2006,9,20,282.32,373.89,1057.41,2,1
2006-09-21,2006,9,21,270.28,362.64,1123.68,2,1
2006-09-22,2006,9,22,250.2,344.57,1203.19,2,1
2006-09-23,2006,9,23,284.73,374.29,1124.48,2,1
2006-09-24,2006,9,24,292.77,381.92,1136.13,2,1
2006-09-25,2006,9,25,273.49,368.67,1163.44,2,1
2006-09-26,2006,9,26,269.07,369.87,1293.15,2,1
2006-09-27,2006,9,27,292.36,380.72,1136.13,2,1
2006-09-28,2006,9,28,244.17,330.12,1132.11,2,1
2006-09-29,2006,9,29,194.78,271.08,1227.29,2,1
2006-09-30,2006,9,30,276.7,365.05,1158.21,2,1
2006-10-01,2006,10,1,261.84,363.05,1135.72,2,1
2006-10-02,2006,10,2,262.24,364.25,1204.0,2,1
2006-10-03,2006,10,3,254.21,338.55,1116.85,2,1
2006-10-04,2006,10,4,279.92,370.28,1114.44,2,1
2006-10-05,2006,10,5,275.1,365.46,1095.97,2,1
2006-10-06,2006,10,6,242.97,354.61,1105.6,2,1
2006-10-07,2006,10,7,299.19,392.76,1102.79,2,1
2006-10-08,2006,10,8,282.73,377.5,1130.1,2,1
2006-10-09,2006,10,9,206.82,293.97,1213.23,2,1
2006-10-10,2006,10,10,283.53,375.9,1125.28,2,1
2006-10-11,2006,10,11,165.06,196.78,636.94,2,1
2006-10-12,2006,10,12,305.62,389.55,1149.78,2,1
2006-10-13,2006,10,13,295.18,391.16,1139.34,2,1
2006-10-14,2006,10,14,220.48,341.36,1242.15,2,1
2006-10-15,2006,10,15,206.82,363.85,1196.77,2,1
2006-10-16,2006,10,16,284.33,377.5,1083.12,2,1
2006-10-17,2006,10,17,215.66,330.52,1356.2,2,1
2006-10-18,2006,10,18,254.21,349.79,1032.92,2,1
2006-10-19,2006,10,19,149.4,255.02,1157.81,2,1
2006-10-20,2006,10,20,115.66,167.07,647.38,2,1
2006-10-21,2006,10,21,215.66,307.22,1131.31,2,1
2006-10-22,2006,10,22,129.32,230.52,953.0,2,1
2006-10-23,2006,10,23,192.77,280.72,1021.67,2,1
2006-10-24,2006,10,24,85.14,212.04,1176.69,2,1
2006-10-25,2006,10,25,104.82,162.65,592.36,2,1
2006-10-26,2006,10,26,174.7,236.14,1014.04,2,1
2006-10-27,2006,10,27,155.02,221.28,1075.48,2,1
2006-10-28,2006,10,28,87.15,187.15,959.42,2,1
2006-10-29,2006,10,29,220.08,301.6,1203.6,2,1
2006-10-30,2006,10,30,220.08,305.62,1232.11,2,1
2006-10-31,2006,10,31,236.14,333.33,1040.95,2,1
2007-09-29,2007,9,29,252.44,345.52,1168.45,2,1
2007-09-30,2007,9,30,80.61,121.03,413.19,2,1
2007-10-01,2007,10,1,193.32,268.38,1117.17,2,1
2007-10-02,2007,10,2,209.95,285.93,1210.48,2,1
2007-10-03,2007,10,3,285.7,375.55,1182.3,2,1
2007-10-04,2007,10,4,274.62,360.77,1137.03,2,1
2007-10-05,2007,10,5,234.89,334.44,1136.11,2,1
2007-10-06,2007,10,6,153.59,217.57,771.19,2,1
2007-10-07,2007,10,7,187.31,250.83,1010.0,2,1
2007-10-08,2007,10,8,254.75,365.85,1116.25,2,1
2007-10-09,2007,10,9,63.05,76.22,276.0,2,1
2007-10-10,2007,10,10,257.06,362.15,1155.51,2,1
2007-10-11,2007,10,11,293.09,400.03,1116.71,2,1
2007-10-12,2007,10,12,268.61,378.32,1200.78,2,1
2007-10-13,2007,10,13,53.35,80.84,356.84,2,1
2007-10-14,2007,10,14,276.0,374.16,1146.74,2,1
2007-10-15,2007,10,15,296.79,391.25,1155.97,2,1
2007-10-16,2007,10,16,55.2,86.84,336.51,2,1
2007-10-17,2007,10,17,55.2,68.37,235.35,2,1
2007-10-18,2007,10,18,273.69,353.84,1157.82,2,1
2007-10-19,2007,10,19,245.98,370.47,1208.63,2,1
2007-10-20,2007,10,20,108.32,145.97,626.14,2,1
2007-10-21,2007,10,21,192.39,281.31,1083.45,2,1
2007-10-22,2007,10,22,169.76,284.09,1194.78,2,1
2007-10-23,2007,10,23,159.6,266.07,1301.02,2,1
2007-10-24,2007,10,24,285.7,376.93,1087.15,2,1
2007-10-25,2007,10,25,230.73,325.2,1250.67,2,1
2007-10-26,2007,10,26,280.16,376.47,1210.48,2,1
2007-10-27,2007,10,27,288.94,388.48,1236.35,2,1
2007-10-28,2007,10,28,297.25,384.32,1119.48,2,1
2007-10-29,2007,10,29,220.57,310.88,1193.39,2,1
2007-10-30,2007,10,30,281.08,370.93,1057.12,2,1
2007-10-31,2007,10,31,291.25,375.55,1137.03,2,1
2007-11-01,2007,11,1,191.47,288.7,1350.45,2,1
2007-11-02,2007,11,2,173.45,241.13,1109.78,2,1
2007-11-03,2007,11,3,223.8,333.51,1269.61,2,1
2007-11-04,2007,11,4,182.69,245.28,917.62,2,1
2007-11-05,2007,11,5,187.77,291.01,1307.02,2,1
2007-11-06,2007,11,6,245.51,329.82,1335.66,2,1
2007-11-07,2007,11,7,203.94,289.17,1234.96,2,1
2007-11-08,2007,11,8,46.42,71.6,330.97,2,1
2007-11-09,2007,11,9,195.16,273.92,1035.87,2,1
2007-11-10,2007,11,10,170.68,314.11,1274.23,2,1
2007-11-11,2007,11,11,204.4,291.48,1060.35,2,1
2007-11-12,2007,11,12,201.63,342.75,1306.56,2,1
2007-11-13,2007,11,13,268.61,361.69,1160.59,2,1
2007-11-14,2007,11,14,113.87,191.24,1276.07,2,1
2007-11-15,2007,11,15,286.16,376.47,1239.12,2,1
2007-11-16,2007,11,16,290.78,376.47,1149.97,2,1
2007-11-17,2007,11,17,304.18,391.71,1135.19,2,1
2007-11-18,2007,11,18,286.16,382.94,1031.25,2,1
2007-11-19,2007,11,19,298.17,383.86,1179.07,2,1
2007-11-20,2007,11,20,282.01,370.0,1249.28,2,1
2007-11-21,2007,11,21,273.23,370.0,1080.68,2,1
2007-11-22,2007,11,22,303.26,385.71,1048.34,2,1
2007-11-23,2007,11,23,284.78,371.85,1150.89,2,1
2007-11-24,2007,11,24,251.06,336.28,1279.77,2,1
2007-11-25,2007,11,25,272.31,354.76,1105.62,2,1
2007-11-26,2007,11,26,290.32,380.63,1177.68,2,1
2007-11-27,2007,11,27,293.09,386.63,1289.93,2,1
2007-11-28,2007,11,28,206.71,291.01,1283.0,2,1
2007-11-29,2007,11,29,97.24,157.98,870.5,2,1
2007-11-30,2007,11,30,251.98,367.69,1169.83,2,1
2007-12-01,2007,12,1,292.63,384.32,1119.48,2,1
2007-12-02,2007,12,2,277.85,379.7,1242.82,2,1
2007-12-03,2007,12,3,254.29,367.69,1303.33,2,1
2007-12-04,2007,12,4,108.32,192.62,1232.19,2,1
2007-12-05,2007,12,5,103.24,143.66,721.76,2,1
2007-12-06,2007,12,6,276.0,362.61,1125.49,2,1
2007-12-07,2007,12,7,289.4,372.78,1039.11,2,1
2007-12-08,2007,12,8,204.86,304.87,1113.94,2,1
2007-12-09,2007,12,9,58.9,98.85,330.51,2,1
2007-12-10,2007,12,10,153.13,230.5,1051.58,2,1
2007-12-11,2007,12,11,169.3,237.43,900.53,2,1
2007-12-12,2007,12,12,161.44,221.73,715.76,2,1
2007-12-13,2007,12,13,208.1,301.18,1300.56,2,1
2007-12-14,2007,12,14,27.95,36.49,129.11,2,1
2007-12-15,2007,12,15,226.11,301.64,1105.62,2,1
2007-12-16,2007,12,16,225.65,326.58,1159.21,2,1
2007-12-17,2007,12,17,284.32,367.23,1076.52,2,1
2007-12-18,2007,12,18,275.08,353.84,1012.78,2,1
2007-12-19,2007,12,19,282.01,370.47,1115.32,2,1
2007-12-20,2007,12,20,252.91,329.82,1211.41,2,1
2007-12-21,2007,12,21,149.9,211.1,1118.1,2,1
2007-12-22,2007,12,22,73.68,119.64,715.29,2,1
2007-12-23,2007,12,23,205.79,327.04,1283.47,2,1
2007-12-24,2007,12,24,119.87,191.24,1008.16,2,1
2007-12-25,2007,12,25,243.2,350.14,1120.41,2,1
2007-12-26,2007,12,26,186.39,238.82,828.01,2,1
2007-12-27,2007,12,27,276.46,366.31,1193.85,2,1
2007-12-28,2007,12,28,88.92,144.58,640.0,2,1
2007-12-29,2007,12,29,254.29,345.06,1136.57,2,1
2007-12-30,2007,12,30,268.61,352.45,1031.72,2,1
2007-12-31,2007,12,31,199.32,316.42,1098.69,2,1
2008-01-01,2008,1,1,213.18,284.09,868.65,2,1
2008-01-02,2008,1,2,277.39,375.09,1016.93,2,1
2008-01-03,2008,1,3,280.16,361.69,1009.08,2,1
2008-01-04,2008,1,4,264.45,349.68,1029.87,2,1
2008-01-05,2008,1,5,254.75,338.59,979.52,2,1
2008-01-06,2008,1,6,291.25,374.16,1053.89,2,1
2008-01-07,2008,1,7,293.56,379.7,1155.05,2,1
2008-01-08,2008,1,8,298.64,385.25,1049.27,2,1
2008-01-09,2008,1,9,296.33,380.63,1187.85,2,1
2008-01-10,2008,1,10,304.18,387.1,1078.37,2,1
2008-01-11,2008,1,11,303.26,386.17,1025.25,2,1
2008-01-12,2008,1,12,306.49,386.63,1023.4,2,1
2008-01-13,2008,1,13,311.11,391.25,1039.57,2,1
2008-01-14,2008,1,14,308.8,392.18,1081.6,2,1
2008-01-15,2008,1,15,273.69,392.18,1109.32,2,1
2008-01-16,2008,1,16,277.39,373.24,1137.96,2,1
2008-01-17,2008,1,17,308.34,393.56,1036.8,2,1
2008-01-18,2008,1,18,311.57,392.18,1041.88,2,1
2008-01-19,2008,1,19,309.72,392.18,1076.98,2,1
2008-01-20,2008,1,20,307.87,390.79,1133.34,2,1
2008-01-21,2008,1,21,290.32,392.64,1294.55,2,1
2008-01-22,2008,1,22,192.39,269.77,1271.92,2,1
2008-01-23,2008,1,23,278.31,366.77,1178.61,2,1
2008-01-24,2008,1,24,159.6,218.03,950.88,2,1
2008-01-25,2008,1,25,205.79,325.66,1200.32,2,1
2008-01-26,2008,1,26,187.77,292.86,1164.75,2,1
2008-01-27,2008,1,27,65.36,118.72,533.76,2,1
2008-01-28,2008,1,28,220.11,314.11,,2,1
2008-01-29,2008,1,29,263.53,360.3,1173.53,2,1
2008-01-30,2008,1,30,176.69,271.61,1177.22,2,1
2008-01-31,2008,1,31,166.06,253.6,968.43,2,1
2008-02-01,2008,2,1,232.12,327.97,1055.27,2,1
2008-02-02,2008,2,2,130.03,182.92,1025.25,2,1
2008-02-03,2008,2,3,271.38,361.23,1163.83,2,1
2008-02-04,2008,2,4,295.4,393.56,1246.05,2,1
2008-02-05,2008,2,5,269.53,364.92,1254.36,2,1
2008-02-06,2008,2,6,291.71,382.94,1105.62,2,1
2008-02-07,2008,2,7,239.51,335.82,1186.0,2,1
2008-02-08,2008,2,8,102.78,138.12,674.65,2,1
2008-02-09,2008,2,9,293.09,387.56,1105.16,2,1
2008-02-10,2008,2,10,291.71,377.39,1276.54,2,1
2008-02-11,2008,2,11,289.86,378.78,1089.92,2,1
2008-02-12,2008,2,12,213.64,288.24,973.51,2,1
2008-02-13,2008,2,13,281.08,382.94,1079.76,2,1
2008-02-14,2008,2,14,245.05,352.45,1212.79,2,1
2008-02-15,2008,2,15,207.64,274.38,1133.34,2,1
2008-02-16,2008,2,16,284.32,370.47,1151.35,2,1
2008-02-17,2008,2,17,283.85,372.78,1124.1,2,1
2008-02-18,2008,2,18,249.21,357.07,1261.29,2,1
2008-02-19,2008,2,19,220.57,309.95,1175.37,2,1
2008-02-20,2008,2,20,191.01,279.0,1348.14,2,1
2008-02-21,2008,2,21,146.66,198.63,803.52,2,1
2008-02-22,2008,2,22,61.67,93.77,317.58,2,1
2008-02-23,2008,2,23,272.77,377.86,1107.01,2,1
2008-02-24,2008,2,24,124.03,182.46,904.69,2,1
2008-02-25,2008,2,25,55.66,78.99,268.15,2,1
2008-02-26,2008,2,26,247.82,334.9,1186.92,2,1
2008-02-27,2008,2,27,292.63,383.86,1150.43,2,1
2008-02-28,2008,2,28,258.45,356.15,1117.17,2,1
2008-02-29,2008,2,29,295.86,387.1,1116.25,2,1
2008-03-01,2008,3,1,142.04,262.84,1076.52,2,1
2008-03-02,2008,3,2,63.05,85.92,374.85,2,1
2008-03-03,2008,3,3,142.5,218.95,1064.97,2,1
2008-03-04,2008,3,4,110.17,149.66,711.6,2,1
2008-03-05,2008,3,5,248.75,359.84,1246.05,2,1
2008-03-06,2008,3,6,61.21,82.69,349.45,2,1
2008-03-07,2008,3,7,262.61,341.83,1116.71,2,1
2008-03-08,2008,3,8,215.49,308.11,1275.15,2,1
2008-03-09,2008,3,9,52.89,97.93,670.03,2,1
2008-03-10,2008,3,10,161.91,226.81,819.69,2,1
2008-03-11,2008,3,11,274.15,377.39,1187.38,2,1
2008-03-12,2008,3,12,62.13,90.08,577.18,2,1
2008-03-13,2008,3,13,120.79,196.78,914.39,2,1
2008-03-14,2008,3,14,189.62,273.0,1125.49,2,1
2008-03-15,2008,3,15,199.32,313.65,1207.25,2,1
2008-03-16,2008,3,16,246.9,342.29,1337.97,2,1
2008-03-17,2008,3,17,72.29,95.16,432.13,2,1
2008-03-18,2008,3,18,236.74,307.64,1155.51,2,1
2008-03-19,2008,3,19,313.42,401.42,1124.56,2,1
2008-03-20,2008,3,20,315.27,406.96,1246.05,2,1
2008-03-21,2008,3,21,313.88,402.8,1176.3,2,1
2008-03-22,2008,3,22,320.81,410.19,1121.79,2,1
2008-03-23,2008,3,23,330.51,413.43,1097.77,2,1
2008-03-24,2008,3,24,305.1,396.8,1239.58,2,1
2008-03-25,2008,3,25,262.14,378.78,1221.11,2,1
2008-03-26,2008,3,26,240.43,375.09,1252.05,2,1
2008-03-27,2008,3,27,267.23,370.0,1346.75,2,1
2008-03-28,2008,3,28,310.65,401.42,1253.9,2,1
2008-03-29,2008,3,29,301.41,398.18,1184.15,2,1
2008-03-30,2008,3,30,305.57,399.11,1186.92,2,1
2008-03-31,2008,3,31,282.93,372.78,1229.42,2,1
2008-04-01,2008,4,1,283.39,367.69,1152.28,2,1
2008-04-02,2008,4,2,233.04,360.77,1329.66,2,1
2008-04-03,2008,4,3,295.86,405.11,1166.14,2,1
2008-04-04,2008,4,4,278.31,361.23,1116.25,2,1
2008-04-05,2008,4,5,318.5,403.72,1078.83,2,1
2008-04-06,2008,4,6,315.73,399.57,1070.52,2,1
2008-04-07,2008,4,7,295.4,388.48,1111.63,2,1
2008-04-08,2008,4,8,319.42,407.42,1188.31,2,1
2008-04-09,2008,4,9,319.88,406.96,1082.07,2,1
2008-04-10,2008,4,10,311.11,394.49,1067.28,2,1
2008-04-11,2008,4,11,244.59,353.37,1109.32,2,1
2008-04-12,2008,4,12,270.92,378.32,1304.25,2,1
2008-04-13,2008,4,13,295.86,389.87,1131.03,2,1
2008-04-14,2008,4,14,210.87,292.86,1064.51,2,1
2008-04-15,2008,4,15,44.11,85.92,409.04,2,1
2008-04-16,2008,4,16,141.58,212.95,1173.53,2,1
2008-04-17,2008,4,17,127.26,223.11,1107.01,2,1
2008-04-18,2008,4,18,33.49,48.5,318.96,2,1
2008-04-19,2008,4,19,41.8,54.97,195.63,2,1
2008-04-20,2008,4,20,158.67,223.11,822.92,2,1
2008-04-21,2008,4,21,135.58,202.79,830.78,2,1
2008-04-22,2008,4,22,185.93,275.77,1058.51,2,1
2008-04-23,2008,4,23,142.04,214.33,984.6,2,1
2008-04-24,2008,4,24,92.62,143.2,698.67,2,1
2008-04-25,2008,4,25,239.51,358.46,1230.81,2,1
2008-04-26,2008,4,26,298.17,387.56,1143.96,2,1
2008-04-27,2008,4,27,301.87,391.25,1266.84,2,1
2008-04-28,2008,4,28,303.72,383.86,1152.28,2,1
2008-04-29,2008,4,29,303.26,384.79,1139.34,2,1
2008-04-30,2008,4,30,273.23,358.46,1161.05,2,1
2008-05-01,2008,5,1,261.68,356.15,1146.27,2,1
2008-05-02,2008,5,2,286.16,378.32,1167.06,2,1
2008-05-03,2008,5,3,266.3,371.85,1030.33,2,1
2008-05-04,2008,5,4,255.22,346.91,1106.55,2,1
2008-05-05,2008,5,5,271.38,359.84,1039.57,2,1
2008-05-06,2008,5,6,283.85,370.93,1085.3,2,1
2008-05-07,2008,5,7,226.11,290.55,1076.98,2,1
2008-05-08,2008,5,8,288.01,373.24,1192.93,2,1
2008-05-09,2008,5,9,136.04,214.33,1131.49,2,1
2008-05-10,2008,5,10,116.17,147.82,420.59,2,1
2008-05-11,2008,5,11,239.51,317.81,1252.52,2,1
2008-05-12,2008,5,12,289.86,371.39,1112.09,2,1
2008-05-13,2008,5,13,236.28,313.65,1191.08,2,1
2008-05-14,2008,5,14,184.54,263.76,1196.62,2,1
2008-05-15,2008,5,15,293.56,372.31,1058.51,2,1
2008-05-16,2008,5,16,243.2,332.13,1161.52,2,1
2008-05-17,2008,5,17,263.07,351.06,1064.51,2,1
2008-05-18,2008,5,18,269.07,352.45,1013.7,2,1
2008-05-19,2008,5,19,261.68,339.52,1020.63,2,1
2008-05-20,2008,5,20,236.74,311.8,968.89,2,1
2008-05-21,2008,5,21,272.77,351.53,1002.15,2,1
2008-05-22,2008,5,22,250.13,336.75,1090.84,2,1
2008-05-23,2008,5,23,258.45,337.21,1121.33,2,1
2008-05-24,2008,5,24,178.07,260.99,1193.39,2,1
2008-05-25,2008,5,25,214.57,313.19,1090.38,2,1
2008-05-26,2008,5,26,259.37,345.52,1253.9,2,1
2008-05-27,2008,5,27,196.09,279.93,1168.91,2,1
2008-05-28,2008,5,28,260.3,346.45,1110.7,2,1
2008-05-29,2008,5,29,111.56,158.44,839.09,2,1
2008-05-30,2008,5,30,248.29,322.89,961.5,2,1
2008-05-31,2008,5,31,248.29,331.2,1080.22,2,1
2008-06-01,2008,6,1,220.57,309.03,1090.38,2,1
2008-06-02,2008,6,2,132.34,191.24,1062.2,2,1
2008-06-03,2008,6,3,69.98,85.46,257.06,2,1
2008-06-04,2008,6,4,258.45,332.59,1074.67,2,1
2008-06-05,2008,6,5,63.52,94.23,356.38,2,1
2008-06-06,2008,6,6,118.48,161.21,653.4,2,1
2008-06-07,2008,6,7,213.18,278.54,975.82,2,1
2008-06-08,2008,6,8,236.74,308.57,969.82,2,1
2008-06-09,2008,6,9,271.38,352.45,1028.94,2,1
2008-06-10,2008,6,10,259.37,340.44,1047.88,2,1
2008-06-11,2008,6,11,199.78,279.47,992.91,2,1
2008-06-12,2008,6,12,260.3,345.06,1016.93,2,1
2008-06-13,2008,6,13,226.11,292.86,932.86,2,1
2008-06-14,2008,6,14,249.21,328.89,967.51,2,1
2008-06-15,2008,6,15,253.83,343.21,1015.09,2,1
2008-06-16,2008,6,16,265.38,340.44,1005.85,2,1
2008-06-17,2008,6,17,69.06,172.76,1090.84,2,1
2008-06-18,2008,6,18,227.96,312.72,1085.76,2,1
2008-06-19,2008,6,19,235.35,325.2,1117.63,2,1
2008-06-20,2008,6,20,176.23,295.17,1117.17,2,1
2008-06-21,2008,6,21,248.75,339.98,1058.97,2,1
2008-06-22,2008,6,22,197.01,272.08,991.53,2,1
2008-06-23,2008,6,23,208.1,285.47,1034.49,2,1
2008-06-24,2008,6,24,206.25,280.39,1240.51,2,1
2008-06-25,2008,6,25,188.24,253.6,1002.61,2,1
2008-06-26,2008,6,26,247.82,326.58,1048.34,2,1
2008-06-27,2008,6,27,206.71,280.85,1047.88,2,1
2008-06-28,2008,6,28,266.76,346.45,1012.31,2,1
2008-06-29,2008,6,29,226.11,303.95,1178.61,2,1
2008-06-30,2008,6,30,255.22,331.66,1021.09,2,1
2008-07-01,2008,7,1,278.77,354.76,1112.55,2,1
2008-07-02,2008,7,2,257.06,333.05,1137.03,2,1
2008-07-03,2008,7,3,159.13,228.19,856.64,2,1
2008-07-04,2008,7,4,161.91,275.77,1256.67,2,1
2008-07-05,2008,7,5,258.45,334.44,1064.05,2,1
2008-07-06,2008,7,6,253.83,321.5,1009.08,2,1
2008-07-07,2008,7,7,267.23,345.52,1079.29,2,1
2008-07-08,2008,7,8,269.07,344.6,961.96,2,1
2008-07-09,2008,7,9,96.77,127.49,388.71,2,1
2008-07-10,2008,7,10,191.47,285.93,1014.16,2,1
2008-07-11,2008,7,11,37.65,54.97,190.08,2,1
2008-07-12,2008,7,12,62.13,87.3,572.1,2,1
2008-07-13,2008,7,13,127.72,177.38,834.93,2,1
2008-07-14,2008,7,14,126.34,191.24,787.36,2,1
2008-07-15,2008,7,15,245.05,324.27,1166.6,2,1
2008-07-16,2008,7,16,86.61,121.49,484.79,2,1
2008-07-17,2008,7,17,181.31,257.29,1063.13,2,1
2008-07-18,2008,7,18,118.95,196.32,1056.2,2,1
2008-07-19,2008,7,19,217.8,316.42,978.13,2,1
2008-07-20,2008,7,20,141.58,200.01,853.87,2,1
2008-07-21,2008,7,21,156.82,208.33,941.18,2,1
2008-07-22,2008,7,22,277.85,371.39,1119.02,2,1
2008-07-23,2008,7,23,241.82,344.14,1120.41,2,1
2008-07-24,2008,7,24,173.92,253.14,988.76,2,1
2008-07-25,2008,7,25,128.18,184.31,776.73,2,1
2008-07-26,2008,7,26,237.2,321.96,1082.07,2,1
2008-07-27,2008,7,27,246.9,323.81,1264.99,2,1
2008-07-28,2008,7,28,290.32,370.47,1044.19,2,1
2008-07-29,2008,7,29,266.3,354.3,1038.18,2,1
2008-07-30,2008,7,30,286.16,364.46,1016.47,2,1
2008-07-31,2008,7,31,277.39,357.53,1037.26,2,1
2008-08-01,2008,8,1,274.62,357.53,1057.12,2,1
2008-08-02,2008,8,2,257.52,340.44,1044.65,2,1
2008-08-03,2008,8,3,272.77,355.22,1083.91,2,1
2008-08-04,2008,8,4,263.99,350.6,1090.84,2,1
2008-08-05,2008,8,5,228.89,318.73,1101.47,2,1
2008-08-06,2008,8,6,99.08,171.84,1044.65,2,1
2008-08-07,2008,8,7,47.81,77.14,280.62,2,1
2008-08-08,2008,8,8,292.63,376.01,1072.36,2,1
2008-08-09,2008,8,9,251.06,352.45,1156.9,2,1
2008-08-10,2008,8,10,284.32,374.16,1131.95,2,1
2008-08-11,2008,8,11,278.77,364.92,1032.64,2,1
2008-08-12,2008,8,12,286.63,367.23,1159.21,2,1
2008-08-13,2008,8,13,279.24,369.54,1076.52,2,1
2008-08-14,2008,8,14,279.7,364.92,1034.49,2,1
2008-08-15,2008,8,15,273.23,361.23,1057.58,2,1
2008-08-16,2008,8,16,287.09,368.62,1060.82,2,1
2008-08-17,2008,8,17,179.46,225.88,909.3,2,1
2008-08-18,2008,8,18,210.41,303.49,1226.19,2,1
2008-08-19,2008,8,19,239.51,355.22,1063.59,2,1
2008-08-20,2008,8,20,125.88,183.39,888.98,2,1
2008-08-21,2008,8,21,115.71,191.24,1015.09,2,1
2008-08-22,2008,8,22,229.81,319.65,1166.6,2,1
2008-08-23,2008,8,23,205.79,285.01,1022.48,2,1
2008-08-24,2008,8,24,209.48,279.0,1052.96,2,1
2008-08-25,2008,8,25,178.54,267.46,1209.56,2,1
2008-08-26,2008,8,26,121.72,176.46,764.72,2,1
2008-08-27,2008,8,27,117.56,169.53,867.73,2,1
2008-08-28,2008,8,28,179.0,286.86,1151.82,2,1
2008-08-29,2008,8,29,90.77,134.42,656.17,2,1
2008-08-30,2008,8,30,254.75,351.06,1228.03,2,1
2008-08-31,2008,8,31,170.22,256.83,1250.21,2,1
2008-09-01,2008,9,1,244.13,344.14,1209.56,2,1
2008-09-02,2008,9,2,82.45,142.27,783.2,2,1
2008-09-03,2008,9,3,97.7,132.11,633.07,2,1
2008-09-04,2008,9,4,196.09,297.02,1335.66,2,1
2008-09-05,2008,9,5,180.84,257.29,1380.93,2,1
2008-09-06,2008,9,6,295.4,382.48,1104.7,2,1
2008-09-07,2008,9,7,306.49,395.87,1083.91,2,1
2008-09-08,2008,9,8,96.77,129.34,410.88,2,1
2008-09-09,2008,9,9,286.16,382.48,1106.09,2,1
2008-09-10,2008,9,10,108.32,157.52,780.89,2,1
2008-09-11,2008,9,11,295.86,391.71,1310.26,2,1
