Date,Year,Month,Day,Prec,StDev,%Time,Q,S
2006-03-11,2006,Maret,11,-0.01,0.02,0.0,2,5
2006-03-12,2006,Maret,12,-0.02,0.01,0.0,2,5
2006-03-13,2006,Maret,13,-0.02,0.01,0.0,2,5
2006-03-14,2006,Maret,14,-0.02,0.01,0.0,2,5
2006-03-15,2006,Maret,15,0.78,4.84,5.0,2,5
2006-03-16,2006,Maret,16,1.49,7.01,14.8,2,5
2006-03-17,2006,Maret,17,0.95,5.24,9.0,2,5
2006-03-18,2006,Maret,18,-0.02,0.03,0.0,2,5
2006-03-19,2006,Maret,19,0.73,3.25,9.7,2,5
2006-03-20,2006,Maret,20,0.29,2.42,2.8,2,5
2006-03-21,2006,Maret,21,0.77,2.9,11.1,2,5
2006-03-22,2006,Maret,22,0.08,0.77,2.1,2,5
2006-03-23,2006,Maret,23,0.2,0.97,5.6,2,5
2006-03-24,2006,Maret,24,-0.03,0.03,0.0,2,5
2006-03-25,2006,Maret,25,0.5,1.88,10.4,2,5
2006-03-26,2006,Maret,26,0.14,1.03,4.9,2,5
2006-03-27,2006,Maret,27,0.03,0.28,2.1,2,5
2006-03-28,2006,Maret,28,-0.01,0.02,0.0,2,5
2006-03-29,2006,Maret,29,-0.01,0.01,0.0,2,5
2006-03-30,2006,Maret,30,-0.01,0.01,0.0,2,5
2006-03-31,2006,Maret,31,0.01,0.17,0.7,2,5
2006-04-01,2006,April,1,-0.01,0.08,0.0,2,5
2006-04-02,2006,April,2,-0.01,0.02,0.0,2,5
2006-04-03,2006,April,3,-0.02,0.02,0.0,2,5
2006-04-04,2006,April,4,-0.02,0.01,0.0,2,5
2006-04-05,2006,April,5,-0.03,0.01,0.0,2,5
2006-04-06,2006,April,6,-0.02,0.1,0.0,2,5
2006-04-07,2006,April,7,0.58,3.56,6.4,2,5
2006-04-08,2006,April,8,-0.02,0.13,0.0,2,5
2006-04-09,2006,April,9,-0.01,0.06,0.0,2,5
2006-04-10,2006,April,10,-0.01,0.04,0.0,2,5
2006-04-11,2006,April,11,-0.01,0.02,0.0,2,5
2006-04-12,2006,April,12,0.04,0.37,1.4,2,5
2006-04-13,2006,April,13,0.0,0.13,0.0,2,5
2006-04-14,2006,April,14,0.03,0.29,1.4,2,5
2006-04-15,2006,April,15,0.51,3.57,4.2,2,5
2006-04-16,2006,April,16,0.33,1.84,4.2,2,5
2006-04-17,2006,April,17,0.6,4.79,2.1,2,5
2006-04-18,2006,April,18,0.02,0.33,1.4,2,5
2006-04-19,2006,April,19,0.18,1.06,3.5,2,5
2006-04-20,2006,April,20,0.33,1.23,5.6,2,5
2006-04-21,2006,April,21,0.17,1.38,2.8,2,5
2006-04-22,2006,April,22,0.59,2.05,11.1,2,5
2006-04-23,2006,April,23,0.75,2.63,12.5,2,5
2006-04-24,2006,April,24,0.59,3.38,6.9,2,5
2006-04-25,2006,April,25,0.06,0.46,4.2,2,5
2006-04-26,2006,April,26,0.0,0.07,0.0,2,5
2006-04-27,2006,April,27,0.0,0.02,0.0,2,5
2006-04-28,2006,April,28,0.23,1.59,3.5,2,5
2006-04-29,2006,April,29,0.0,0.1,0.0,2,5
2006-04-30,2006,April,30,-0.03,0.24,0.0,2,5
2006-05-01,2006,Mei,1,-0.01,0.06,0.0,2,5
2006-05-02,2006,Mei,2,0.01,0.1,0.0,2,5
2006-05-03,2006,Mei,3,0.0,0.04,0.0,2,5
2006-05-04,2006,Mei,4,-0.01,0.04,0.0,2,5
2006-05-05,2006,Mei,5,0.0,0.06,0.0,2,5
2006-05-06,2006,Mei,6,0.0,0.08,0.0,2,5
2006-05-07,2006,Mei,7,0.04,0.27,1.4,2,5
2006-05-08,2006,Mei,8,1.07,4.3,9.7,2,5
2006-05-09,2006,Mei,9,0.0,0.01,0.0,2,5
2006-05-10,2006,Mei,10,-0.01,0.04,0.0,2,5
2006-05-11,2006,Mei,11,-0.01,0.02,0.0,2,5
2006-05-12,2006,Mei,12,0.0,0.01,0.0,2,5
2006-05-13,2006,Mei,13,-0.01,0.02,0.0,2,5
2006-05-14,2006,Mei,14,-0.01,0.01,0.0,2,5
2006-05-15,2006,Mei,15,0.46,2.11,6.9,2,5
2006-05-16,2006,Mei,16,-0.01,0.04,0.0,2,5
2006-05-17,2006,Mei,17,1.07,4.29,10.4,2,5
2006-05-18,2006,Mei,18,-0.02,0.01,0.0,2,5
2006-05-19,2006,Mei,19,0.28,1.25,7.6,2,5
2006-05-20,2006,Mei,20,-0.02,0.02,0.0,2,5
2006-05-21,2006,Mei,21,-0.01,0.01,0.0,2,5
2006-05-22,2006,Mei,22,0.04,0.35,2.1,2,5
2006-05-23,2006,Mei,23,0.36,2.55,5.0,2,1
2006-09-12,2006,September,12,0.0,3.93,24.0,2,1
2006-09-13,2006,September,13,1.23,5.92,16.0,2,1
2006-09-14,2006,September,14,0.36,2.76,5.0,2,1
2006-09-15,2006,September,15,0.0,0.61,0.0,2,1
2006-09-16,2006,September,16,0.0,0.97,0.0,2,1
2006-09-17,2006,September,17,0.0,0.46,0.0,2,1
2006-09-18,2006,September,18,0.0,0.51,1.0,2,1
2006-09-19,2006,September,19,0.0,0.77,1.0,2,1
2006-09-20,2006,September,20,0.0,0.92,1.0,2,1
2006-09-21,2006,September,21,,0.61,4.0,0,1
2006-09-22,2006,September,22,0.0,0.51,3.0,2,1
2006-09-23,2006,September,23,0.0,0.77,5.0,2,1
2006-09-24,2006,September,24,0.0,1.58,1.0,2,1
2006-09-25,2006,September,25,0.0,1.68,3.0,2,1
2006-09-26,2006,September,26,0.0,0.77,6.0,2,1
2006-09-27,2006,September,27,0.0,0.92,8.0,2,1
2006-09-28,2006,September,28,0.41,3.88,9.0,2,1
2006-09-29,2006,September,29,0.26,3.27,15.0,2,1
2006-09-30,2006,September,30,0.0,0.82,9.0,2,1
2006-10-01,2006,Oktober,1,0.0,0.31,0.0,2,1
2006-10-02,2006,Oktober,2,0.71,4.03,8.0,2,1
2006-10-03,2006,Oktober,3,,0.41,0.0,0,1
2006-10-04,2006,Oktober,4,0.0,0.92,0.0,2,1
2006-10-05,2006,Oktober,5,0.0,2.5,0.0,2,1
2006-10-06,2006,Oktober,6,0.0,0.97,0.0,2,1
2006-10-07,2006,Oktober,7,0.0,1.12,0.0,2,1
2006-10-08,2006,Oktober,8,0.0,1.17,0.0,2,1
2006-10-09,2006,Oktober,9,0.0,1.43,0.0,2,1
2006-10-10,2006,Oktober,10,0.0,0.61,0.0,2,1
2006-10-11,2006,Oktober,11,0.0,3.06,0.0,2,1
2006-10-12,2006,Oktober,12,0.0,1.07,0.0,2,1
2006-10-13,2006,Oktober,13,0.0,2.45,0.0,2,1
2006-10-14,2006,Oktober,14,0.77,3.88,8.0,2,1
2006-10-15,2006,Oktober,15,,0.0,18.0,0,1
2007-09-29,2007,September,29,0.05,6.78,2.0,2,1
2007-09-30,2007,September,30,0.59,6.73,9.0,2,1
2007-10-01,2007,Oktober,1,0.0,1.67,0.0,2,1
2007-10-02,2007,Oktober,2,0.0,1.23,0.0,2,1
2007-10-03,2007,Oktober,3,0.0,2.36,1.0,2,1
2007-10-04,2007,Oktober,4,0.0,1.03,0.0,2,1
2007-10-05,2007,Oktober,5,0.34,5.31,3.0,2,1
2007-10-06,2007,Oktober,6,0.0,0.64,1.0,2,1
2007-10-07,2007,Oktober,7,0.0,1.03,0.0,2,1
2007-10-08,2007,Oktober,8,0.15,11.15,6.0,2,1
2007-10-09,2007,Oktober,9,0.1,2.16,2.0,2,1
2007-10-10,2007,Oktober,10,0.0,0.84,0.0,2,1
2007-10-11,2007,Oktober,11,0.0,0.49,0.0,2,1
2007-10-12,2007,Oktober,12,0.0,3.49,1.0,2,1
2007-10-13,2007,Oktober,13,0.39,1.82,10.0,2,1
2007-10-14,2007,Oktober,14,0.0,0.34,0.0,2,1
2007-10-15,2007,Oktober,15,0.44,3.44,4.0,2,1
2007-10-16,2007,Oktober,16,2.51,13.32,21.0,2,1
2007-10-17,2007,Oktober,17,0.15,1.33,2.0,2,1
2007-10-18,2007,Oktober,18,0.0,0.2,1.0,2,1
2007-10-19,2007,Oktober,19,0.49,9.68,5.0,2,1
2007-10-20,2007,Oktober,20,0.15,2.95,5.0,2,1
2007-10-21,2007,Oktober,21,0.39,2.51,5.0,2,1
2007-10-22,2007,Oktober,22,2.16,16.02,15.0,2,1
2007-10-23,2007,Oktober,23,0.69,5.5,10.0,2,1
2007-10-24,2007,Oktober,24,0.0,1.97,0.0,2,1
2007-10-25,2007,Oktober,25,0.0,0.98,0.0,2,1
2007-10-26,2007,Oktober,26,0.05,3.34,1.0,2,1
2007-10-27,2007,Oktober,27,0.0,2.85,0.0,2,1
2007-10-28,2007,Oktober,28,0.0,1.72,0.0,2,1
2007-10-29,2007,Oktober,29,0.44,6.19,3.0,2,1
2007-10-30,2007,Oktober,30,0.0,0.49,0.0,2,1
2007-10-31,2007,Oktober,31,0.0,0.93,0.0,2,1
2007-11-01,2007,November,1,0.34,4.08,5.0,2,1
2007-11-02,2007,November,2,0.15,2.06,4.0,2,1
2007-11-03,2007,November,3,0.15,1.82,3.0,2,1
2007-11-04,2007,November,4,0.0,0.64,0.0,2,1
2007-11-05,2007,November,5,0.49,7.67,6.0,2,1
2007-11-06,2007,November,6,-0.05,2.41,1.0,2,1
2007-11-07,2007,November,7,0.34,4.37,4.0,2,1
2007-11-08,2007,November,8,0.74,8.06,16.0,2,1
2007-11-09,2007,November,9,0.15,6.34,3.0,2,1
2007-11-10,2007,November,10,0.49,19.51,8.0,2,1
2007-11-11,2007,November,11,0.15,31.3,4.0,2,1
2007-11-12,2007,November,12,0.25,4.18,12.0,2,1
2007-11-13,2007,November,13,0.0,0.79,6.0,2,1
2007-11-14,2007,November,14,0.88,30.27,5.0,2,1
2007-11-15,2007,November,15,0.0,0.93,0.0,2,1
2007-11-16,2007,November,16,0.0,1.13,0.0,2,1
2007-11-17,2007,November,17,0.0,1.62,0.0,2,1
2007-11-18,2007,November,18,0.0,1.03,1.0,2,1
2007-11-19,2007,November,19,0.39,7.62,3.0,2,1
2007-11-20,2007,November,20,0.0,0.44,0.0,2,1
2007-11-21,2007,November,21,0.1,2.31,1.0,2,1
2007-11-22,2007,November,22,0.0,1.57,0.0,2,1
2007-11-23,2007,November,23,-0.05,0.69,0.0,2,1
2007-11-24,2007,November,24,-0.05,0.64,0.0,2,1
2007-11-25,2007,November,25,0.0,2.21,0.0,2,1
2007-11-26,2007,November,26,0.0,1.08,0.0,2,1
2007-11-27,2007,November,27,0.44,0.0,3.0,2,1
2007-11-28,2007,November,28,0.39,6.09,13.0,2,1
2007-11-29,2007,November,29,2.11,51.65,7.0,2,1
2007-11-30,2007,November,30,0.54,6.54,4.0,2,1
2007-12-01,2007,Desember,1,0.0,2.26,0.0,2,1
2007-12-02,2007,Desember,2,0.0,1.33,0.0,2,1
2007-12-03,2007,Desember,3,0.69,21.18,4.0,2,1
2007-12-04,2007,Desember,4,1.72,49.34,17.0,2,1
2007-12-05,2007,Desember,5,0.44,53.46,3.0,2,1
2007-12-06,2007,Desember,6,0.0,2.26,0.0,2,1
2007-12-07,2007,Desember,7,0.2,27.32,1.0,2,1
2007-12-08,2007,Desember,8,0.98,0.0,14.0,2,1
2007-12-09,2007,Desember,9,3.98,31.65,29.0,2,1
2007-12-10,2007,Desember,10,0.0,0.74,0.0,2,1
2007-12-11,2007,Desember,11,0.2,4.82,8.0,2,1
2007-12-12,2007,Desember,12,0.0,0.69,0.0,2,1
2007-12-13,2007,Desember,13,0.05,2.9,2.0,2,1
2007-12-14,2007,Desember,14,1.23,4.62,22.0,2,1
2007-12-15,2007,Desember,15,0.0,0.49,0.0,2,1
2007-12-16,2007,Desember,16,0.0,0.59,1.0,2,1
2007-12-17,2007,Desember,17,0.0,0.44,0.0,2,1
2007-12-18,2007,Desember,18,0.0,0.64,1.0,2,1
2007-12-19,2007,Desember,19,0.0,0.54,1.0,2,1
2007-12-20,2007,Desember,20,0.0,0.39,0.0,2,1
2007-12-21,2007,Desember,21,0.2,13.76,6.0,2,1
2007-12-22,2007,Desember,22,0.64,0.0,8.0,2,1
2007-12-23,2007,Desember,23,1.62,16.36,22.0,2,1
2007-12-24,2007,Desember,24,0.25,1.23,8.0,2,1
2007-12-25,2007,Desember,25,0.25,16.12,2.0,2,1
2007-12-26,2007,Desember,26,0.34,57.59,2.0,2,1
2007-12-27,2007,Desember,27,0.93,20.25,5.0,2,1
2007-12-28,2007,Desember,28,0.74,41.96,4.0,2,1
2007-12-29,2007,Desember,29,0.0,2.11,2.0,2,1
2007-12-30,2007,Desember,30,0.05,4.18,0.0,2,1
2007-12-31,2007,Desember,31,0.34,39.56,2.0,2,1
2008-01-01,2008,Januari,1,0.0,0.69,0.0,2,1
2008-01-02,2008,Januari,2,0.0,0.79,0.0,2,1
2008-01-03,2008,Januari,3,0.0,4.77,0.0,2,1
2008-01-04,2008,Januari,4,0.0,1.28,0.0,2,1
2008-01-05,2008,Januari,5,0.0,2.01,0.0,2,1
2008-01-06,2008,Januari,6,0.0,2.8,0.0,2,1
2008-01-07,2008,Januari,7,0.0,1.33,0.0,2,1
2008-01-08,2008,Januari,8,0.0,1.62,0.0,2,1
2008-01-09,2008,Januari,9,0.0,2.36,0.0,2,1
2008-01-10,2008,Januari,10,0.0,5.65,0.0,2,1
2008-01-11,2008,Januari,11,0.0,1.62,0.0,2,1
2008-01-12,2008,Januari,12,0.0,0.84,0.0,2,1
2008-01-13,2008,Januari,13,0.0,2.16,0.0,2,1
2008-01-14,2008,Januari,14,0.0,1.23,0.0,2,1
2008-01-15,2008,Januari,15,0.0,1.82,1.0,2,1
2008-01-16,2008,Januari,16,0.0,7.76,0.0,2,1
2008-01-17,2008,Januari,17,0.0,0.39,0.0,2,1
2008-01-18,2008,Januari,18,0.0,1.87,0.0,2,1
2008-01-19,2008,Januari,19,0.05,0.84,1.0,2,1
2008-01-20,2008,Januari,20,0.0,1.28,0.0,2,1
2008-01-21,2008,Januari,21,1.47,10.47,7.0,2,1
2008-01-22,2008,Januari,22,0.34,13.07,6.0,2,1
2008-01-23,2008,Januari,23,0.0,1.77,0.0,2,1
2008-01-24,2008,Januari,24,0.0,7.81,0.0,2,1
2008-01-25,2008,Januari,25,0.54,7.27,9.0,2,1
2008-01-26,2008,Januari,26,0.54,5.41,6.0,2,1
2008-01-27,2008,Januari,27,1.43,3.78,26.0,2,1
2008-01-28,2008,Januari,28,0.0,0.44,0.0,2,1
2008-01-29,2008,Januari,29,0.15,2.26,5.0,2,1
2008-01-30,2008,Januari,30,0.0,1.87,1.0,2,1
2008-01-31,2008,Januari,31,0.0,1.23,0.0,2,1
2008-02-01,2008,Februari,1,0.0,3.19,0.0,2,1
2008-02-02,2008,Februari,2,0.0,46.24,0.0,2,1
2008-02-03,2008,Februari,3,0.0,1.18,0.0,2,1
2008-02-04,2008,Februari,4,0.0,1.57,0.0,2,1
2008-02-05,2008,Februari,5,0.0,0.69,0.0,2,1
2008-02-06,2008,Februari,6,0.0,1.72,0.0,2,1
2008-02-07,2008,Februari,7,0.34,2.06,6.0,2,1
2008-02-08,2008,Februari,8,0.0,0.54,0.0,2,1
2008-02-09,2008,Februari,9,0.0,2.11,0.0,2,1
2008-02-10,2008,Februari,10,0.0,1.28,0.0,2,1
2008-02-11,2008,Februari,11,0.0,1.62,0.0,2,1
2008-02-12,2008,Februari,12,0.0,0.64,0.0,2,1
2008-02-13,2008,Februari,13,0.0,0.74,0.0,2,1
2008-02-14,2008,Februari,14,0.0,1.23,0.0,2,1
2008-02-15,2008,Februari,15,0.0,1.18,0.0,2,1
2008-02-16,2008,Februari,16,0.0,1.18,0.0,2,1
2008-02-17,2008,Februari,17,0.0,1.23,0.0,2,1
2008-02-18,2008,Februari,18,0.0,2.16,0.0,2,1
2008-02-19,2008,Februari,19,0.15,3.34,1.0,2,1
2008-02-20,2008,Februari,20,0.05,0.0,1.0,2,1
2008-02-21,2008,Februari,21,0.84,8.35,3.0,2,1
2008-02-22,2008,Februari,22,2.51,0.0,10.0,2,1
2008-02-23,2008,Februari,23,0.05,0.54,2.0,2,1
2008-02-24,2008,Februari,24,0.39,4.67,4.0,2,1
2008-02-25,2008,Februari,25,0.69,0.0,5.0,2,1
2008-02-26,2008,Februari,26,0.0,0.84,0.0,2,1
2008-02-27,2008,Februari,27,0.0,0.93,0.0,2,1
2008-02-28,2008,Februari,28,0.0,0.64,0.0,2,1
2008-02-29,2008,Februari,29,0.0,0.98,0.0,2,1
2008-03-01,2008,Maret,1,0.1,46.83,3.0,2,1
2008-03-02,2008,Maret,2,0.1,1.38,3.0,2,1
2008-03-03,2008,Maret,3,0.05,2.01,1.0,2,1
2008-03-04,2008,Maret,4,0.1,3.59,2.0,2,1
2008-03-05,2008,Maret,5,0.0,0.79,0.0,2,1
2008-03-06,2008,Maret,6,0.29,46.34,10.0,2,1
2008-03-07,2008,Maret,7,0.0,0.39,1.0,2,1
2008-03-08,2008,Maret,8,0.29,3.44,13.0,2,1
2008-03-09,2008,Maret,9,1.13,49.78,23.0,2,1
2008-03-10,2008,Maret,10,0.93,14.0,11.0,2,1
2008-03-11,2008,Maret,11,0.0,1.13,0.0,2,1
2008-03-12,2008,Maret,12,2.06,8.4,18.0,2,1
2008-03-13,2008,Maret,13,0.25,2.26,7.0,2,1
2008-03-14,2008,Maret,14,0.05,2.11,2.0,2,1
2008-03-15,2008,Maret,15,0.0,2.41,0.0,2,1
2008-03-16,2008,Maret,16,1.23,6.09,14.0,2,1
2008-03-17,2008,Maret,17,0.2,1.23,8.0,2,1
2008-03-18,2008,Maret,18,0.0,0.34,0.0,2,1
2008-03-19,2008,Maret,19,0.0,0.59,0.0,2,1
2008-03-20,2008,Maret,20,0.0,0.34,0.0,2,1
2008-03-21,2008,Maret,21,-0.05,0.29,0.0,2,1
2008-03-22,2008,Maret,22,-0.05,0.29,0.0,2,1
2008-03-23,2008,Maret,23,0.0,0.49,0.0,2,1
2008-03-24,2008,Maret,24,-0.05,0.59,0.0,2,1
2008-03-25,2008,Maret,25,0.0,0.34,1.0,2,1
2008-03-26,2008,Maret,26,0.34,0.0,5.0,2,1
2008-03-27,2008,Maret,27,0.1,1.18,1.0,2,1
2008-03-28,2008,Maret,28,0.0,1.72,0.0,2,1
2008-03-29,2008,Maret,29,0.0,1.72,0.0,2,1
2008-03-30,2008,Maret,30,0.0,0.69,0.0,2,1
2008-03-31,2008,Maret,31,0.0,1.28,0.0,2,1
2008-04-01,2008,April,1,0.0,0.98,0.0,2,1
2008-04-02,2008,April,2,0.05,1.08,1.0,2,1
2008-04-03,2008,April,3,0.0,2.6,0.0,2,1
2008-04-04,2008,April,4,0.0,4.67,0.0,2,1
2008-04-05,2008,April,5,0.0,2.95,0.0,2,1
2008-04-06,2008,April,6,0.0,1.57,0.0,2,1
2008-04-07,2008,April,7,0.0,1.67,0.0,2,1
2008-04-08,2008,April,8,0.0,0.98,0.0,2,1
2008-04-09,2008,April,9,0.0,3.24,0.0,2,1
2008-04-10,2008,April,10,0.39,5.55,1.0,2,1
2008-04-11,2008,April,11,0.0,2.41,1.0,2,1
2008-04-12,2008,April,12,0.05,1.57,1.0,2,1
2008-04-13,2008,April,13,3.34,56.85,11.0,2,1
2008-04-14,2008,April,14,0.64,0.0,12.0,2,1
2008-04-15,2008,April,15,2.26,53.51,25.0,2,1
2008-04-16,2008,April,16,1.47,8.45,13.0,2,1
2008-04-17,2008,April,17,0.15,1.82,3.0,2,1
2008-04-18,2008,April,18,1.13,37.54,18.0,2,1
2008-04-19,2008,April,19,1.38,15.48,21.0,2,1
2008-04-20,2008,April,20,0.2,1.18,7.0,2,1
2008-04-21,2008,April,21,4.42,23.29,15.0,2,1
2008-04-22,2008,April,22,6.29,0.0,2.0,2,1
2008-04-23,2008,April,23,9.09,0.0,10.0,2,1
2008-04-24,2008,April,24,,34.25,9.0,0,1
2008-04-25,2008,April,25,0.05,1.03,1.0,2,1
2008-04-26,2008,April,26,0.0,1.87,0.0,2,1
2008-04-27,2008,April,27,0.0,0.59,0.0,2,1
2008-04-28,2008,April,28,0.0,0.64,0.0,2,1
2008-04-29,2008,April,29,0.0,0.64,0.0,2,1
2008-04-30,2008,April,30,0.0,0.93,0.0,2,1
2008-05-01,2008,Mei,1,0.0,0.88,0.0,2,1
2008-05-02,2008,Mei,2,0.0,1.43,1.0,2,1
2008-05-03,2008,Mei,3,0.0,0.88,0.0,2,1
2008-05-04,2008,Mei,4,0.0,2.01,0.0,2,1
2008-05-05,2008,Mei,5,0.0,1.67,0.0,2,1
2008-05-06,2008,Mei,6,0.0,0.54,0.0,2,1
2008-05-07,2008,Mei,7,0.0,0.59,0.0,2,1
2008-05-08,2008,Mei,8,0.0,1.52,0.0,2,1
2008-05-09,2008,Mei,9,0.98,4.23,13.0,2,1
2008-05-10,2008,Mei,10,0.0,1.97,0.0,2,1
2008-05-11,2008,Mei,11,0.0,1.87,0.0,2,1
2008-05-12,2008,Mei,12,0.0,3.73,0.0,2,1
2008-05-13,2008,Mei,13,-0.05,1.67,0.0,2,1
2008-05-14,2008,Mei,14,0.05,1.38,2.0,2,1
2008-05-15,2008,Mei,15,0.0,1.28,0.0,2,1
2008-05-16,2008,Mei,16,0.0,2.65,0.0,2,1
2008-05-17,2008,Mei,17,0.0,2.26,0.0,2,1
2008-05-18,2008,Mei,18,0.2,2.51,3.0,2,1
2008-05-19,2008,Mei,19,0.0,1.52,0.0,2,1
2008-05-20,2008,Mei,20,0.05,1.38,1.0,2,1
2008-05-21,2008,Mei,21,0.0,1.03,0.0,2,1
2008-05-22,2008,Mei,22,0.0,0.39,0.0,2,1
2008-05-23,2008,Mei,23,,0.0,10.0,0,1
2008-05-24,2008,Mei,24,0.0,1.33,16.0,2,1
2008-05-25,2008,Mei,25,0.0,0.0,12.0,2,1
2008-05-26,2008,Mei,26,1.47,43.34,1.0,2,1
2008-05-27,2008,Mei,27,0.1,3.83,2.0,2,1
2008-05-28,2008,Mei,28,5.55,0.0,2.0,2,1
2008-05-29,2008,Mei,29,0.15,3.88,3.0,2,1
2008-05-30,2008,Mei,30,0.0,1.57,0.0,2,1
2008-05-31,2008,Mei,31,0.0,3.59,0.0,2,1
2008-06-01,2008,Juni,1,0.0,2.36,0.0,2,1
2008-06-02,2008,Juni,2,0.05,35.72,2.0,2,1
2008-06-03,2008,Juni,3,0.1,34.94,2.0,2,1
2008-06-04,2008,Juni,4,0.34,4.67,4.0,2,1
2008-06-05,2008,Juni,5,0.69,5.95,7.0,2,1
2008-06-06,2008,Juni,6,0.15,1.87,5.0,2,1
2008-06-07,2008,Juni,7,0.0,0.64,0.0,2,1
2008-06-08,2008,Juni,8,0.0,1.03,0.0,2,1
2008-06-09,2008,Juni,9,0.0,2.85,0.0,2,1
2008-06-10,2008,Juni,10,0.0,2.26,0.0,2,1
2008-06-11,2008,Juni,11,-0.05,0.84,0.0,2,1
2008-06-12,2008,Juni,12,0.0,0.49,0.0,2,1
2008-06-13,2008,Juni,13,0.0,2.16,0.0,2,1
2008-06-14,2008,Juni,14,0.0,0.84,0.0,2,1
2008-06-15,2008,Juni,15,0.0,1.62,1.0,2,1
2008-06-16,2008,Juni,16,0.0,0.74,0.0,2,1
2008-06-17,2008,Juni,17,,0.0,22.0,0,1
2008-06-18,2008,Juni,18,0.0,0.93,0.0,2,1
2008-06-19,2008,Juni,19,0.0,2.65,0.0,2,1
2008-06-20,2008,Juni,20,0.1,3.98,1.0,2,1
2008-06-21,2008,Juni,21,0.29,33.17,2.0,2,1
2008-06-22,2008,Juni,22,0.25,2.31,3.0,2,1
2008-06-23,2008,Juni,23,0.0,2.16,0.0,2,1
2008-06-24,2008,Juni,24,0.0,2.21,0.0,2,1
2008-06-25,2008,Juni,25,0.0,2.11,0.0,2,1
2008-06-26,2008,Juni,26,0.0,2.36,0.0,2,1
2008-06-27,2008,Juni,27,0.0,1.38,1.0,2,1
2008-06-28,2008,Juni,28,0.84,5.7,5.0,2,1
2008-06-29,2008,Juni,29,0.0,0.93,0.0,2,1
2008-06-30,2008,Juni,30,0.0,0.88,0.0,2,1
2008-07-01,2008,Juli,1,0.0,1.28,0.0,2,1
2008-07-02,2008,Juli,2,0.0,0.84,0.0,2,1
2008-07-03,2008,Juli,3,0.0,0.79,0.0,2,1
2008-07-04,2008,Juli,4,0.0,2.6,0.0,2,1
2008-07-05,2008,Juli,5,0.0,2.16,1.0,2,1
2008-07-06,2008,Juli,6,0.0,0.54,0.0,2,1
2008-07-07,2008,Juli,7,0.0,1.03,0.0,2,1
2008-07-08,2008,Juli,8,,40.88,14.0,0,1
2008-07-09,2008,Juli,9,0.0,0.59,3.0,2,1
2008-07-10,2008,Juli,10,,28.06,8.0,0,1
2008-07-11,2008,Juli,11,0.05,0.64,3.0,2,1
2008-07-12,2008,Juli,12,,39.02,12.0,0,1
2008-07-13,2008,Juli,13,0.05,1.28,1.0,2,1
2008-07-14,2008,Juli,14,0.0,2.11,1.0,2,1
2008-07-15,2008,Juli,15,0.05,0.59,2.0,2,1
2008-07-16,2008,Juli,16,0.29,3.19,5.0,2,1
2008-07-17,2008,Juli,17,3.54,29.78,19.0,2,1
2008-07-18,2008,Juli,18,0.0,1.28,2.0,2,1
2008-07-19,2008,Juli,19,0.49,3.54,12.0,2,1
2008-07-20,2008,Juli,20,0.0,2.41,22.0,2,1
2008-07-21,2008,Juli,21,0.05,1.87,19.0,2,1
2008-07-22,2008,Juli,22,0.05,48.25,3.0,2,1
2008-07-23,2008,Juli,23,7.67,0.0,3.0,2,1
2008-07-24,2008,Juli,24,0.34,4.18,7.0,2,1
2008-07-25,2008,Juli,25,0.0,1.77,0.0,2,1
2008-07-26,2008,Juli,26,0.0,1.52,0.0,2,1
2008-07-27,2008,Juli,27,0.0,6.34,0.0,2,1
2008-07-28,2008,Juli,28,0.0,3.73,0.0,2,1
2008-07-29,2008,Juli,29,0.0,2.26,0.0,2,1
2008-07-30,2008,Juli,30,0.0,1.67,0.0,2,1
2008-07-31,2008,Juli,31,0.25,3.54,1.0,2,1
2008-08-01,2008,Agustus,1,0.1,6.09,2.0,2,1
2008-08-02,2008,Agustus,2,0.0,1.92,0.0,2,1
2008-08-03,2008,Agustus,3,0.0,2.75,0.0,2,1
2008-08-04,2008,Agustus,4,,50.37,0.0,0,1
2008-08-05,2008,Agustus,5,0.0,1.08,0.0,2,1
2008-08-06,2008,Agustus,6,,58.72,7.0,0,1
2008-08-07,2008,Agustus,7,,42.6,19.0,0,1
2008-08-08,2008,Agustus,8,-0.05,1.23,0.0,2,1
2008-08-09,2008,Agustus,9,-0.05,0.49,0.0,2,1
2008-08-10,2008,Agustus,10,0.0,0.29,0.0,2,1
2008-08-11,2008,Agustus,11,0.0,0.34,0.0,2,1
2008-08-12,2008,Agustus,12,-0.05,0.59,0.0,2,1
2008-08-13,2008,Agustus,13,0.0,0.79,0.0,2,1
2008-08-14,2008,Agustus,14,0.0,1.18,0.0,2,1
2008-08-15,2008,Agustus,15,-0.05,1.13,0.0,2,1
2008-08-16,2008,Agustus,16,-0.05,0.93,0.0,2,1
2008-08-17,2008,Agustus,17,-0.05,0.74,0.0,2,1
2008-08-18,2008,Agustus,18,0.0,1.62,0.0,2,1
2008-08-19,2008,Agustus,19,,56.31,4.0,0,1
2008-08-20,2008,Agustus,20,0.0,0.84,0.0,2,1
2008-08-21,2008,Agustus,21,,0.0,14.0,0,1
2008-08-22,2008,Agustus,22,0.0,4.18,1.0,2,1
2008-08-23,2008,Agustus,23,0.0,3.88,1.0,2,1
2008-08-24,2008,Agustus,24,0.74,25.31,17.0,2,1
2008-08-25,2008,Agustus,25,0.74,0.0,15.0,2,1
2008-08-26,2008,Agustus,26,0.93,7.52,10.0,2,1
